Winkelposition, Messreihe #5
Zeit ( s )	Winkelposition ( rad )
3,5400	-14,621
3,5600	-14,583
3,5800	-14,546
3,6000	-14,511
3,6200	-14,478
3,6400	-14,447
3,6600	-14,415
3,6800	-14,389
3,7000	-14,362
3,7200	-14,338
3,7400	-14,318
3,7600	-14,299
3,7800	-14,283
3,8000	-14,268
3,8200	-14,257
3,8400	-14,247
3,8600	-14,241
3,8800	-14,236
3,9000	-14,235
3,9200	-14,235
3,9400	-14,236
3,9600	-14,239
3,9800	-14,246
4,0000	-14,252
4,0200	-14,260
4,0400	-14,269
4,0600	-14,280
4,0800	-14,291
4,1000	-14,302
4,1200	-14,315
4,1400	-14,329
4,1600	-14,341
4,1800	-14,356
4,2000	-14,370
4,2200	-14,382
4,2400	-14,396
4,2600	-14,410
4,2800	-14,423
4,3000	-14,437
4,3200	-14,450
4,3400	-14,462
4,3600	-14,475
4,3800	-14,486
4,4000	-14,497
4,4200	-14,508
4,4400	-14,517
4,4600	-14,527
4,4800	-14,536
4,5000	-14,542
4,5200	-14,550
4,5400	-14,557
4,5600	-14,561
4,5800	-14,566
4,6000	-14,571
4,6200	-14,574
4,6400	-14,575
4,6600	-14,577
4,6800	-14,577
4,7000	-14,579
4,7200	-14,579
4,7400	-14,579
4,7600	-14,579
4,7800	-14,579
4,8000	-14,579
4,8200	-14,579
4,8400	-14,579
4,8600	-14,579
4,8800	-14,579
4,9000	-14,579
4,9200	-14,579
4,9400	-14,579
4,9600	-14,579
4,9800	-14,579
5,0000	-14,579
5,0200	-14,579
5,0400	-14,579
5,0600	-14,579
5,0800	-14,577
5,1000	-14,577
5,1200	-14,577
5,1400	-14,577
5,1600	-14,577
5,1800	-14,577
5,2000	-14,577
5,2200	-14,577
5,2400	-14,577
5,2600	-14,577
5,2800	-14,577
5,3000	-14,577
5,3200	-14,577
5,3400	-14,577
5,3600	-14,577
5,3800	-14,577
5,4000	-14,577
5,4200	-14,577
5,4400	-14,577
5,4600	-14,577
5,4800	-14,577
5,5000	-14,577
5,5200	-14,577
5,5400	-14,577
5,5600	-14,577
5,5800	-14,577
5,6000	-14,577
5,6200	-14,577
5,6400	-14,577
5,6600	-14,577
5,6800	-14,577
5,7000	-14,577
5,7200	-14,577
5,7400	-14,577
5,7600	-14,577
5,7800	-14,577
5,8000	-14,577
5,8200	-14,577
5,8400	-14,577
5,8600	-14,577
5,8800	-14,577
5,9000	-14,577
5,9200	-14,577
5,9400	-14,577
5,9600	-14,575
5,9800	-14,575
6,0000	-14,575
6,0200	-14,575
6,0400	-14,575
6,0600	-14,575
6,0800	-14,575
6,1000	-14,575
6,1200	-14,575
6,1400	-14,575
6,1600	-14,575
6,1800	-14,575
6,2000	-14,575
6,2200	-14,575
6,2400	-14,575
6,2600	-14,575
6,2800	-14,575
