Winkelposition, Messreihe #13
Zeit ( s )	Winkelposition ( rad )
2,4200	3,511
2,4400	3,460
2,4600	3,402
2,4800	3,338
2,5000	3,266
2,5200	3,186
2,5400	3,101
2,5600	3,008
2,5800	2,911
2,6000	2,809
2,6200	2,700
2,6400	2,589
2,6600	2,472
2,6800	2,355
2,7000	2,232
2,7200	2,110
2,7400	1,984
2,7600	1,857
2,7800	1,729
2,8000	1,602
2,8200	1,477
2,8400	1,351
2,8600	1,228
2,8800	1,107
2,9000	0,990
2,9200	0,875
2,9400	0,765
2,9600	0,658
2,9800	0,558
3,0000	0,463
3,0200	0,374
3,0400	0,291
3,0600	0,215
3,0800	0,146
3,1000	0,085
3,1200	0,033
3,1400	-0,013
3,1600	-0,049
3,1800	-0,075
3,2000	-0,094
3,2200	-0,104
3,2400	-0,104
3,2600	-0,096
3,2800	-0,080
3,3000	-0,055
3,3200	-0,024
3,3400	0,016
3,3600	0,063
3,3800	0,118
3,4000	0,181
3,4200	0,250
3,4400	0,325
3,4600	0,408
3,4800	0,496
3,5000	0,591
3,5200	0,691
3,5400	0,795
3,5600	0,905
3,5800	1,018
3,6000	1,134
3,6200	1,255
3,6400	1,376
3,6600	1,502
3,6800	1,626
3,7000	1,753
3,7200	1,880
3,7400	2,006
3,7600	2,132
3,7800	2,256
3,8000	2,377
3,8200	2,498
3,8400	2,614
3,8600	2,725
3,8800	2,834
3,9000	2,937
3,9200	3,036
3,9400	3,127
3,9600	3,214
3,9800	3,292
4,0000	3,365
4,0200	3,429
4,0400	3,484
4,0600	3,533
4,0800	3,572
4,1000	3,602
4,1200	3,622
4,1400	3,635
4,1600	3,638
4,1800	3,633
4,2000	3,619
4,2200	3,597
4,2400	3,566
4,2600	3,528
4,2800	3,481
4,3000	3,426
4,3200	3,365
4,3400	3,296
4,3600	3,220
4,3800	3,137
4,4000	3,047
4,4200	2,952
4,4400	2,851
4,4600	2,746
4,4800	2,634
4,5000	2,520
4,5200	2,402
4,5400	2,281
4,5600	2,158
4,5800	2,033
4,6000	1,907
4,6200	1,778
4,6400	1,651
4,6600	1,524
4,6800	1,398
4,7000	1,274
4,7200	1,151
4,7400	1,032
4,7600	0,917
4,7800	0,804
4,8000	0,697
4,8200	0,594
4,8400	0,496
4,8600	0,405
4,8800	0,320
4,9000	0,240
4,9200	0,170
4,9400	0,105
4,9600	0,050
4,9800	0,002
5,0000	-0,038
5,0200	-0,068
5,0400	-0,090
5,0600	-0,102
5,0800	-0,107
5,1000	-0,102
5,1200	-0,090
5,1400	-0,069
5,1600	-0,039
5,1800	-0,003
5,2000	0,041
5,2200	0,093
5,2400	0,152
5,2600	0,220
5,2800	0,292
5,3000	0,372
5,3200	0,459
5,3400	0,551
5,3600	0,649
5,3800	0,752
5,4000	0,859
5,4200	0,971
5,4400	1,087
5,4600	1,206
5,4800	1,327
5,5000	1,451
5,5200	1,576
5,5400	1,703
5,5600	1,828
5,5800	1,956
5,6000	2,081
5,6200	2,205
5,6400	2,328
5,6600	2,449
5,6800	2,567
5,7000	2,681
5,7200	2,791
5,7400	2,897
5,7600	2,997
5,7800	3,091
5,8000	3,181
5,8200	3,263
5,8400	3,336
5,8600	3,404
5,8800	3,464
5,9000	3,514
5,9200	3,556
5,9400	3,591
5,9600	3,616
5,9800	3,632
6,0000	3,640
6,0200	3,638
6,0400	3,627
6,0600	3,608
6,0800	3,581
6,1000	3,545
6,1200	3,503
6,1400	3,451
6,1600	3,393
6,1800	3,325
6,2000	3,253
6,2200	3,173
6,2400	3,085
6,2600	2,992
6,2800	2,893
6,3000	2,790
6,3200	2,681
6,3400	2,567
6,3600	2,450
6,3800	2,331
6,4000	2,207
6,4200	2,083
6,4400	1,957
6,4600	1,830
6,4800	1,701
6,5000	1,574
6,5200	1,447
6,5400	1,321
6,5600	1,199
6,5800	1,078
6,6000	0,960
6,6200	0,847
6,6400	0,737
6,6600	0,631
6,6800	0,531
6,7000	0,437
6,7200	0,349
6,7400	0,267
6,7600	0,192
6,7800	0,126
6,8000	0,066
6,8200	0,014
6,8400	-0,028
6,8600	-0,063
6,8800	-0,088
6,9000	-0,105
6,9200	-0,113
6,9400	-0,113
6,9600	-0,102
6,9800	-0,085
7,0000	-0,060
7,0200	-0,025
7,0400	0,016
7,0600	0,064
7,0800	0,121
7,1000	0,185
7,1200	0,256
7,1400	0,335
7,1600	0,418
7,1800	0,509
7,2000	0,603
7,2200	0,705
7,2400	0,811
7,2600	0,922
7,2800	1,037
7,3000	1,155
7,3200	1,275
7,3400	1,398
7,3600	1,522
7,3800	1,649
7,4000	1,777
7,4200	1,904
7,4400	2,029
7,4600	2,155
7,4800	2,279
7,5000	2,402
7,5200	2,521
7,5400	2,637
7,5600	2,749
7,5800	2,857
7,6000	2,959
7,6200	3,057
7,6400	3,148
7,6600	3,233
7,6800	3,311
7,7000	3,382
7,7200	3,445
7,7400	3,498
7,7600	3,545
7,7800	3,583
7,8000	3,611
7,8200	3,632
7,8400	3,643
7,8600	3,644
7,8800	3,638
7,9000	3,622
7,9200	3,599
7,9400	3,566
7,9600	3,525
7,9800	3,476
8,0000	3,421
8,0200	3,357
8,0400	3,286
8,0600	3,209
8,0800	3,124
8,1000	3,033
8,1200	2,936
8,1400	2,834
8,1600	2,725
8,1800	2,614
8,2000	2,498
8,2200	2,377
8,2400	2,256
8,2600	2,132
8,2800	2,004
8,3000	1,877
8,3200	1,748
8,3400	1,621
8,3600	1,494
8,3800	1,368
8,4000	1,244
8,4200	1,122
8,4400	1,002
8,4600	0,886
8,4800	0,774
8,5000	0,668
8,5200	0,565
8,5400	0,468
8,5600	0,377
8,5800	0,294
8,6000	0,215
8,6200	0,146
8,6400	0,083
8,6600	0,028
8,6800	-0,017
8,7000	-0,055
8,7200	-0,085
8,7400	-0,105
8,7600	-0,116
8,7800	-0,118
8,8000	-0,112
8,8200	-0,097
8,8400	-0,074
8,8600	-0,044
8,8800	-0,005
8,9000	0,042
8,9200	0,096
8,9400	0,157
8,9600	0,225
8,9800	0,300
9,0000	0,382
9,0200	0,470
9,0400	0,564
9,0600	0,663
9,0800	0,768
9,1000	0,877
9,1200	0,990
9,1400	1,107
9,1600	1,227
9,1800	1,349
9,2000	1,473
9,2200	1,599
9,2400	1,726
9,2600	1,854
9,2800	1,981
9,3000	2,106
9,3200	2,231
9,3400	2,355
9,3600	2,474
9,3800	2,592
9,4000	2,705
9,4200	2,815
9,4400	2,920
9,4600	3,019
9,4800	3,113
9,5000	3,200
9,5200	3,281
9,5400	3,354
9,5600	3,420
9,5800	3,478
9,6000	3,528
9,6200	3,569
9,6400	3,602
9,6600	3,625
9,6800	3,640
9,7000	3,644
9,7200	3,643
9,7400	3,630
9,7600	3,610
9,7800	3,581
9,8000	3,544
9,8200	3,498
9,8400	3,445
9,8600	3,385
9,8800	3,316
9,9000	3,242
9,9200	3,159
9,9400	3,071
9,9600	2,977
9,9800	2,876
10,0000	2,771
10,0200	2,659
10,0400	2,546
10,0600	2,427
10,0800	2,308
10,1000	2,183
10,1200	2,058
10,1400	1,931
10,1600	1,803
10,1800	1,676
10,2000	1,547
10,2200	1,422
10,2400	1,296
10,2600	1,173
10,2800	1,052
10,3000	0,935
10,3200	0,822
10,3400	0,713
10,3600	0,608
10,3800	0,509
10,4000	0,416
10,4200	0,328
10,4400	0,248
10,4600	0,174
10,4800	0,108
10,5000	0,050
10,5200	0,002
10,5400	-0,041
10,5600	-0,074
10,5800	-0,097
10,6000	-0,112
10,6200	-0,118
10,6400	-0,115
10,6600	-0,104
10,6800	-0,083
10,7000	-0,057
10,7200	-0,020
10,7400	0,022
10,7600	0,072
10,7800	0,132
10,8000	0,196
10,8200	0,269
10,8400	0,347
10,8600	0,434
10,8800	0,525
10,9000	0,622
10,9200	0,724
10,9400	0,831
10,9600	0,942
10,9800	1,057
11,0000	1,177
11,0200	1,297
11,0400	1,422
11,0600	1,547
11,0800	1,673
11,1000	1,800
11,1200	1,927
11,1400	2,055
11,1600	2,179
11,1800	2,303
11,2000	2,424
11,2200	2,543
11,2400	2,658
11,2600	2,769
11,2800	2,876
11,3000	2,978
11,3200	3,074
11,3400	3,165
11,3600	3,248
11,3800	3,324
11,4000	3,393
11,4200	3,454
11,4400	3,508
11,4600	3,553
11,4800	3,589
11,5000	3,616
11,5200	3,635
11,5400	3,644
11,5600	3,646
11,5800	3,636
11,6000	3,619
11,6200	3,594
11,6400	3,561
11,6600	3,520
11,6800	3,470
11,7000	3,413
11,7200	3,349
11,7400	3,277
11,7600	3,198
11,7800	3,113
11,8000	3,022
11,8200	2,925
11,8400	2,821
11,8600	2,714
11,8800	2,601
11,9000	2,487
11,9200	2,367
11,9400	2,245
11,9600	2,121
11,9800	1,995
12,0000	1,868
12,0200	1,740
12,0400	1,613
12,0600	1,486
12,0800	1,360
12,1000	1,236
12,1200	1,114
12,1400	0,996
12,1600	0,881
12,1800	0,770
12,2000	0,663
12,2200	0,561
12,2400	0,465
12,2600	0,375
12,2800	0,291
12,3000	0,215
12,3200	0,146
12,3400	0,083
12,3600	0,030
12,3800	-0,016
12,4000	-0,052
12,4200	-0,080
12,4400	-0,099
12,4600	-0,110
12,4800	-0,112
12,5000	-0,105
12,5200	-0,090
12,5400	-0,066
12,5600	-0,035
12,5800	0,005
12,6000	0,052
12,6200	0,107
12,6400	0,168
12,6600	0,237
12,6800	0,313
12,7000	0,394
12,7200	0,482
12,7400	0,576
12,7600	0,677
12,7800	0,781
12,8000	0,891
12,8200	1,004
12,8400	1,120
12,8600	1,239
12,8800	1,362
12,9000	1,488
12,9200	1,613
12,9400	1,739
12,9600	1,866
12,9800	1,992
13,0000	2,119
13,0200	2,243
13,0400	2,366
13,0600	2,485
13,0800	2,601
13,1000	2,714
13,1200	2,824
13,1400	2,928
13,1600	3,027
13,1800	3,120
13,2000	3,206
13,2200	3,286
13,2400	3,358
13,2600	3,423
13,2800	3,481
13,3000	3,530
13,3200	3,570
13,3400	3,602
13,3600	3,624
13,3800	3,638
13,4000	3,641
13,4200	3,638
13,4400	3,625
13,4600	3,605
13,4800	3,575
13,5000	3,537
13,5200	3,492
13,5400	3,438
13,5600	3,377
13,5800	3,308
13,6000	3,233
13,6200	3,151
13,6400	3,061
13,6600	2,967
13,6800	2,867
13,7000	2,761
13,7200	2,652
13,7400	2,537
13,7600	2,419
13,7800	2,298
13,8000	2,174
13,8200	2,048
13,8400	1,923
13,8600	1,794
13,8800	1,667
13,9000	1,539
13,9200	1,414
13,9400	1,288
13,9600	1,166
13,9800	1,045
14,0000	0,928
14,0200	0,815
14,0400	0,707
14,0600	0,603
14,0800	0,506
14,1000	0,413
14,1200	0,327
14,1400	0,247
14,1600	0,173
14,1800	0,108
14,2000	0,050
14,2200	0,002
14,2400	-0,039
14,2600	-0,071
14,2800	-0,094
14,3000	-0,108
14,3200	-0,115
14,3400	-0,112
14,3600	-0,101
14,3800	-0,080
14,4000	-0,052
14,4200	-0,017
14,4400	0,027
14,4600	0,077
14,4800	0,135
14,5000	0,201
14,5200	0,272
14,5400	0,352
14,5600	0,437
14,5800	0,528
14,6000	0,625
14,6200	0,729
14,6400	0,836
14,6600	0,947
14,6800	1,062
14,7000	1,180
14,7200	1,302
14,7400	1,426
14,7600	1,550
14,7800	1,678
14,8000	1,803
14,8200	1,932
14,8400	2,058
14,8600	2,183
14,8800	2,306
14,9000	2,427
14,9200	2,546
14,9400	2,663
14,9600	2,772
14,9800	2,879
15,0000	2,981
15,0200	3,077
15,0400	3,167
15,0600	3,250
15,0800	3,327
15,1000	3,396
15,1200	3,457
15,1400	3,511
15,1600	3,555
15,1800	3,591
15,2000	3,618
15,2200	3,636
15,2400	3,644
15,2600	3,646
15,2800	3,636
15,3000	3,619
15,3200	3,594
15,3400	3,561
15,3600	3,519
15,3800	3,470
15,4000	3,412
15,4200	3,347
15,4400	3,275
15,4600	3,197
15,4800	3,110
15,5000	3,018
15,5200	2,920
15,5400	2,816
15,5600	2,708
15,5800	2,597
15,6000	2,480
15,6200	2,359
15,6400	2,237
15,6600	2,113
15,6800	1,987
15,7000	1,860
15,7200	1,733
15,7400	1,604
15,7600	1,477
15,7800	1,351
15,8000	1,227
15,8200	1,106
15,8400	0,988
15,8600	0,873
15,8800	0,762
15,9000	0,655
15,9200	0,554
15,9400	0,459
15,9600	0,369
15,9800	0,286
16,0000	0,209
16,0200	0,140
16,0400	0,079
16,0600	0,025
16,0800	-0,019
16,1000	-0,057
16,1200	-0,085
16,1400	-0,102
16,1600	-0,113
16,1800	-0,115
16,2000	-0,107
16,2200	-0,091
16,2400	-0,068
16,2600	-0,036
16,2800	0,005
16,3000	0,052
16,3200	0,107
16,3400	0,168
16,3600	0,237
16,3800	0,313
16,4000	0,396
16,4200	0,484
16,4400	0,578
16,4600	0,679
16,4800	0,782
16,5000	0,892
16,5200	1,005
16,5400	1,123
16,5600	1,243
16,5800	1,365
16,6000	1,489
16,6200	1,616
16,6400	1,742
16,6600	1,869
16,6800	1,996
16,7000	2,122
16,7200	2,246
16,7400	2,369
16,7600	2,488
16,7800	2,606
16,8000	2,719
16,8200	2,827
16,8400	2,931
16,8600	3,030
16,8800	3,123
16,9000	3,209
16,9200	3,288
16,9400	3,362
16,9600	3,426
16,9800	3,482
17,0000	3,531
17,0200	3,572
17,0400	3,602
17,0600	3,625
17,0800	3,638
17,1000	3,643
17,1200	3,638
17,1400	3,625
17,1600	3,603
17,1800	3,575
17,2000	3,537
17,2200	3,492
17,2400	3,438
17,2600	3,377
17,2800	3,310
17,3000	3,234
17,3200	3,153
17,3400	3,063
17,3600	2,969
17,3800	2,870
17,4000	2,765
17,4200	2,655
17,4400	2,542
17,4600	2,424
17,4800	2,303
17,5000	2,180
17,5200	2,056
17,5400	1,931
17,5600	1,803
17,5800	1,676
17,6000	1,547
17,6200	1,422
