Winkelposition, Messreihe #5
Zeit ( s )	Winkelposition ( rad )
11,9400	-0,980
11,9600	-1,052
11,9800	-1,118
12,0000	-1,178
12,0200	-1,230
12,0400	-1,275
12,0600	-1,312
12,0800	-1,341
12,1000	-1,363
12,1200	-1,376
12,1400	-1,381
12,1600	-1,378
12,1800	-1,367
12,2000	-1,349
12,2200	-1,323
12,2400	-1,291
12,2600	-1,252
12,2800	-1,205
12,3000	-1,151
12,3200	-1,093
12,3400	-1,027
12,3600	-0,955
12,3800	-0,880
12,4000	-0,798
12,4200	-0,710
12,4400	-0,620
12,4600	-0,525
12,4800	-0,427
12,5000	-0,327
12,5200	-0,225
12,5400	-0,121
12,5600	-0,016
12,5800	0,091
12,6000	0,196
12,6200	0,302
12,6400	0,405
12,6600	0,507
12,6800	0,608
12,7000	0,704
12,7200	0,798
12,7400	0,888
12,7600	0,972
12,7800	1,052
12,8000	1,126
12,8200	1,195
12,8400	1,257
12,8600	1,312
12,8800	1,360
12,9000	1,400
12,9200	1,433
12,9400	1,456
12,9600	1,472
12,9800	1,478
13,0000	1,478
13,0200	1,469
13,0400	1,451
13,0600	1,426
13,0800	1,393
13,1000	1,354
13,1200	1,307
13,1400	1,252
13,1600	1,192
13,1800	1,125
13,2000	1,051
13,2200	0,972
13,2400	0,889
13,2600	0,801
13,2800	0,708
13,3000	0,613
13,3200	0,514
13,3400	0,412
13,3600	0,308
13,3800	0,203
13,4000	0,097
13,4200	-0,009
13,4400	-0,115
13,4600	-0,221
13,4800	-0,325
13,5000	-0,427
13,5200	-0,526
13,5400	-0,624
13,5600	-0,715
13,5800	-0,803
13,6000	-0,886
13,6200	-0,964
13,6400	-1,037
13,6600	-1,103
13,6800	-1,162
13,7000	-1,216
13,7200	-1,261
13,7400	-1,299
13,7600	-1,329
13,7800	-1,351
13,8000	-1,365
13,8200	-1,370
13,8400	-1,368
13,8600	-1,359
13,8800	-1,340
13,9000	-1,316
13,9200	-1,283
13,9400	-1,246
13,9600	-1,200
13,9800	-1,148
14,0000	-1,089
14,0200	-1,024
14,0400	-0,953
14,0600	-0,878
14,0800	-0,796
14,1000	-0,710
14,1200	-0,620
14,1400	-0,528
14,1600	-0,430
14,1800	-0,330
14,2000	-0,229
14,2200	-0,126
14,2400	-0,020
14,2600	0,085
14,2800	0,190
14,3000	0,294
14,3200	0,397
14,3400	0,500
14,3600	0,598
14,3800	0,696
14,4000	0,789
14,4200	0,878
14,4400	0,963
14,4600	1,043
14,4800	1,118
14,5000	1,186
14,5200	1,249
14,5400	1,304
14,5600	1,351
14,5800	1,392
14,6000	1,425
14,6200	1,448
14,6400	1,464
14,6600	1,472
14,6800	1,472
14,7000	1,462
14,7200	1,447
14,7400	1,422
14,7600	1,390
14,7800	1,349
14,8000	1,304
14,8200	1,250
14,8400	1,189
14,8600	1,123
14,8800	1,051
14,9000	0,972
14,9200	0,891
14,9400	0,803
14,9600	0,710
14,9800	0,614
15,0000	0,515
15,0200	0,415
15,0400	0,311
15,0600	0,206
15,0800	0,099
15,1000	-0,008
15,1200	-0,113
15,1400	-0,220
15,1600	-0,324
15,1800	-0,426
15,2000	-0,526
15,2200	-0,622
15,2400	-0,715
15,2600	-0,803
15,2800	-0,888
15,3000	-0,964
15,3200	-1,038
15,3400	-1,104
15,3600	-1,164
15,3800	-1,217
15,4000	-1,263
15,4200	-1,301
15,4400	-1,330
15,4600	-1,352
15,4800	-1,367
15,5000	-1,373
15,5200	-1,371
15,5400	-1,362
15,5600	-1,343
15,5800	-1,319
15,6000	-1,286
15,6200	-1,247
15,6400	-1,202
15,6600	-1,148
15,6800	-1,089
15,7000	-1,023
15,7200	-0,950
15,7400	-0,873
15,7600	-0,792
15,7800	-0,704
15,8000	-0,613
15,8200	-0,517
15,8400	-0,418
15,8600	-0,316
15,8800	-0,214
15,9000	-0,107
15,9200	0,000
15,9400	0,107
15,9600	0,214
15,9800	0,320
16,0000	0,426
16,0200	0,528
16,0400	0,630
16,0600	0,727
16,0800	0,822
16,1000	0,911
16,1200	0,997
16,1400	1,079
16,1600	1,153
16,1800	1,222
16,2000	1,285
16,2200	1,338
16,2400	1,387
16,2600	1,426
16,2800	1,458
16,3000	1,483
16,3200	1,497
16,3400	1,505
16,3600	1,503
16,3800	1,494
16,4000	1,475
16,4200	1,450
16,4400	1,417
16,4600	1,376
16,4800	1,327
16,5000	1,274
16,5200	1,211
16,5400	1,144
16,5600	1,070
16,5800	0,991
16,6000	0,906
16,6200	0,817
16,6400	0,724
16,6600	0,628
16,6800	0,528
16,7000	0,426
16,7200	0,322
16,7400	0,217
16,7600	0,108
16,7800	0,002
16,8000	-0,105
16,8200	-0,210
16,8400	-0,316
16,8600	-0,418
16,8800	-0,518
16,9000	-0,616
16,9200	-0,708
16,9400	-0,798
16,9600	-0,881
16,9800	-0,961
17,0000	-1,034
17,0200	-1,101
17,0400	-1,162
17,0600	-1,216
17,0800	-1,263
17,1000	-1,302
17,1200	-1,334
17,1400	-1,356
17,1600	-1,371
17,1800	-1,378
17,2000	-1,378
17,2200	-1,368
17,2400	-1,351
17,2600	-1,327
17,2800	-1,296
17,3000	-1,258
17,3200	-1,213
17,3400	-1,161
17,3600	-1,103
17,3800	-1,038
17,4000	-0,968
17,4200	-0,892
17,4400	-0,811
17,4600	-0,726
17,4800	-0,636
17,5000	-0,540
17,5200	-0,445
17,5400	-0,344
17,5600	-0,242
17,5800	-0,138
17,6000	-0,031
17,6200	0,074
17,6400	0,181
17,6600	0,286
17,6800	0,391
17,7000	0,493
17,7200	0,594
17,7400	0,691
17,7600	0,785
17,7800	0,878
17,8000	0,963
17,8200	1,045
17,8400	1,120
17,8600	1,189
17,8800	1,253
17,9000	1,310
17,9200	1,359
17,9400	1,400
17,9600	1,434
17,9800	1,459
18,0000	1,477
18,0200	1,486
18,0400	1,488
18,0600	1,480
18,0800	1,464
18,1000	1,440
18,1200	1,409
18,1400	1,370
18,1600	1,324
18,1800	1,271
18,2000	1,211
18,2200	1,145
18,2400	1,073
18,2600	0,996
18,2800	0,913
18,3000	0,825
18,3200	0,732
18,3400	0,636
18,3600	0,537
18,3800	0,435
18,4000	0,331
18,4200	0,225
18,4400	0,118
18,4600	0,011
18,4800	-0,096
18,5000	-0,203
18,5200	-0,308
18,5400	-0,412
18,5600	-0,512
18,5800	-0,611
18,6000	-0,705
18,6200	-0,795
18,6400	-0,880
18,6600	-0,960
18,6800	-1,034
18,7000	-1,101
18,7200	-1,164
18,7400	-1,217
18,7600	-1,264
18,7800	-1,305
18,8000	-1,337
18,8200	-1,360
18,8400	-1,376
18,8600	-1,384
18,8800	-1,384
18,9000	-1,374
18,9200	-1,357
18,9400	-1,334
18,9600	-1,302
18,9800	-1,264
19,0000	-1,219
19,0200	-1,167
19,0400	-1,107
19,0600	-1,043
19,0800	-0,972
19,1000	-0,895
19,1200	-0,814
19,1400	-0,726
19,1600	-0,635
19,1800	-0,539
19,2000	-0,441
19,2200	-0,339
19,2400	-0,236
19,2600	-0,129
19,2800	-0,022
19,3000	0,085
19,3200	0,193
19,3400	0,300
19,3600	0,405
19,3800	0,509
19,4000	0,611
19,4200	0,710
19,4400	0,806
19,4600	0,897
19,4800	0,983
19,5000	1,067
19,5200	1,142
19,5400	1,213
19,5600	1,275
19,5800	1,332
19,6000	1,382
19,6200	1,425
19,6400	1,458
19,6600	1,483
19,6800	1,500
19,7000	1,508
19,7200	1,510
19,7400	1,502
19,7600	1,486
19,7800	1,462
19,8000	1,431
19,8200	1,392
19,8400	1,345
19,8600	1,291
19,8800	1,232
19,9000	1,166
19,9200	1,092
19,9400	1,013
19,9600	0,930
19,9800	0,840
20,0000	0,748
20,0200	0,650
20,0400	0,550
20,0600	0,448
20,0800	0,342
20,1000	0,236
20,1200	0,127
