Winkelposition, Messreihe #4
Zeit ( s )	Winkelposition ( rad )
9,6000	0,077
9,6200	0,176
9,6400	0,273
9,6600	0,371
9,6800	0,465
9,7000	0,556
9,7200	0,646
9,7400	0,730
9,7600	0,811
9,7800	0,888
9,8000	0,958
9,8200	1,024
9,8400	1,084
9,8600	1,137
9,8800	1,183
9,9000	1,222
9,9200	1,252
9,9400	1,275
9,9600	1,291
9,9800	1,297
10,0000	1,297
10,0200	1,290
10,0400	1,274
10,0600	1,249
10,0800	1,219
10,1000	1,181
10,1200	1,136
10,1400	1,085
10,1600	1,029
10,1800	0,964
10,2000	0,897
10,2200	0,822
10,2400	0,743
10,2600	0,660
10,2800	0,573
10,3000	0,482
10,3200	0,390
10,3400	0,294
10,3600	0,196
10,3800	0,097
10,4000	-0,003
10,4200	-0,102
10,4400	-0,203
10,4600	-0,302
10,4800	-0,399
10,5000	-0,495
10,5200	-0,586
10,5400	-0,677
10,5600	-0,762
10,5800	-0,844
10,6000	-0,920
10,6200	-0,993
10,6400	-1,059
10,6600	-1,118
10,6800	-1,172
10,7000	-1,219
10,7200	-1,258
10,7400	-1,290
10,7600	-1,315
10,7800	-1,332
10,8000	-1,340
10,8200	-1,341
10,8400	-1,335
10,8600	-1,323
10,8800	-1,302
10,9000	-1,274
10,9200	-1,239
10,9400	-1,199
10,9600	-1,150
10,9800	-1,096
11,0000	-1,037
11,0200	-0,971
11,0400	-0,900
11,0600	-0,823
11,0800	-0,743
11,1000	-0,658
11,1200	-0,569
11,1400	-0,478
11,1600	-0,383
11,1800	-0,286
11,2000	-0,187
11,2200	-0,086
11,2400	0,013
11,2600	0,115
11,2800	0,214
11,3000	0,313
11,3200	0,410
11,3400	0,506
11,3600	0,597
11,3800	0,685
11,4000	0,771
11,4200	0,851
11,4400	0,927
11,4600	0,997
11,4800	1,062
11,5000	1,120
11,5200	1,172
11,5400	1,216
11,5600	1,252
11,5800	1,282
11,6000	1,302
11,6200	1,316
11,6400	1,321
11,6600	1,318
11,6800	1,307
11,7000	1,290
11,7200	1,263
11,7400	1,230
11,7600	1,189
11,7800	1,142
11,8000	1,089
11,8200	1,030
11,8400	0,964
11,8600	0,892
11,8800	0,817
11,9000	0,735
11,9200	0,650
11,9400	0,561
11,9600	0,468
11,9800	0,372
12,0000	0,275
12,0200	0,174
12,0400	0,074
12,0600	-0,027
12,0800	-0,129
12,1000	-0,229
12,1200	-0,330
12,1400	-0,429
12,1600	-0,525
12,1800	-0,617
12,2000	-0,708
12,2200	-0,793
12,2400	-0,875
12,2600	-0,952
12,2800	-1,024
12,3000	-1,089
12,3200	-1,148
12,3400	-1,202
12,3600	-1,247
12,3800	-1,286
12,4000	-1,318
12,4200	-1,340
12,4400	-1,356
12,4600	-1,363
12,4800	-1,363
12,5000	-1,356
12,5200	-1,341
12,5400	-1,319
12,5600	-1,290
12,5800	-1,253
12,6000	-1,211
12,6200	-1,161
12,6400	-1,106
12,6600	-1,043
12,6800	-0,977
12,7000	-0,903
12,7200	-0,826
12,7400	-0,743
12,7600	-0,657
12,7800	-0,567
12,8000	-0,473
12,8200	-0,377
12,8400	-0,278
12,8600	-0,178
12,8800	-0,077
12,9000	0,025
12,9200	0,127
12,9400	0,228
12,9600	0,328
12,9800	0,426
13,0000	0,522
13,0200	0,614
13,0400	0,704
13,0600	0,790
13,0800	0,870
13,1000	0,947
13,1200	1,018
13,1400	1,082
13,1600	1,140
13,1800	1,191
13,2000	1,235
13,2200	1,271
13,2400	1,301
13,2600	1,321
13,2800	1,332
13,3000	1,337
13,3200	1,334
13,3400	1,323
13,3600	1,302
13,3800	1,275
13,4000	1,243
13,4200	1,202
13,4400	1,153
13,4600	1,098
13,4800	1,037
13,5000	0,971
13,5200	0,898
13,5400	0,822
13,5600	0,738
13,5800	0,652
13,6000	0,562
13,6200	0,468
13,6400	0,371
13,6600	0,272
13,6800	0,171
13,7000	0,069
13,7200	-0,033
13,7400	-0,135
13,7600	-0,237
13,7800	-0,338
13,8000	-0,437
13,8200	-0,534
13,8400	-0,627
13,8600	-0,718
13,8800	-0,804
13,9000	-0,886
13,9200	-0,963
13,9400	-1,035
13,9600	-1,101
13,9800	-1,161
14,0000	-1,213
14,0200	-1,258
14,0400	-1,297
14,0600	-1,329
14,0800	-1,352
14,1000	-1,367
14,1200	-1,374
14,1400	-1,374
14,1600	-1,365
14,1800	-1,351
14,2000	-1,327
14,2200	-1,299
14,2400	-1,263
14,2600	-1,221
14,2800	-1,170
14,3000	-1,115
14,3200	-1,054
14,3400	-0,986
14,3600	-0,914
14,3800	-0,837
14,4000	-0,756
14,4200	-0,669
14,4400	-0,580
14,4600	-0,487
14,4800	-0,391
14,5000	-0,294
14,5200	-0,195
14,5400	-0,094
14,5600	0,006
14,5800	0,108
14,6000	0,209
14,6200	0,308
14,6400	0,405
14,6600	0,501
14,6800	0,594
14,7000	0,683
14,7200	0,768
14,7400	0,848
14,7600	0,925
14,7800	0,996
14,8000	1,060
14,8200	1,118
14,8400	1,170
14,8600	1,216
14,8800	1,252
14,9000	1,282
14,9200	1,302
14,9400	1,316
14,9600	1,321
14,9800	1,319
15,0000	1,308
15,0200	1,290
15,0400	1,264
15,0600	1,232
15,0800	1,191
15,1000	1,144
15,1200	1,090
15,1400	1,030
15,1600	0,964
15,1800	0,894
15,2000	0,817
15,2200	0,737
15,2400	0,650
15,2600	0,561
15,2800	0,468
15,3000	0,372
15,3200	0,275
15,3400	0,176
15,3600	0,074
15,3800	-0,027
15,4000	-0,129
15,4200	-0,229
15,4400	-0,330
15,4600	-0,429
15,4800	-0,525
15,5000	-0,617
15,5200	-0,707
15,5400	-0,793
15,5600	-0,875
15,5800	-0,950
15,6000	-1,023
15,6200	-1,087
15,6400	-1,147
15,6600	-1,199
15,6800	-1,244
15,7000	-1,282
15,7200	-1,312
15,7400	-1,335
15,7600	-1,349
15,7800	-1,356
15,8000	-1,356
15,8200	-1,346
15,8400	-1,330
15,8600	-1,308
15,8800	-1,277
15,9000	-1,241
15,9200	-1,197
15,9400	-1,147
15,9600	-1,090
15,9800	-1,029
16,0000	-0,960
16,0200	-0,888
16,0400	-0,809
16,0600	-0,726
16,0800	-0,638
16,1000	-0,548
16,1200	-0,454
16,1400	-0,357
16,1600	-0,259
16,1800	-0,159
16,2000	-0,057
16,2200	0,044
16,2400	0,146
16,2600	0,247
16,2800	0,346
16,3000	0,443
16,3200	0,539
16,3400	0,630
16,3600	0,719
16,3800	0,803
16,4000	0,883
16,4200	0,957
16,4400	1,026
16,4600	1,089
16,4800	1,144
16,5000	1,192
16,5200	1,235
16,5400	1,269
16,5600	1,294
16,5800	1,313
16,6000	1,323
16,6200	1,326
16,6400	1,319
16,6600	1,305
16,6800	1,283
16,7000	1,253
16,7200	1,217
16,7400	1,175
16,7600	1,125
16,7800	1,068
16,8000	1,005
16,8200	0,936
16,8400	0,862
16,8600	0,784
16,8800	0,701
16,9000	0,613
16,9200	0,522
16,9400	0,427
16,9600	0,330
16,9800	0,231
17,0000	0,130
17,0200	0,030
17,0400	-0,072
17,0600	-0,174
17,0800	-0,275
17,1000	-0,374
17,1200	-0,471
17,1400	-0,565
17,1600	-0,657
17,1800	-0,743
17,2000	-0,828
17,2200	-0,906
17,2400	-0,979
17,2600	-1,046
17,2800	-1,107
17,3000	-1,162
17,3200	-1,211
17,3400	-1,252
17,3600	-1,285
17,3800	-1,310
17,4000	-1,327
17,4200	-1,337
17,4400	-1,340
17,4600	-1,334
17,4800	-1,321
17,5000	-1,301
17,5200	-1,274
17,5400	-1,239
17,5600	-1,200
17,5800	-1,151
17,6000	-1,100
17,6200	-1,040
17,6400	-0,975
17,6600	-0,905
17,6800	-0,829
17,7000	-0,749
17,7200	-0,666
17,7400	-0,578
17,7600	-0,487
17,7800	-0,393
17,8000	-0,297
17,8200	-0,199
17,8400	-0,101
17,8600	-0,002
17,8800	0,099
17,9000	0,196
17,9200	0,294
17,9400	0,390
17,9600	0,482
17,9800	0,572
18,0000	0,660
18,0200	0,743
18,0400	0,822
18,0600	0,895
18,0800	0,963
18,1000	1,024
18,1200	1,081
18,1400	1,129
18,1600	1,170
18,1800	1,205
18,2000	1,232
18,2200	1,250
18,2400	1,261
18,2600	1,263
18,2800	1,258
18,3000	1,246
18,3200	1,225
18,3400	1,197
18,3600	1,162
18,3800	1,120
18,4000	1,073
18,4200	1,018
18,4400	0,957
18,4600	0,891
18,4800	0,818
18,5000	0,741
18,5200	0,661
18,5400	0,576
18,5600	0,487
18,5800	0,396
18,6000	0,302
18,6200	0,206
18,6400	0,110
18,6600	0,011
18,6800	-0,086
18,7000	-0,184
18,7200	-0,281
18,7400	-0,377
18,7600	-0,470
18,7800	-0,561
18,8000	-0,649
18,8200	-0,732
18,8400	-0,811
18,8600	-0,886
18,8800	-0,955
18,9000	-1,018
18,9200	-1,076
18,9400	-1,126
18,9600	-1,172
18,9800	-1,210
19,0000	-1,239
19,0200	-1,261
19,0400	-1,275
19,0600	-1,283
19,0800	-1,283
19,1000	-1,275
19,1200	-1,261
19,1400	-1,239
19,1600	-1,211
19,1800	-1,177
19,2000	-1,136
19,2200	-1,089
19,2400	-1,035
19,2600	-0,977
19,2800	-0,913
19,3000	-0,844
19,3200	-0,770
19,3400	-0,693
19,3600	-0,609
19,3800	-0,525
19,4000	-0,435
19,4200	-0,344
19,4400	-0,251
19,4600	-0,156
19,4800	-0,058
19,5000	0,038
19,5200	0,135
19,5400	0,231
19,5600	0,327
19,5800	0,419
19,6000	0,511
19,6200	0,600
19,6400	0,685
19,6600	0,767
19,6800	0,844
19,7000	0,917
19,7200	0,983
19,7400	1,046
19,7600	1,101
19,7800	1,150
19,8000	1,194
19,8200	1,228
19,8400	1,257
19,8600	1,275
19,8800	1,288
19,9000	1,293
19,9200	1,291
19,9400	1,280
19,9600	1,263
19,9800	1,238
20,0000	1,206
20,0200	1,167
20,0400	1,122
20,0600	1,070
20,0800	1,012
20,1000	0,949
20,1200	0,880
20,1400	0,806
20,1600	0,727
20,1800	0,644
20,2000	0,558
20,2200	0,467
20,2400	0,374
20,2600	0,280
20,2800	0,182
20,3000	0,083
20,3200	-0,016
20,3400	-0,115
20,3600	-0,214
20,3800	-0,313
20,4000	-0,408
20,4200	-0,504
20,4400	-0,597
20,4600	-0,685
20,4800	-0,771
20,5000	-0,851
20,5200	-0,928
20,5400	-1,001
20,5600	-1,067
20,5800	-1,126
20,6000	-1,180
20,6200	-1,227
20,6400	-1,266
20,6600	-1,299
20,6800	-1,323
20,7000	-1,340
20,7200	-1,349
20,7400	-1,351
20,7600	-1,346
20,7800	-1,332
20,8000	-1,313
20,8200	-1,285
20,8400	-1,252
20,8600	-1,211
20,8800	-1,164
20,9000	-1,112
20,9200	-1,052
20,9400	-0,988
20,9600	-0,919
20,9800	-0,844
21,0000	-0,765
21,0200	-0,682
21,0400	-0,594
21,0600	-0,503
21,0800	-0,410
21,1000	-0,313
21,1200	-0,215
21,1400	-0,115
21,1600	-0,016
21,1800	0,086
21,2000	0,185
21,2200	0,286
21,2400	0,383
21,2600	0,479
21,2800	0,572
21,3000	0,663
21,3200	0,748
21,3400	0,831
21,3600	0,909
21,3800	0,982
21,4000	1,049
21,4200	1,109
21,4400	1,164
21,4600	1,211
21,4800	1,250
21,5000	1,283
21,5200	1,308
21,5400	1,324
21,5600	1,334
21,5800	1,335
21,6000	1,327
21,6200	1,312
21,6400	1,290
21,6600	1,260
21,6800	1,222
21,7000	1,178
21,7200	1,126
21,7400	1,070
21,7600	1,005
21,7800	0,936
21,8000	0,862
21,8200	0,782
21,8400	0,697
21,8600	0,609
21,8800	0,518
21,9000	0,423
21,9200	0,325
21,9400	0,225
21,9600	0,124
21,9800	0,020
22,0000	-0,082
22,0200	-0,184
22,0400	-0,286
22,0600	-0,386
22,0800	-0,484
22,1000	-0,580
22,1200	-0,674
22,1400	-0,762
22,1600	-0,847
22,1800	-0,927
22,2000	-1,002
22,2200	-1,071
22,2400	-1,134
22,2600	-1,192
22,2800	-1,241
22,3000	-1,283
22,3200	-1,319
22,3400	-1,346
22,3600	-1,367
22,3800	-1,378
22,4000	-1,382
22,4200	-1,378
22,4400	-1,367
22,4600	-1,348
22,4800	-1,323
22,5000	-1,291
22,5200	-1,252
22,5400	-1,206
22,5600	-1,155
22,5800	-1,096
22,6000	-1,034
22,6200	-0,964
22,6400	-0,889
22,6600	-0,811
22,6800	-0,727
22,7000	-0,639
22,7200	-0,548
22,7400	-0,454
22,7600	-0,358
22,7800	-0,259
22,8000	-0,159
22,8200	-0,057
22,8400	0,044
22,8600	0,146
22,8800	0,247
22,9000	0,346
22,9200	0,443
22,9400	0,539
22,9600	0,631
22,9800	0,721
23,0000	0,804
23,0200	0,886
23,0400	0,961
23,0600	1,030
23,0800	1,095
23,1000	1,151
23,1200	1,203
23,1400	1,246
23,1600	1,282
23,1800	1,310
23,2000	1,330
23,2200	1,343
23,2400	1,346
23,2600	1,343
23,2800	1,332
23,3000	1,312
23,3200	1,285
