Winkelposition, Messreihe #18
Zeit ( s )	Winkelposition ( rad )
11,7800	2,509
11,8000	2,570
11,8200	2,628
11,8400	2,683
11,8600	2,735
11,8800	2,782
11,9000	2,824
11,9200	2,862
11,9400	2,895
11,9600	2,925
11,9800	2,947
12,0000	2,966
12,0200	2,978
12,0400	2,985
12,0600	2,988
12,0800	2,985
12,1000	2,975
12,1200	2,963
12,1400	2,944
12,1600	2,920
12,1800	2,893
12,2000	2,862
12,2200	2,826
12,2400	2,787
12,2600	2,743
12,2800	2,695
12,3000	2,645
12,3200	2,590
12,3400	2,532
12,3600	2,471
12,3800	2,406
12,4000	2,340
12,4200	2,270
12,4400	2,199
12,4600	2,125
12,4800	2,050
12,5000	1,973
12,5200	1,896
12,5400	1,816
12,5600	1,737
12,5800	1,656
12,6000	1,576
12,6200	1,495
12,6400	1,415
12,6600	1,335
12,6800	1,258
12,7000	1,180
12,7200	1,104
12,7400	1,030
12,7600	0,958
12,7800	0,889
12,8000	0,823
12,8200	0,759
12,8400	0,699
12,8600	0,642
12,8800	0,589
12,9000	0,539
12,9200	0,493
12,9400	0,452
12,9600	0,415
12,9800	0,383
13,0000	0,357
13,0200	0,335
13,0400	0,317
13,0600	0,306
13,0800	0,300
13,1000	0,298
13,1200	0,302
13,1400	0,309
13,1600	0,322
13,1800	0,339
13,2000	0,360
13,2200	0,385
13,2400	0,415
13,2600	0,448
13,2800	0,485
13,3000	0,528
13,3200	0,573
13,3400	0,622
13,3600	0,675
13,3800	0,730
13,4000	0,790
13,4200	0,853
13,4400	0,919
13,4600	0,986
13,4800	1,057
13,5000	1,129
13,5200	1,205
13,5400	1,280
13,5600	1,359
13,5800	1,437
13,6000	1,519
13,6200	1,599
13,6400	1,681
13,6600	1,762
13,6800	1,843
13,7000	1,923
13,7200	2,003
13,7400	2,080
13,7600	2,157
13,7800	2,231
13,8000	2,304
13,8200	2,373
13,8400	2,443
13,8600	2,507
13,8800	2,570
13,9000	2,628
13,9200	2,683
13,9400	2,735
13,9600	2,782
13,9800	2,824
14,0000	2,864
14,0200	2,897
14,0400	2,925
14,0600	2,948
14,0800	2,967
14,1000	2,980
14,1200	2,986
14,1400	2,988
14,1600	2,985
14,1800	2,977
14,2000	2,963
14,2200	2,945
14,2400	2,922
14,2600	2,895
14,2800	2,864
14,3000	2,827
14,3200	2,788
14,3400	2,744
14,3600	2,697
14,3800	2,645
14,4000	2,590
14,4200	2,532
14,4400	2,469
14,4600	2,405
14,4800	2,339
14,5000	2,268
14,5200	2,196
14,5400	2,122
14,5600	2,047
14,5800	1,970
14,6000	1,890
14,6200	1,811
14,6400	1,731
14,6600	1,649
14,6800	1,569
14,7000	1,489
14,7200	1,409
14,7400	1,329
14,7600	1,250
14,7800	1,173
14,8000	1,098
14,8200	1,023
14,8400	0,952
14,8600	0,883
14,8800	0,815
14,9000	0,752
14,9200	0,691
14,9400	0,635
14,9600	0,581
14,9800	0,533
15,0000	0,487
15,0200	0,446
15,0400	0,410
15,0600	0,379
15,0800	0,352
15,1000	0,330
15,1200	0,314
15,1400	0,302
15,1600	0,297
15,1800	0,295
15,2000	0,298
15,2200	0,306
15,2400	0,319
15,2600	0,336
15,2800	0,358
15,3000	0,383
15,3200	0,413
15,3400	0,448
15,3600	0,485
15,3800	0,526
15,4000	0,573
15,4200	0,622
15,4400	0,675
15,4600	0,732
15,4800	0,790
15,5000	0,853
15,5200	0,919
15,5400	0,986
15,5600	1,057
15,5800	1,129
15,6000	1,205
15,6200	1,282
15,6400	1,359
15,6600	1,437
15,6800	1,519
15,7000	1,599
15,7200	1,681
15,7400	1,761
15,7600	1,843
15,7800	1,921
15,8000	2,001
15,8200	2,078
15,8400	2,154
15,8600	2,229
15,8800	2,301
15,9000	2,372
15,9200	2,439
15,9400	2,504
15,9600	2,567
15,9800	2,625
16,0000	2,680
16,0200	2,732
16,0400	2,777
16,0600	2,821
16,0800	2,859
16,1000	2,892
16,1200	2,920
16,1400	2,944
16,1600	2,961
16,1800	2,975
16,2000	2,981
16,2200	2,983
16,2400	2,981
16,2600	2,974
16,2800	2,959
16,3000	2,942
16,3200	2,920
16,3400	2,893
16,3600	2,864
16,3800	2,827
16,4000	2,788
16,4200	2,746
16,4400	2,699
16,4600	2,648
16,4800	2,593
16,5000	2,535
16,5200	2,476
16,5400	2,411
16,5600	2,344
16,5800	2,275
16,6000	2,202
16,6200	2,128
16,6400	2,053
16,6600	1,976
16,6800	1,898
16,7000	1,817
16,7200	1,737
16,7400	1,654
16,7600	1,574
16,7800	1,492
16,8000	1,411
16,8200	1,330
16,8400	1,252
16,8600	1,173
16,8800	1,096
16,9000	1,023
16,9200	0,949
16,9400	0,880
16,9600	0,812
16,9800	0,748
17,0000	0,688
17,0200	0,630
17,0400	0,576
17,0600	0,526
17,0800	0,481
17,1000	0,440
17,1200	0,402
17,1400	0,371
17,1600	0,344
17,1800	0,322
17,2000	0,305
17,2200	0,294
17,2400	0,287
17,2600	0,286
17,2800	0,289
17,3000	0,298
17,3200	0,311
17,3400	0,328
17,3600	0,349
17,3800	0,375
17,4000	0,405
17,4200	0,438
17,4400	0,476
17,4600	0,518
17,4800	0,564
17,5000	0,614
17,5200	0,668
17,5400	0,724
17,5600	0,784
17,5800	0,847
17,6000	0,913
17,6200	0,982
17,6400	1,052
17,6600	1,126
17,6800	1,202
17,7000	1,279
17,7200	1,357
17,7400	1,436
17,7600	1,517
17,7800	1,599
17,8000	1,681
17,8200	1,762
17,8400	1,844
17,8600	1,924
17,8800	2,003
17,9000	2,081
17,9200	2,158
17,9400	2,232
17,9600	2,306
17,9800	2,377
18,0000	2,444
18,0200	2,510
18,0400	2,573
18,0600	2,631
18,0800	2,686
18,1000	2,738
18,1200	2,785
18,1400	2,829
18,1600	2,867
18,1800	2,900
18,2000	2,928
18,2200	2,952
18,2400	2,970
18,2600	2,983
18,2800	2,991
18,3000	2,992
18,3200	2,989
18,3400	2,981
18,3600	2,967
18,3800	2,950
18,4000	2,926
18,4200	2,900
18,4400	2,868
18,4600	2,834
18,4800	2,793
18,5000	2,750
18,5200	2,702
18,5400	2,652
18,5600	2,597
18,5800	2,538
18,6000	2,477
18,6200	2,413
18,6400	2,345
18,6600	2,276
18,6800	2,204
18,7000	2,130
18,7200	2,053
18,7400	1,976
18,7600	1,898
18,7800	1,819
18,8000	1,739
18,8200	1,657
18,8400	1,576
18,8600	1,495
18,8800	1,415
18,9000	1,335
18,9200	1,257
18,9400	1,178
18,9600	1,103
18,9800	1,029
19,0000	0,957
19,0200	0,886
19,0400	0,820
19,0600	0,756
19,0800	0,694
19,1000	0,638
19,1200	0,583
19,1400	0,534
19,1600	0,489
19,1800	0,448
19,2000	0,410
19,2200	0,379
19,2400	0,352
19,2600	0,330
19,2800	0,313
19,3000	0,300
19,3200	0,294
19,3400	0,292
19,3600	0,295
19,3800	0,303
19,4000	0,316
19,4200	0,333
19,4400	0,355
19,4600	0,380
19,4800	0,410
19,5000	0,443
19,5200	0,481
19,5400	0,523
19,5600	0,569
19,5800	0,617
19,6000	0,671
19,6200	0,727
19,6400	0,787
19,6600	0,850
19,6800	0,914
19,7000	0,983
19,7200	1,054
19,7400	1,126
19,7600	1,202
19,7800	1,277
19,8000	1,356
19,8200	1,436
19,8400	1,516
19,8600	1,596
19,8800	1,678
19,9000	1,759
19,9200	1,841
19,9400	1,921
19,9600	2,001
19,9800	2,078
20,0000	2,155
20,0200	2,231
20,0400	2,303
20,0600	2,375
20,0800	2,443
20,1000	2,509
20,1200	2,571
20,1400	2,630
