Winkelposition, Messreihe #7
Zeit ( s )	Winkelposition ( rad )
6,2600	-0,069
6,2800	-0,099
6,3000	-0,121
6,3200	-0,134
6,3400	-0,137
6,3600	-0,134
6,3800	-0,119
6,4000	-0,099
6,4200	-0,069
6,4400	-0,033
6,4600	0,011
6,4800	0,063
6,5000	0,123
6,5200	0,188
6,5400	0,261
6,5600	0,339
6,5800	0,424
6,6000	0,514
6,6200	0,608
6,6400	0,708
6,6600	0,812
6,6800	0,919
6,7000	1,029
6,7200	1,140
6,7400	1,255
6,7600	1,370
6,7800	1,486
6,8000	1,601
6,8200	1,715
6,8400	1,828
6,8600	1,940
6,8800	2,050
6,9000	2,155
6,9200	2,257
6,9400	2,355
6,9600	2,447
6,9800	2,535
7,0000	2,615
7,0200	2,691
7,0400	2,758
7,0600	2,818
7,0800	2,871
7,1000	2,915
7,1200	2,952
7,1400	2,978
7,1600	2,997
7,1800	3,007
7,2000	3,008
7,2200	2,999
7,2400	2,983
7,2600	2,958
7,2800	2,925
7,3000	2,884
7,3200	2,835
7,3400	2,780
7,3600	2,716
7,3800	2,647
7,4000	2,570
7,4200	2,487
7,4400	2,399
7,4600	2,306
7,4800	2,207
7,5000	2,105
7,5200	2,000
7,5400	1,890
7,5600	1,778
7,5800	1,665
7,6000	1,552
7,6200	1,436
7,6400	1,321
7,6600	1,205
7,6800	1,092
7,7000	0,980
7,7200	0,870
7,7400	0,763
7,7600	0,661
7,7800	0,562
7,8000	0,468
7,8200	0,379
7,8400	0,295
7,8600	0,218
7,8800	0,148
7,9000	0,085
7,9200	0,028
7,9400	-0,019
7,9600	-0,060
7,9800	-0,091
8,0000	-0,113
8,0200	-0,127
8,0400	-0,132
8,0600	-0,129
8,0800	-0,118
8,1000	-0,097
8,1200	-0,071
8,1400	-0,035
8,1600	0,008
8,1800	0,058
8,2000	0,116
8,2200	0,181
8,2400	0,251
8,2600	0,328
8,2800	0,412
8,3000	0,501
8,3200	0,594
8,3400	0,691
8,3600	0,795
8,3800	0,900
8,4000	1,008
8,4200	1,120
8,4400	1,232
8,4600	1,346
8,4800	1,461
8,5000	1,577
8,5200	1,690
8,5400	1,803
8,5600	1,915
8,5800	2,023
8,6000	2,128
8,6200	2,231
8,6400	2,329
8,6600	2,422
8,6800	2,510
8,7000	2,592
8,7200	2,667
8,7400	2,735
8,7600	2,796
8,7800	2,849
8,8000	2,895
8,8200	2,933
8,8400	2,961
8,8600	2,981
8,8800	2,992
8,9000	2,996
8,9200	2,989
8,9400	2,975
8,9600	2,952
8,9800	2,920
9,0000	2,881
9,0200	2,834
9,0400	2,780
9,0600	2,719
9,0800	2,650
9,1000	2,575
9,1200	2,494
9,1400	2,408
9,1600	2,317
9,1800	2,220
9,2000	2,119
9,2200	2,014
9,2400	1,907
9,2600	1,797
9,2800	1,684
9,3000	1,571
9,3200	1,458
9,3400	1,343
9,3600	1,230
9,3800	1,117
9,4000	1,005
9,4200	0,897
9,4400	0,790
9,4600	0,688
9,4800	0,589
9,5000	0,495
9,5200	0,407
9,5400	0,324
9,5600	0,247
9,5800	0,176
9,6000	0,112
9,6200	0,057
9,6400	0,006
9,6600	-0,033
9,6800	-0,066
9,7000	-0,090
9,7200	-0,104
9,7400	-0,110
9,7600	-0,108
9,7800	-0,097
9,8000	-0,080
9,8200	-0,053
9,8400	-0,020
9,8600	0,022
9,8800	0,071
9,9000	0,126
9,9200	0,187
9,9400	0,256
9,9600	0,331
9,9800	0,412
10,0000	0,498
10,0200	0,589
10,0400	0,685
10,0600	0,784
10,0800	0,888
10,1000	0,993
10,1200	1,101
10,1400	1,211
10,1600	1,323
10,1800	1,434
10,2000	1,547
10,2200	1,659
10,2400	1,769
10,2600	1,877
10,2800	1,984
10,3000	2,088
10,3200	2,188
10,3400	2,284
10,3600	2,375
10,3800	2,461
10,4000	2,543
10,4200	2,619
10,4400	2,686
10,4600	2,747
10,4800	2,802
10,5000	2,848
10,5200	2,886
10,5400	2,915
10,5600	2,937
10,5800	2,950
10,6000	2,953
10,6200	2,950
10,6400	2,937
10,6600	2,915
10,6800	2,887
10,7000	2,851
10,7200	2,807
10,7400	2,755
10,7600	2,697
10,7800	2,633
10,8000	2,560
10,8200	2,483
10,8400	2,400
10,8600	2,312
10,8800	2,218
10,9000	2,122
10,9200	2,020
10,9400	1,916
10,9600	1,810
10,9800	1,701
11,0000	1,591
11,0200	1,480
11,0400	1,368
11,0600	1,258
11,0800	1,148
11,1000	1,040
11,1200	0,933
11,1400	0,829
11,1600	0,729
11,1800	0,631
11,2000	0,539
11,2200	0,451
11,2400	0,369
11,2600	0,292
11,2800	0,223
11,3000	0,159
11,3200	0,102
11,3400	0,053
11,3600	0,013
11,3800	-0,020
11,4000	-0,046
11,4200	-0,061
11,4400	-0,069
11,4600	-0,069
11,4800	-0,061
11,5000	-0,044
11,5200	-0,020
11,5400	0,011
11,5600	0,050
11,5800	0,096
11,6000	0,149
11,6200	0,207
11,6400	0,275
11,6600	0,346
11,6800	0,424
11,7000	0,507
11,7200	0,595
11,7400	0,688
11,7600	0,785
11,7800	0,886
11,8000	0,988
11,8200	1,095
11,8400	1,203
11,8600	1,312
11,8800	1,422
11,9000	1,532
11,9200	1,641
11,9400	1,750
11,9600	1,857
11,9800	1,962
12,0000	2,064
12,0200	2,163
12,0400	2,259
12,0600	2,350
12,0800	2,435
12,1000	2,516
12,1200	2,590
12,1400	2,658
12,1600	2,721
12,1800	2,774
12,2000	2,820
12,2200	2,859
12,2400	2,889
12,2600	2,911
12,2800	2,925
12,3000	2,930
12,3200	2,926
12,3400	2,915
12,3600	2,895
12,3800	2,868
12,4000	2,832
12,4200	2,790
12,4400	2,739
12,4600	2,683
12,4800	2,620
12,5000	2,549
12,5200	2,474
12,5400	2,392
12,5600	2,306
12,5800	2,215
12,6000	2,121
12,6200	2,022
12,6400	1,920
12,6600	1,814
12,6800	1,707
12,7000	1,601
12,7200	1,491
12,7400	1,381
12,7600	1,272
12,7800	1,164
12,8000	1,056
12,8200	0,950
12,8400	0,848
12,8600	0,748
12,8800	0,652
12,9000	0,559
12,9200	0,471
12,9400	0,390
12,9600	0,314
12,9800	0,243
13,0000	0,179
13,0200	0,123
13,0400	0,072
13,0600	0,031
13,0800	-0,003
13,1000	-0,030
13,1200	-0,046
13,1400	-0,055
13,1600	-0,057
13,1800	-0,049
13,2000	-0,035
13,2200	-0,011
13,2400	0,019
13,2600	0,057
13,2800	0,101
13,3000	0,151
13,3200	0,209
13,3400	0,273
13,3600	0,344
13,3800	0,421
13,4000	0,503
13,4200	0,589
13,4400	0,680
13,4600	0,776
13,4800	0,875
13,5000	0,977
13,5200	1,081
13,5400	1,188
13,5600	1,296
13,5800	1,404
13,6000	1,514
13,6200	1,623
13,6400	1,731
13,6600	1,838
13,6800	1,942
13,7000	2,045
13,7200	2,144
13,7400	2,240
13,7600	2,331
13,7800	2,417
13,8000	2,499
13,8200	2,575
13,8400	2,644
13,8600	2,706
13,8800	2,761
13,9000	2,810
13,9200	2,849
13,9400	2,882
13,9600	2,904
13,9800	2,920
14,0000	2,926
14,0200	2,925
14,0400	2,915
14,0600	2,897
14,0800	2,870
14,1000	2,837
14,1200	2,794
14,1400	2,747
14,1600	2,691
14,1800	2,630
14,2000	2,560
14,2200	2,485
14,2400	2,405
14,2600	2,318
14,2800	2,229
14,3000	2,133
14,3200	2,034
14,3400	1,934
14,3600	1,828
14,3800	1,722
14,4000	1,613
14,4200	1,503
14,4400	1,393
14,4600	1,283
14,4800	1,173
14,5000	1,067
14,5200	0,960
14,5400	0,856
14,5600	0,756
14,5800	0,658
14,6000	0,564
14,6200	0,476
14,6400	0,393
14,6600	0,316
14,6800	0,243
14,7000	0,179
14,7200	0,121
14,7400	0,071
14,7600	0,028
14,7800	-0,008
14,8000	-0,035
14,8200	-0,052
14,8400	-0,061
14,8600	-0,063
14,8800	-0,057
14,9000	-0,042
14,9200	-0,020
14,9400	0,011
14,9600	0,047
14,9800	0,093
15,0000	0,145
15,0200	0,203
15,0400	0,267
15,0600	0,339
15,0800	0,416
15,1000	0,500
15,1200	0,587
15,1400	0,679
15,1600	0,776
15,1800	0,877
15,2000	0,980
15,2200	1,087
15,2400	1,195
15,2600	1,307
15,2800	1,417
15,3000	1,528
15,3200	1,640
15,3400	1,750
15,3600	1,858
15,3800	1,965
15,4000	2,069
15,4200	2,171
15,4400	2,267
15,4600	2,359
15,4800	2,447
15,5000	2,531
15,5200	2,606
15,5400	2,677
15,5600	2,739
15,5800	2,794
15,6000	2,843
15,6200	2,882
15,6400	2,914
15,6600	2,937
15,6800	2,952
15,7000	2,958
15,7200	2,955
15,7400	2,945
15,7600	2,925
15,7800	2,898
15,8000	2,864
15,8200	2,821
15,8400	2,771
15,8600	2,713
15,8800	2,650
15,9000	2,579
15,9200	2,502
15,9400	2,419
15,9600	2,331
15,9800	2,238
16,0000	2,141
16,0200	2,040
16,0400	1,935
16,0600	1,828
16,0800	1,720
16,1000	1,608
16,1200	1,495
16,1400	1,384
16,1600	1,271
16,1800	1,159
16,2000	1,049
16,2200	0,941
16,2400	0,836
16,2600	0,732
16,2800	0,633
16,3000	0,539
16,3200	0,449
16,3400	0,364
16,3600	0,286
16,3800	0,214
16,4000	0,148
16,4200	0,088
16,4400	0,038
16,4600	-0,006
16,4800	-0,042
16,5000	-0,069
16,5200	-0,088
16,5400	-0,097
16,5600	-0,099
16,5800	-0,091
16,6000	-0,077
16,6200	-0,053
16,6400	-0,022
16,6600	0,016
16,6800	0,061
16,7000	0,115
16,7200	0,174
16,7400	0,240
16,7600	0,314
16,7800	0,393
16,8000	0,478
16,8200	0,565
16,8400	0,661
16,8600	0,760
16,8800	0,862
16,9000	0,968
16,9200	1,076
16,9400	1,188
16,9600	1,299
16,9800	1,412
17,0000	1,527
17,0200	1,640
17,0400	1,751
17,0600	1,863
17,0800	1,971
17,1000	2,078
17,1200	2,180
17,1400	2,279
17,1600	2,373
17,1800	2,463
