Winkelposition, Messreihe #20
Zeit ( s )	Winkelposition ( rad )
7,3400	2,482
7,3600	2,465
7,3800	2,444
7,4000	2,424
7,4200	2,400
7,4400	2,373
7,4600	2,347
7,4800	2,317
7,5000	2,286
7,5200	2,253
7,5400	2,218
7,5600	2,182
7,5800	2,143
7,6000	2,103
7,6200	2,061
7,6400	2,017
7,6600	1,973
7,6800	1,927
7,7000	1,880
7,7200	1,832
7,7400	1,783
7,7600	1,733
7,7800	1,682
7,8000	1,630
7,8200	1,579
7,8400	1,527
7,8600	1,475
7,8800	1,423
7,9000	1,370
7,9200	1,318
7,9400	1,268
7,9600	1,216
7,9800	1,166
8,0000	1,117
8,0200	1,068
8,0400	1,023
8,0600	0,977
8,0800	0,933
8,1000	0,891
8,1200	0,851
8,1400	0,812
8,1600	0,778
8,1800	0,743
8,2000	0,712
8,2200	0,683
8,2400	0,658
8,2600	0,635
8,2800	0,614
8,3000	0,595
8,3200	0,581
8,3400	0,570
8,3600	0,561
8,3800	0,556
8,4000	0,554
8,4200	0,554
8,4400	0,559
8,4600	0,565
8,4800	0,573
8,5000	0,584
8,5200	0,597
8,5400	0,613
8,5600	0,631
8,5800	0,650
8,6000	0,672
8,6200	0,697
8,6400	0,724
8,6600	0,752
8,6800	0,784
8,7000	0,815
8,7200	0,851
8,7400	0,888
8,7600	0,927
8,7800	0,966
8,8000	1,008
8,8200	1,052
8,8400	1,098
8,8600	1,145
8,8800	1,192
8,9000	1,243
8,9200	1,293
8,9400	1,345
8,9600	1,396
8,9800	1,450
9,0000	1,503
9,0200	1,557
9,0400	1,612
9,0600	1,665
9,0800	1,718
9,1000	1,770
9,1200	1,822
9,1400	1,874
9,1600	1,924
9,1800	1,973
9,2000	2,022
9,2200	2,067
9,2400	2,113
9,2600	2,157
9,2800	2,199
9,3000	2,240
9,3200	2,278
9,3400	2,314
9,3600	2,348
9,3800	2,380
9,4000	2,410
9,4200	2,436
9,4400	2,460
9,4600	2,482
9,4800	2,499
9,5000	2,515
9,5200	2,526
9,5400	2,535
9,5600	2,540
9,5800	2,543
9,6000	2,543
9,6200	2,538
9,6400	2,532
9,6600	2,523
9,6800	2,512
9,7000	2,496
9,7200	2,480
9,7400	2,461
9,7600	2,441
9,7800	2,417
9,8000	2,394
9,8200	2,367
9,8400	2,337
9,8600	2,308
9,8800	2,275
9,9000	2,240
9,9200	2,204
9,9400	2,166
9,9600	2,125
9,9800	2,084
10,0000	2,040
10,0200	1,996
10,0400	1,951
10,0600	1,904
10,0800	1,854
10,1000	1,805
10,1200	1,755
10,1400	1,703
10,1600	1,651
10,1800	1,599
10,2000	1,546
10,2200	1,494
10,2400	1,440
10,2600	1,387
10,2800	1,335
10,3000	1,283
10,3200	1,232
10,3400	1,180
10,3600	1,131
10,3800	1,082
10,4000	1,034
10,4200	0,988
10,4400	0,944
10,4600	0,902
10,4800	0,861
10,5000	0,822
10,5200	0,785
10,5400	0,751
10,5600	0,719
10,5800	0,690
10,6000	0,663
10,6200	0,639
10,6400	0,619
10,6600	0,600
10,6800	0,586
10,7000	0,575
10,7200	0,565
10,7400	0,561
10,7600	0,559
10,7800	0,559
10,8000	0,562
10,8200	0,569
10,8400	0,576
10,8600	0,587
10,8800	0,600
10,9000	0,614
10,9200	0,631
10,9400	0,652
10,9600	0,672
10,9800	0,697
11,0000	0,723
11,0200	0,751
11,0400	0,781
11,0600	0,812
11,0800	0,847
11,1000	0,883
11,1200	0,920
11,1400	0,961
11,1600	1,002
11,1800	1,045
11,2000	1,090
11,2200	1,136
11,2400	1,183
11,2600	1,232
11,2800	1,282
11,3000	1,332
11,3200	1,384
11,3400	1,436
11,3600	1,489
11,3800	1,541
11,4000	1,594
11,4200	1,648
11,4400	1,701
11,4600	1,753
11,4800	1,805
11,5000	1,855
11,5200	1,905
11,5400	1,954
11,5600	2,003
11,5800	2,048
11,6000	2,094
11,6200	2,138
11,6400	2,180
11,6600	2,221
11,6800	2,260
11,7000	2,297
11,7200	2,331
11,7400	2,364
11,7600	2,394
11,7800	2,422
11,8000	2,446
11,8200	2,468
11,8400	2,487
11,8600	2,502
11,8800	2,515
11,9000	2,524
11,9200	2,531
11,9400	2,534
11,9600	2,534
11,9800	2,531
12,0000	2,526
12,0200	2,518
12,0400	2,507
12,0600	2,494
12,0800	2,480
12,1000	2,463
12,1200	2,444
12,1400	2,422
12,1600	2,399
12,1800	2,372
12,2000	2,344
12,2200	2,314
12,2400	2,281
12,2600	2,246
12,2800	2,210
12,3000	2,172
12,3200	2,132
12,3400	2,091
12,3600	2,047
12,3800	2,001
12,4000	1,954
12,4200	1,907
12,4400	1,858
12,4600	1,808
12,4800	1,756
12,5000	1,704
12,5200	1,651
12,5400	1,598
12,5600	1,544
12,5800	1,491
12,6000	1,436
12,6200	1,382
12,6400	1,329
12,6600	1,275
12,6800	1,224
12,7000	1,172
12,7200	1,122
12,7400	1,071
12,7600	1,024
12,7800	0,977
12,8000	0,933
12,8200	0,891
12,8400	0,848
12,8600	0,809
12,8800	0,773
12,9000	0,738
12,9200	0,707
12,9400	0,677
12,9600	0,650
12,9800	0,627
13,0000	0,606
13,0200	0,589
13,0400	0,575
13,0600	0,564
13,0800	0,554
13,1000	0,550
13,1200	0,548
13,1400	0,550
13,1600	0,553
13,1800	0,559
13,2000	0,567
13,2200	0,578
13,2400	0,592
13,2600	0,608
13,2800	0,625
13,3000	0,644
13,3200	0,666
13,3400	0,691
13,3600	0,716
13,3800	0,745
13,4000	0,776
13,4200	0,807
13,4400	0,842
13,4600	0,878
13,4800	0,916
13,5000	0,955
13,5200	0,997
13,5400	1,040
13,5600	1,084
13,5800	1,131
13,6000	1,178
13,6200	1,225
13,6400	1,275
13,6600	1,326
13,6800	1,376
13,7000	1,429
13,7200	1,481
13,7400	1,533
13,7600	1,587
13,7800	1,640
13,8000	1,692
13,8200	1,744
13,8400	1,794
13,8600	1,846
13,8800	1,894
13,9000	1,943
13,9200	1,990
13,9400	2,036
13,9600	2,081
13,9800	2,125
14,0000	2,166
14,0200	2,207
14,0400	2,246
14,0600	2,282
14,0800	2,317
14,1000	2,350
14,1200	2,380
14,1400	2,406
14,1600	2,432
14,1800	2,454
14,2000	2,472
14,2200	2,490
14,2400	2,502
14,2600	2,512
14,2800	2,520
14,3000	2,523
14,3200	2,523
14,3400	2,521
14,3600	2,516
14,3800	2,509
14,4000	2,499
14,4200	2,487
14,4400	2,471
14,4600	2,455
14,4800	2,436
14,5000	2,416
14,5200	2,392
14,5400	2,369
14,5600	2,342
14,5800	2,314
14,6000	2,284
14,6200	2,253
14,6400	2,218
14,6600	2,183
14,6800	2,146
14,7000	2,106
14,7200	2,067
14,7400	2,025
14,7600	1,981
14,7800	1,937
14,8000	1,891
14,8200	1,843
14,8400	1,795
14,8600	1,745
14,8800	1,696
14,9000	1,646
14,9200	1,594
14,9400	1,544
14,9600	1,492
14,9800	1,440
15,0000	1,389
15,0200	1,337
15,0400	1,286
15,0600	1,236
15,0800	1,186
15,1000	1,137
15,1200	1,089
15,1400	1,041
15,1600	0,997
15,1800	0,953
15,2000	0,911
15,2200	0,870
15,2400	0,831
15,2600	0,796
15,2800	0,762
15,3000	0,730
15,3200	0,701
15,3400	0,675
15,3600	0,652
15,3800	0,630
15,4000	0,613
15,4200	0,597
15,4400	0,586
15,4600	0,578
15,4800	0,572
15,5000	0,570
15,5200	0,570
15,5400	0,573
15,5600	0,580
15,5800	0,587
15,6000	0,597
15,6200	0,609
15,6400	0,625
15,6600	0,641
15,6800	0,660
15,7000	0,682
15,7200	0,705
15,7400	0,730
15,7600	0,759
15,7800	0,789
15,8000	0,820
15,8200	0,853
15,8400	0,889
15,8600	0,927
15,8800	0,966
15,9000	1,007
15,9200	1,049
15,9400	1,095
15,9600	1,140
15,9800	1,188
16,0000	1,236
16,0200	1,285
16,0400	1,337
16,0600	1,387
16,0800	1,440
16,1000	1,492
16,1200	1,546
16,1400	1,599
16,1600	1,651
16,1800	1,704
16,2000	1,756
16,2200	1,808
16,2400	1,858
16,2600	1,909
16,2800	1,957
16,3000	2,004
16,3200	2,051
16,3400	2,097
16,3600	2,139
16,3800	2,182
16,4000	2,223
16,4200	2,260
16,4400	2,298
16,4600	2,333
16,4800	2,364
16,5000	2,394
16,5200	2,422
16,5400	2,446
16,5600	2,468
16,5800	2,487
16,6000	2,502
16,6200	2,515
16,6400	2,524
16,6600	2,531
16,6800	2,534
16,7000	2,534
16,7200	2,531
16,7400	2,524
16,7600	2,516
16,7800	2,505
16,8000	2,493
16,8200	2,477
16,8400	2,460
16,8600	2,439
16,8800	2,417
16,9000	2,394
16,9200	2,369
16,9400	2,340
16,9600	2,311
16,9800	2,279
17,0000	2,246
17,0200	2,210
17,0400	2,174
17,0600	2,135
17,0800	2,094
17,1000	2,051
17,1200	2,007
17,1400	1,962
17,1600	1,916
17,1800	1,868
17,2000	1,819
17,2200	1,769
17,2400	1,718
17,2600	1,667
17,2800	1,615
17,3000	1,561
17,3200	1,508
17,3400	1,456
17,3600	1,403
17,3800	1,351
17,4000	1,297
17,4200	1,246
17,4400	1,195
17,4600	1,145
17,4800	1,095
17,5000	1,048
17,5200	1,001
17,5400	0,955
17,5600	0,913
17,5800	0,870
17,6000	0,831
17,6200	0,793
17,6400	0,759
17,6600	0,726
17,6800	0,696
17,7000	0,668
17,7200	0,642
17,7400	0,620
17,7600	0,602
17,7800	0,586
17,8000	0,575
17,8200	0,565
17,8400	0,559
17,8600	0,556
17,8800	0,556
17,9000	0,559
17,9200	0,564
17,9400	0,572
17,9600	0,583
17,9800	0,595
18,0000	0,609
18,0200	0,627
18,0400	0,646
18,0600	0,668
18,0800	0,691
18,1000	0,716
18,1200	0,745
18,1400	0,774
18,1600	0,807
18,1800	0,842
18,2000	0,878
18,2200	0,916
18,2400	0,955
18,2600	0,996
18,2800	1,040
18,3000	1,084
18,3200	1,131
18,3400	1,178
18,3600	1,227
18,3800	1,277
18,4000	1,327
18,4200	1,379
18,4400	1,433
18,4600	1,484
18,4800	1,538
18,5000	1,593
18,5200	1,646
18,5400	1,700
18,5600	1,751
18,5800	1,803
18,6000	1,854
18,6200	1,904
18,6400	1,953
18,6600	2,001
18,6800	2,047
18,7000	2,092
18,7200	2,136
18,7400	2,179
18,7600	2,218
18,7800	2,257
18,8000	2,293
18,8200	2,328
18,8400	2,361
18,8600	2,391
18,8800	2,419
18,9000	2,443
18,9200	2,465
18,9400	2,483
18,9600	2,499
18,9800	2,513
19,0000	2,523
19,0200	2,529
19,0400	2,532
19,0600	2,532
19,0800	2,529
19,1000	2,523
19,1200	2,515
19,1400	2,504
19,1600	2,488
19,1800	2,472
19,2000	2,455
19,2200	2,433
19,2400	2,411
19,2600	2,386
19,2800	2,359
19,3000	2,331
19,3200	2,301
19,3400	2,268
19,3600	2,235
19,3800	2,199
19,4000	2,161
19,4200	2,122
19,4400	2,083
19,4600	2,040
19,4800	1,996
19,5000	1,953
19,5200	1,905
19,5400	1,858
19,5600	1,810
19,5800	1,761
19,6000	1,711
19,6200	1,660
19,6400	1,608
19,6600	1,557
19,6800	1,506
19,7000	1,455
19,7200	1,403
19,7400	1,351
19,7600	1,299
19,7800	1,249
19,8000	1,199
19,8200	1,150
19,8400	1,101
19,8600	1,054
19,8800	1,008
19,9000	0,964
19,9200	0,922
19,9400	0,881
19,9600	0,842
19,9800	0,804
20,0000	0,771
20,0200	0,740
20,0400	0,710
20,0600	0,683
20,0800	0,658
20,1000	0,638
20,1200	0,619
20,1400	0,603
20,1600	0,591
20,1800	0,583
20,2000	0,576
20,2200	0,573
20,2400	0,573
20,2600	0,575
20,2800	0,581
20,3000	0,587
20,3200	0,597
20,3400	0,609
20,3600	0,624
20,3800	0,639
20,4000	0,658
20,4200	0,679
20,4400	0,702
20,4600	0,726
20,4800	0,752
20,5000	0,782
20,5200	0,812
20,5400	0,845
20,5600	0,880
20,5800	0,917
20,6000	0,955
20,6200	0,996
20,6400	1,037
20,6600	1,081
20,6800	1,125
20,7000	1,172
20,7200	1,219
20,7400	1,268
20,7600	1,318
20,7800	1,368
20,8000	1,420
20,8200	1,470
20,8400	1,524
20,8600	1,577
20,8800	1,629
20,9000	1,681
20,9200	1,733
20,9400	1,784
20,9600	1,835
20,9800	1,885
21,0000	1,934
21,0200	1,981
21,0400	2,028
21,0600	2,073
21,0800	2,117
21,1000	2,160
21,1200	2,201
21,1400	2,240
21,1600	2,278
21,1800	2,312
21,2000	2,345
21,2200	2,377
21,2400	2,406
21,2600	2,432
21,2800	2,455
21,3000	2,476
21,3200	2,493
21,3400	2,505
21,3600	2,518
21,3800	2,524
21,4000	2,529
21,4200	2,531
21,4400	2,529
21,4600	2,524
21,4800	2,518
21,5000	2,507
21,5200	2,494
21,5400	2,480
21,5600	2,463
21,5800	2,444
21,6000	2,422
21,6200	2,399
21,6400	2,373
21,6600	2,345
21,6800	2,315
21,7000	2,284
21,7200	2,251
21,7400	2,216
21,7600	2,179
21,7800	2,139
21,8000	2,100
21,8200	2,058
21,8400	2,014
21,8600	1,968
21,8800	1,923
21,9000	1,876
21,9200	1,827
21,9400	1,777
21,9600	1,726
21,9800	1,676
22,0000	1,624
22,0200	1,571
22,0400	1,519
22,0600	1,467
22,0800	1,414
22,1000	1,362
22,1200	1,308
22,1400	1,257
22,1600	1,206
22,1800	1,156
22,2000	1,107
22,2200	1,059
22,2400	1,012
22,2600	0,966
22,2800	0,924
22,3000	0,881
22,3200	0,840
22,3400	0,803
22,3600	0,767
