Winkelposition, Messreihe #21
Zeit ( s )	Winkelposition ( rad )
6,8400	2,003
6,8600	2,047
6,8800	2,089
6,9000	2,130
6,9200	2,171
6,9400	2,210
6,9600	2,248
6,9800	2,284
7,0000	2,318
7,0200	2,351
7,0400	2,381
7,0600	2,410
7,0800	2,436
7,1000	2,461
7,1200	2,483
7,1400	2,504
7,1600	2,521
7,1800	2,535
7,2000	2,548
7,2200	2,556
7,2400	2,562
7,2600	2,565
7,2800	2,567
7,3000	2,564
7,3200	2,560
7,3400	2,553
7,3600	2,543
7,3800	2,532
7,4000	2,520
7,4200	2,505
7,4400	2,488
7,4600	2,471
7,4800	2,450
7,5000	2,428
7,5200	2,406
7,5400	2,381
7,5600	2,356
7,5800	2,328
7,6000	2,298
7,6200	2,268
7,6400	2,235
7,6600	2,202
7,6800	2,168
7,7000	2,132
7,7200	2,095
7,7400	2,056
7,7600	2,017
7,7800	1,978
7,8000	1,935
7,8200	1,894
7,8400	1,850
7,8600	1,806
7,8800	1,762
7,9000	1,717
7,9200	1,671
7,9400	1,624
7,9600	1,579
7,9800	1,533
8,0000	1,486
8,0200	1,440
8,0400	1,393
8,0600	1,348
8,0800	1,304
8,1000	1,258
8,1200	1,216
8,1400	1,172
8,1600	1,131
8,1800	1,092
8,2000	1,052
8,2200	1,015
8,2400	0,980
8,2600	0,946
8,2800	0,914
8,3000	0,884
8,3200	0,858
8,3400	0,833
8,3600	0,809
8,3800	0,789
8,4000	0,771
8,4200	0,756
8,4400	0,743
8,4600	0,732
8,4800	0,726
8,5000	0,721
8,5200	0,718
8,5400	0,718
8,5600	0,721
8,5800	0,726
8,6000	0,732
8,6200	0,741
8,6400	0,751
8,6600	0,763
8,6800	0,778
8,7000	0,795
8,7200	0,812
8,7400	0,831
8,7600	0,853
8,7800	0,877
8,8000	0,902
8,8200	0,928
8,8400	0,957
8,8600	0,986
8,8800	1,019
8,9000	1,052
8,9200	1,087
8,9400	1,123
8,9600	1,161
8,9800	1,202
9,0000	1,243
9,0200	1,285
9,0400	1,327
9,0600	1,373
9,0800	1,417
9,1000	1,464
9,1200	1,511
9,1400	1,558
9,1600	1,605
9,1800	1,654
9,2000	1,703
9,2200	1,751
9,2400	1,799
9,2600	1,846
9,2800	1,893
9,3000	1,938
9,3200	1,984
9,3400	2,026
9,3600	2,070
9,3800	2,113
9,4000	2,154
9,4200	2,193
9,4400	2,231
9,4600	2,268
9,4800	2,303
9,5000	2,337
9,5200	2,369
9,5400	2,399
9,5600	2,427
9,5800	2,452
9,6000	2,476
9,6200	2,496
9,6400	2,515
9,6600	2,531
9,6800	2,543
9,7000	2,554
9,7200	2,560
9,7400	2,565
9,7600	2,567
9,7800	2,567
9,8000	2,562
9,8200	2,557
9,8400	2,548
9,8600	2,538
9,8800	2,526
9,9000	2,512
9,9200	2,496
9,9400	2,479
9,9600	2,458
9,9800	2,438
10,0000	2,416
10,0200	2,391
10,0400	2,366
10,0600	2,339
10,0800	2,309
10,1000	2,279
10,1200	2,246
10,1400	2,213
10,1600	2,179
10,1800	2,143
10,2000	2,105
10,2200	2,066
10,2400	2,026
10,2600	1,985
10,2800	1,945
10,3000	1,901
10,3200	1,857
10,3400	1,813
10,3600	1,769
10,3800	1,722
10,4000	1,676
10,4200	1,630
10,4400	1,583
10,4600	1,538
10,4800	1,491
10,5000	1,444
10,5200	1,398
10,5400	1,352
10,5600	1,307
10,5800	1,263
10,6000	1,219
10,6200	1,178
10,6400	1,136
10,6600	1,096
10,6800	1,057
10,7000	1,021
10,7200	0,985
10,7400	0,952
10,7600	0,920
10,7800	0,892
10,8000	0,866
10,8200	0,840
10,8400	0,817
10,8600	0,798
10,8800	0,779
10,9000	0,765
10,9200	0,752
10,9400	0,743
10,9600	0,737
10,9800	0,732
11,0000	0,730
11,0200	0,730
11,0400	0,734
11,0600	0,738
11,0800	0,746
11,1000	0,754
11,1200	0,765
11,1400	0,778
11,1600	0,792
11,1800	0,807
11,2000	0,826
11,2200	0,845
11,2400	0,867
11,2600	0,889
11,2800	0,914
11,3000	0,941
11,3200	0,969
11,3400	0,999
11,3600	1,030
11,3800	1,063
11,4000	1,098
11,4200	1,133
11,4400	1,170
11,4600	1,210
11,4800	1,249
11,5000	1,291
11,5200	1,332
11,5400	1,376
11,5600	1,420
11,5800	1,466
11,6000	1,511
11,6200	1,557
11,6400	1,604
11,6600	1,651
11,6800	1,698
11,7000	1,745
11,7200	1,792
11,7400	1,838
11,7600	1,883
11,7800	1,927
11,8000	1,971
11,8200	2,015
11,8400	2,058
11,8600	2,099
11,8800	2,139
11,9000	2,177
11,9200	2,215
11,9400	2,251
11,9600	2,286
11,9800	2,320
12,0000	2,351
12,0200	2,380
12,0400	2,408
12,0600	2,433
12,0800	2,457
12,1000	2,479
12,1200	2,498
12,1400	2,513
12,1600	2,526
12,1800	2,537
12,2000	2,545
12,2200	2,549
12,2400	2,553
12,2600	2,553
12,2800	2,551
12,3000	2,545
12,3200	2,538
12,3400	2,529
12,3600	2,518
12,3800	2,504
12,4000	2,490
12,4200	2,472
12,4400	2,455
12,4600	2,435
12,4800	2,413
12,5000	2,391
12,5200	2,366
12,5400	2,340
12,5600	2,312
12,5800	2,282
12,6000	2,251
12,6200	2,220
12,6400	2,185
12,6600	2,150
12,6800	2,114
12,7000	2,075
12,7200	2,036
12,7400	1,996
12,7600	1,954
12,7800	1,912
12,8000	1,869
12,8200	1,825
12,8400	1,780
12,8600	1,734
12,8800	1,687
12,9000	1,640
12,9200	1,594
12,9400	1,547
12,9600	1,500
12,9800	1,453
13,0000	1,406
13,0200	1,360
13,0400	1,315
13,0600	1,269
13,0800	1,225
13,1000	1,183
13,1200	1,140
13,1400	1,100
13,1600	1,060
13,1800	1,023
13,2000	0,986
13,2200	0,953
13,2400	0,920
13,2600	0,891
13,2800	0,864
13,3000	0,837
13,3200	0,814
13,3400	0,793
13,3600	0,776
13,3800	0,759
13,4000	0,746
13,4200	0,737
13,4400	0,729
13,4600	0,724
13,4800	0,723
13,5000	0,723
13,5200	0,726
13,5400	0,730
13,5600	0,737
13,5800	0,746
13,6000	0,757
13,6200	0,768
13,6400	0,784
13,6600	0,800
13,6800	0,817
13,7000	0,837
13,7200	0,858
13,7400	0,881
13,7600	0,906
13,7800	0,933
13,8000	0,960
13,8200	0,991
13,8400	1,021
13,8600	1,054
13,8800	1,090
13,9000	1,125
13,9200	1,162
13,9400	1,202
13,9600	1,241
13,9800	1,283
14,0000	1,326
14,0200	1,368
14,0400	1,414
14,0600	1,459
14,0800	1,505
14,1000	1,550
14,1200	1,598
14,1400	1,645
14,1600	1,693
14,1800	1,739
14,2000	1,788
14,2200	1,833
14,2400	1,879
14,2600	1,924
14,2800	1,968
14,3000	2,011
14,3200	2,053
14,3400	2,094
14,3600	2,135
14,3800	2,172
14,4000	2,210
14,4200	2,246
14,4400	2,282
14,4600	2,315
14,4800	2,347
14,5000	2,377
14,5200	2,403
14,5400	2,430
14,5600	2,454
14,5800	2,474
14,6000	2,493
14,6200	2,510
14,6400	2,524
14,6600	2,535
14,6800	2,543
14,7000	2,549
14,7200	2,551
14,7400	2,553
14,7600	2,549
14,7800	2,545
14,8000	2,538
14,8200	2,529
14,8400	2,518
14,8600	2,505
14,8800	2,491
14,9000	2,474
14,9200	2,457
14,9400	2,436
14,9600	2,416
14,9800	2,392
15,0000	2,369
15,0200	2,344
15,0400	2,315
15,0600	2,286
15,0800	2,256
15,1000	2,224
15,1200	2,190
15,1400	2,155
15,1600	2,119
15,1800	2,081
15,2000	2,044
15,2200	2,003
15,2400	1,962
15,2600	1,920
15,2800	1,877
15,3000	1,833
15,3200	1,789
15,3400	1,744
15,3600	1,698
15,3800	1,652
15,4000	1,605
15,4200	1,560
15,4400	1,513
15,4600	1,466
15,4800	1,420
15,5000	1,373
15,5200	1,329
15,5400	1,283
15,5600	1,239
15,5800	1,195
15,6000	1,155
15,6200	1,114
15,6400	1,074
15,6600	1,035
15,6800	0,999
15,7000	0,964
15,7200	0,933
15,7400	0,902
15,7600	0,872
15,7800	0,847
15,8000	0,822
15,8200	0,800
15,8400	0,781
15,8600	0,763
15,8800	0,749
15,9000	0,737
15,9200	0,727
15,9400	0,721
15,9600	0,718
15,9800	0,716
16,0000	0,718
16,0200	0,721
16,0400	0,727
16,0600	0,734
16,0800	0,743
16,1000	0,754
16,1200	0,767
16,1400	0,782
16,1600	0,798
16,1800	0,817
16,2000	0,837
16,2200	0,859
16,2400	0,883
16,2600	0,908
16,2800	0,935
16,3000	0,964
16,3200	0,996
16,3400	1,027
16,3600	1,060
16,3800	1,096
16,4000	1,133
16,4200	1,170
16,4400	1,210
16,4600	1,250
16,4800	1,293
16,5000	1,335
16,5200	1,379
16,5400	1,423
16,5600	1,469
16,5800	1,516
16,6000	1,563
16,6200	1,610
16,6400	1,659
16,6600	1,706
16,6800	1,755
16,7000	1,802
16,7200	1,849
16,7400	1,894
16,7600	1,940
16,7800	1,984
16,8000	2,028
16,8200	2,070
16,8400	2,113
16,8600	2,154
16,8800	2,193
16,9000	2,231
16,9200	2,267
16,9400	2,301
16,9600	2,336
16,9800	2,367
17,0000	2,395
17,0200	2,424
17,0400	2,449
17,0600	2,472
17,0800	2,493
17,1000	2,512
17,1200	2,527
17,1400	2,540
17,1600	2,549
17,1800	2,557
17,2000	2,562
17,2200	2,564
17,2400	2,564
17,2600	2,560
17,2800	2,554
17,3000	2,546
17,3200	2,535
17,3400	2,523
17,3600	2,509
17,3800	2,493
17,4000	2,474
17,4200	2,455
17,4400	2,435
17,4600	2,411
17,4800	2,388
17,5000	2,361
17,5200	2,334
17,5400	2,304
17,5600	2,273
17,5800	2,242
17,6000	2,207
17,6200	2,172
17,6400	2,135
17,6600	2,097
17,6800	2,058
17,7000	2,018
17,7200	1,976
17,7400	1,934
17,7600	1,891
17,7800	1,846
17,8000	1,802
17,8200	1,756
17,8400	1,711
17,8600	1,663
17,8800	1,618
17,9000	1,571
17,9200	1,525
17,9400	1,478
17,9600	1,431
17,9800	1,385
18,0000	1,340
18,0200	1,294
18,0400	1,249
18,0600	1,206
18,0800	1,164
18,1000	1,123
18,1200	1,082
18,1400	1,045
18,1600	1,008
18,1800	0,972
18,2000	0,939
18,2200	0,908
18,2400	0,878
18,2600	0,851
18,2800	0,828
18,3000	0,804
18,3200	0,785
18,3400	0,768
18,3600	0,754
18,3800	0,741
18,4000	0,732
18,4200	0,726
18,4400	0,723
18,4600	0,721
18,4800	0,723
18,5000	0,726
18,5200	0,732
18,5400	0,740
18,5600	0,749
18,5800	0,760
18,6000	0,774
18,6200	0,789
18,6400	0,806
18,6600	0,825
18,6800	0,845
18,7000	0,867
18,7200	0,891
18,7400	0,916
18,7600	0,944
18,7800	0,972
18,8000	1,002
18,8200	1,035
18,8400	1,068
18,8600	1,104
18,8800	1,140
18,9000	1,178
18,9200	1,217
18,9400	1,258
18,9600	1,299
18,9800	1,343
19,0000	1,385
19,0200	1,431
19,0400	1,477
19,0600	1,522
19,0800	1,569
19,1000	1,616
19,1200	1,663
19,1400	1,711
19,1600	1,758
19,1800	1,805
19,2000	1,850
19,2200	1,896
19,2400	1,940
19,2600	1,984
19,2800	2,026
19,3000	2,069
19,3200	2,110
19,3400	2,149
19,3600	2,188
19,3800	2,226
19,4000	2,260
19,4200	2,295
19,4400	2,328
19,4600	2,359
19,4800	2,388
19,5000	2,414
19,5200	2,439
19,5400	2,461
19,5600	2,482
19,5800	2,501
19,6000	2,516
19,6200	2,529
19,6400	2,538
19,6600	2,545
19,6800	2,549
19,7000	2,551
19,7200	2,551
19,7400	2,548
19,7600	2,542
19,7800	2,535
19,8000	2,526
19,8200	2,515
19,8400	2,502
19,8600	2,487
19,8800	2,471
19,9000	2,454
19,9200	2,435
19,9400	2,413
19,9600	2,391
19,9800	2,366
20,0000	2,340
20,0200	2,312
20,0400	2,284
20,0600	2,253
20,0800	2,220
20,1000	2,187
20,1200	2,150
20,1400	2,114
20,1600	2,077
20,1800	2,037
20,2000	1,996
20,2200	1,954
20,2400	1,913
20,2600	1,869
20,2800	1,825
20,3000	1,780
20,3200	1,734
20,3400	1,689
20,3600	1,641
20,3800	1,594
20,4000	1,549
20,4200	1,502
20,4400	1,455
20,4600	1,407
