Winkelposition, Messreihe #8
Zeit ( s )	Winkelposition ( rad )
2,1600	2,892
2,1800	2,908
2,2000	2,915
2,2200	2,914
2,2400	2,903
2,2600	2,884
2,2800	2,857
2,3000	2,821
2,3200	2,777
2,3400	2,725
2,3600	2,667
2,3800	2,600
2,4000	2,527
2,4200	2,447
2,4400	2,362
2,4600	2,270
2,4800	2,174
2,5000	2,072
2,5200	1,967
2,5400	1,858
2,5600	1,745
2,5800	1,630
2,6000	1,514
2,6200	1,396
2,6400	1,277
2,6600	1,159
2,6800	1,040
2,7000	0,922
2,7200	0,806
2,7400	0,693
2,7600	0,583
2,7800	0,476
2,8000	0,372
2,8200	0,275
2,8400	0,182
2,8600	0,094
2,8800	0,014
2,9000	-0,061
2,9200	-0,127
2,9400	-0,188
2,9600	-0,239
2,9800	-0,283
3,0000	-0,317
3,0200	-0,344
3,0400	-0,360
3,0600	-0,369
3,0800	-0,369
3,1000	-0,360
3,1200	-0,341
3,1400	-0,316
3,1600	-0,283
3,1800	-0,240
3,2000	-0,192
3,2200	-0,135
3,2400	-0,071
3,2600	0,000
3,2800	0,077
3,3000	0,162
3,3200	0,250
3,3400	0,346
3,3600	0,445
3,3800	0,548
3,4000	0,658
3,4200	0,768
3,4400	0,883
3,4600	0,999
3,4800	1,117
3,5000	1,236
3,5200	1,356
3,5400	1,475
3,5600	1,593
3,5800	1,709
3,6000	1,824
3,6200	1,937
3,6400	2,045
3,6600	2,149
3,6800	2,249
3,7000	2,345
3,7200	2,435
3,7400	2,518
3,7600	2,595
3,7800	2,664
3,8000	2,727
3,8200	2,780
3,8400	2,827
3,8600	2,864
3,8800	2,892
3,9000	2,912
3,9200	2,922
3,9400	2,925
3,9600	2,917
3,9800	2,900
4,0000	2,875
4,0200	2,842
4,0400	2,799
4,0600	2,750
4,0800	2,692
4,1000	2,630
4,1200	2,557
4,1400	2,480
4,1600	2,395
4,1800	2,304
4,2000	2,210
4,2200	2,110
4,2400	2,006
4,2600	1,898
4,2800	1,786
4,3000	1,671
4,3200	1,557
4,3400	1,439
4,3600	1,321
4,3800	1,203
4,4000	1,085
4,4200	0,968
4,4400	0,851
4,4600	0,738
4,4800	0,627
4,5000	0,518
4,5200	0,415
4,5400	0,314
4,5600	0,220
4,5800	0,132
4,6000	0,049
4,6200	-0,028
4,6400	-0,097
4,6600	-0,160
4,6800	-0,215
4,7000	-0,261
4,7200	-0,298
4,7400	-0,328
4,7600	-0,347
4,7800	-0,360
4,8000	-0,361
4,8200	-0,357
4,8400	-0,341
4,8600	-0,319
4,8800	-0,287
4,9000	-0,250
4,9200	-0,203
4,9400	-0,149
4,9600	-0,088
4,9800	-0,020
5,0000	0,055
5,0200	0,135
5,0400	0,221
5,0600	0,314
5,0800	0,412
5,1000	0,514
5,1200	0,619
5,1400	0,729
5,1600	0,840
5,1800	0,955
5,2000	1,073
5,2200	1,189
5,2400	1,308
5,2600	1,426
5,2800	1,544
5,3000	1,660
5,3200	1,775
5,3400	1,887
5,3600	1,995
5,3800	2,100
5,4000	2,202
5,4200	2,298
5,4400	2,389
5,4600	2,474
5,4800	2,553
5,5000	2,625
5,5200	2,689
5,5400	2,746
5,5600	2,794
5,5800	2,834
5,6000	2,865
5,6200	2,889
5,6400	2,903
5,6600	2,908
5,6800	2,903
5,7000	2,890
5,7200	2,868
5,7400	2,838
5,7600	2,801
5,7800	2,754
5,8000	2,700
5,8200	2,639
5,8400	2,571
5,8600	2,498
5,8800	2,416
5,9000	2,328
5,9200	2,235
5,9400	2,138
5,9600	2,036
5,9800	1,929
6,0000	1,821
6,0200	1,707
6,0400	1,593
6,0600	1,477
6,0800	1,359
6,1000	1,241
6,1200	1,123
6,1400	1,005
6,1600	0,891
6,1800	0,776
6,2000	0,664
6,2200	0,554
6,2400	0,451
6,2600	0,349
6,2800	0,253
6,3000	0,163
6,3200	0,077
6,3400	0,000
6,3600	-0,072
6,3800	-0,137
6,4000	-0,195
6,4200	-0,243
6,4400	-0,283
6,4600	-0,316
6,4800	-0,339
6,5000	-0,353
6,5200	-0,358
6,5400	-0,355
6,5600	-0,344
6,5800	-0,324
6,6000	-0,295
6,6200	-0,259
6,6400	-0,217
6,6600	-0,165
6,6800	-0,107
6,7000	-0,041
6,7200	0,031
6,7400	0,110
6,7600	0,195
6,7800	0,286
6,8000	0,382
6,8200	0,482
6,8400	0,586
6,8600	0,694
6,8800	0,806
6,9000	0,920
6,9200	1,037
6,9400	1,153
6,9600	1,271
6,9800	1,390
7,0000	1,508
7,0200	1,626
7,0400	1,740
7,0600	1,854
7,0800	1,963
7,1000	2,070
7,1200	2,172
7,1400	2,271
7,1600	2,364
7,1800	2,450
7,2000	2,532
7,2200	2,606
7,2400	2,672
7,2600	2,732
7,2800	2,783
7,3000	2,826
7,3200	2,860
7,3400	2,887
7,3600	2,903
7,3800	2,911
7,4000	2,911
7,4200	2,901
7,4400	2,881
7,4600	2,854
7,4800	2,818
7,5000	2,774
7,5200	2,724
7,5400	2,664
7,5600	2,598
7,5800	2,526
7,6000	2,446
7,6200	2,361
7,6400	2,270
7,6600	2,174
7,6800	2,072
7,7000	1,967
7,7200	1,858
7,7400	1,747
7,7600	1,632
7,7800	1,516
7,8000	1,400
7,8200	1,282
7,8400	1,162
7,8600	1,046
7,8800	0,928
7,9000	0,814
7,9200	0,702
7,9400	0,591
7,9600	0,485
7,9800	0,383
8,0000	0,284
8,0200	0,193
8,0400	0,105
8,0600	0,025
8,0800	-0,049
8,1000	-0,116
8,1200	-0,176
8,1400	-0,228
8,1600	-0,270
8,1800	-0,305
8,2000	-0,331
8,2200	-0,349
8,2400	-0,357
8,2600	-0,358
8,2800	-0,349
8,3000	-0,331
8,3200	-0,306
8,3400	-0,273
8,3600	-0,232
8,3800	-0,184
8,4000	-0,129
8,4200	-0,066
8,4400	0,003
8,4600	0,079
8,4800	0,160
8,5000	0,248
8,5200	0,341
8,5400	0,438
8,5600	0,540
8,5800	0,647
8,6000	0,756
8,6200	0,867
8,6400	0,982
8,6600	1,098
8,6800	1,214
8,7000	1,332
8,7200	1,448
8,7400	1,565
8,7600	1,679
8,7800	1,792
8,8000	1,901
8,8200	2,009
8,8400	2,111
8,8600	2,212
8,8800	2,306
8,9000	2,394
8,9200	2,477
8,9400	2,554
8,9600	2,623
8,9800	2,684
9,0000	2,739
9,0200	2,785
9,0400	2,823
9,0600	2,853
9,0800	2,873
9,1000	2,884
9,1200	2,887
9,1400	2,881
9,1600	2,867
9,1800	2,843
9,2000	2,812
9,2200	2,772
9,2400	2,725
9,2600	2,670
9,2800	2,608
9,3000	2,540
9,3200	2,463
9,3400	2,383
9,3600	2,295
9,3800	2,202
9,4000	2,105
9,4200	2,003
9,4400	1,896
9,4600	1,788
9,4800	1,676
9,5000	1,563
9,5200	1,448
9,5400	1,332
9,5600	1,214
9,5800	1,098
9,6000	0,983
9,6200	0,869
9,6400	0,757
9,6600	0,647
9,6800	0,540
9,7000	0,438
9,7200	0,339
9,7400	0,247
9,7600	0,157
9,7800	0,075
9,8000	-0,002
9,8200	-0,071
9,8400	-0,132
9,8600	-0,187
9,8800	-0,234
9,9000	-0,272
9,9200	-0,302
9,9400	-0,322
9,9600	-0,335
9,9800	-0,338
10,0000	-0,333
10,0200	-0,319
10,0400	-0,298
10,0600	-0,269
10,0800	-0,232
10,1000	-0,188
10,1200	-0,135
10,1400	-0,077
10,1600	-0,011
10,1800	0,061
10,2000	0,138
10,2200	0,223
10,2400	0,313
10,2600	0,407
10,2800	0,506
10,3000	0,609
10,3200	0,716
10,3400	0,826
10,3600	0,938
10,3800	1,052
10,4000	1,167
10,4200	1,282
10,4400	1,400
10,4600	1,514
10,4800	1,629
10,5000	1,740
10,5200	1,852
10,5400	1,959
10,5600	2,062
10,5800	2,163
10,6000	2,259
10,6200	2,348
10,6400	2,433
10,6600	2,512
10,6800	2,584
10,7000	2,648
10,7200	2,706
10,7400	2,755
10,7600	2,796
10,7800	2,829
10,8000	2,853
10,8200	2,867
10,8400	2,873
10,8600	2,871
10,8800	2,859
10,9000	2,840
10,9200	2,812
10,9400	2,776
10,9600	2,732
10,9800	2,680
11,0000	2,622
11,0200	2,556
11,0400	2,483
11,0600	2,405
11,0800	2,320
11,1000	2,229
11,1200	2,135
11,1400	2,034
11,1600	1,931
11,1800	1,822
11,2000	1,712
11,2200	1,601
11,2400	1,486
11,2600	1,371
11,2800	1,255
11,3000	1,139
11,3200	1,023
11,3400	0,909
11,3600	0,796
11,3800	0,686
11,4000	0,578
11,4200	0,474
11,4400	0,375
11,4600	0,280
11,4800	0,190
11,5000	0,105
11,5200	0,027
11,5400	-0,044
11,5600	-0,108
11,5800	-0,167
11,6000	-0,215
11,6200	-0,256
11,6400	-0,289
11,6600	-0,313
11,6800	-0,328
11,7000	-0,335
11,7200	-0,333
11,7400	-0,322
11,7600	-0,303
11,7800	-0,276
11,8000	-0,242
11,8200	-0,201
11,8400	-0,152
11,8600	-0,096
11,8800	-0,031
11,9000	0,038
11,9200	0,115
11,9400	0,196
11,9600	0,284
11,9800	0,377
12,0000	0,476
12,0200	0,576
12,0400	0,683
12,0600	0,792
12,0800	0,903
12,1000	1,016
12,1200	1,131
12,1400	1,247
12,1600	1,363
12,1800	1,480
12,2000	1,593
12,2200	1,707
12,2400	1,817
12,2600	1,926
12,2800	2,031
12,3000	2,133
12,3200	2,231
12,3400	2,323
12,3600	2,410
12,3800	2,490
12,4000	2,564
12,4200	2,631
12,4400	2,691
12,4600	2,743
12,4800	2,787
12,5000	2,821
12,5200	2,848
12,5400	2,867
12,5600	2,875
12,5800	2,876
12,6000	2,867
12,6200	2,849
12,6400	2,824
12,6600	2,791
12,6800	2,749
12,7000	2,700
12,7200	2,644
12,7400	2,581
12,7600	2,510
12,7800	2,433
12,8000	2,350
12,8200	2,260
12,8400	2,168
12,8600	2,069
12,8800	1,967
12,9000	1,860
12,9200	1,750
12,9400	1,638
12,9600	1,525
12,9800	1,411
13,0000	1,293
13,0200	1,178
13,0400	1,062
13,0600	0,947
13,0800	0,834
13,1000	0,723
13,1200	0,614
13,1400	0,509
13,1600	0,408
13,1800	0,311
13,2000	0,220
13,2200	0,134
13,2400	0,053
13,2600	-0,020
13,2800	-0,088
13,3000	-0,148
13,3200	-0,199
13,3400	-0,243
13,3600	-0,280
13,3800	-0,306
13,4000	-0,324
13,4200	-0,333
13,4400	-0,335
13,4600	-0,327
13,4800	-0,311
13,5000	-0,287
13,5200	-0,254
13,5400	-0,215
13,5600	-0,170
13,5800	-0,115
13,6000	-0,053
13,6200	0,014
13,6400	0,088
13,6600	0,168
13,6800	0,254
13,7000	0,346
13,7200	0,441
13,7400	0,542
13,7600	0,646
13,7800	0,754
13,8000	0,864
13,8200	0,977
13,8400	1,092
13,8600	1,206
13,8800	1,323
13,9000	1,439
13,9200	1,554
13,9400	1,668
13,9600	1,780
13,9800	1,888
14,0000	1,995
14,0200	2,097
14,0400	2,196
14,0600	2,290
14,0800	2,378
14,1000	2,461
14,1200	2,538
14,1400	2,608
14,1600	2,670
14,1800	2,725
14,2000	2,771
14,2200	2,809
14,2400	2,838
14,2600	2,860
14,2800	2,871
14,3000	2,875
14,3200	2,870
14,3400	2,856
14,3600	2,834
14,3800	2,802
14,4000	2,763
14,4200	2,717
14,4400	2,663
14,4600	2,601
14,4800	2,535
14,5000	2,460
14,5200	2,380
14,5400	2,292
14,5600	2,201
14,5800	2,103
14,6000	2,003
14,6200	1,898
14,6400	1,789
14,6600	1,678
14,6800	1,565
14,7000	1,450
14,7200	1,335
14,7400	1,219
14,7600	1,103
14,7800	0,988
14,8000	0,873
14,8200	0,762
14,8400	0,652
14,8600	0,545
14,8800	0,443
