Winkelposition, Messreihe #14
Zeit ( s )	Winkelposition ( rad )
10,7000	1,769
10,7200	1,890
10,7400	2,011
10,7600	2,133
10,7800	2,254
10,8000	2,375
10,8200	2,494
10,8400	2,611
10,8600	2,725
10,8800	2,837
10,9000	2,945
10,9200	3,050
10,9400	3,149
10,9600	3,245
10,9800	3,333
11,0000	3,416
11,0200	3,493
11,0400	3,563
11,0600	3,625
11,0800	3,680
11,1000	3,728
11,1200	3,767
11,1400	3,797
11,1600	3,820
11,1800	3,834
11,2000	3,839
11,2200	3,836
11,2400	3,825
11,2600	3,806
11,2800	3,778
11,3000	3,743
11,3200	3,701
11,3400	3,651
11,3600	3,594
11,3800	3,530
11,4000	3,459
11,4200	3,380
11,4400	3,297
11,4600	3,208
11,4800	3,113
11,5000	3,013
11,5200	2,909
11,5400	2,801
11,5600	2,688
11,5800	2,573
11,6000	2,455
11,6200	2,337
11,6400	2,216
11,6600	2,094
11,6800	1,973
11,7000	1,850
11,7200	1,729
11,7400	1,608
11,7600	1,491
11,7800	1,373
11,8000	1,260
11,8200	1,150
11,8400	1,045
11,8600	0,942
11,8800	0,845
11,9000	0,752
11,9200	0,666
11,9400	0,586
11,9600	0,512
11,9800	0,445
12,0000	0,385
12,0200	0,333
12,0400	0,287
12,0600	0,251
12,0800	0,223
12,1000	0,204
12,1200	0,192
12,1400	0,190
12,1600	0,195
12,1800	0,207
12,2000	0,228
12,2200	0,256
12,2400	0,292
12,2600	0,335
12,2800	0,385
12,3000	0,441
12,3200	0,506
12,3400	0,575
12,3600	0,652
12,3800	0,734
12,4000	0,822
12,4200	0,914
12,4400	1,013
12,4600	1,115
12,4800	1,222
12,5000	1,332
12,5200	1,447
12,5400	1,561
12,5600	1,681
12,5800	1,800
12,6000	1,921
12,6200	2,042
12,6400	2,165
12,6600	2,284
12,6800	2,405
12,7000	2,523
12,7200	2,639
12,7400	2,754
12,7600	2,864
12,7800	2,972
12,8000	3,074
12,8200	3,173
12,8400	3,266
12,8600	3,354
12,8800	3,435
12,9000	3,511
12,9200	3,578
12,9400	3,640
12,9600	3,693
12,9800	3,738
13,0000	3,776
13,0200	3,804
13,0400	3,826
13,0600	3,839
13,0800	3,842
13,1000	3,837
13,1200	3,825
13,1400	3,804
13,1600	3,776
13,1800	3,740
13,2000	3,696
13,2200	3,644
13,2400	3,586
13,2600	3,520
13,2800	3,449
13,3000	3,369
13,3200	3,286
13,3400	3,195
13,3600	3,099
13,3800	2,999
13,4000	2,893
13,4200	2,785
13,4400	2,672
13,4600	2,557
13,4800	2,439
13,5000	2,318
13,5200	2,198
13,5400	2,077
13,5600	1,953
13,5800	1,832
13,6000	1,709
13,6200	1,590
13,6400	1,470
13,6600	1,354
13,6800	1,241
13,7000	1,133
13,7200	1,026
13,7400	0,925
13,7600	0,828
13,7800	0,737
13,8000	0,650
13,8200	0,570
13,8400	0,498
13,8600	0,432
13,8800	0,372
13,9000	0,322
13,9200	0,278
13,9400	0,242
13,9600	0,215
13,9800	0,196
14,0000	0,187
14,0200	0,185
14,0400	0,190
14,0600	0,204
14,0800	0,228
14,1000	0,256
14,1200	0,292
14,1400	0,336
14,1600	0,388
14,1800	0,446
14,2000	0,511
14,2200	0,581
14,2400	0,660
14,2600	0,743
14,2800	0,831
14,3000	0,927
14,3200	1,026
14,3400	1,128
14,3600	1,236
14,3800	1,348
14,4000	1,461
14,4200	1,579
14,4400	1,696
14,4600	1,817
14,4800	1,938
14,5000	2,061
14,5200	2,182
14,5400	2,303
14,5600	2,424
14,5800	2,542
14,6000	2,658
14,6200	2,772
14,6400	2,882
14,6600	2,989
14,6800	3,093
14,7000	3,190
14,7200	3,283
14,7400	3,371
14,7600	3,451
14,7800	3,525
14,8000	3,592
14,8200	3,654
14,8400	3,706
14,8600	3,749
14,8800	3,786
14,9000	3,815
14,9200	3,834
14,9400	3,845
14,9600	3,848
14,9800	3,842
15,0000	3,830
15,0200	3,808
15,0400	3,778
15,0600	3,740
15,0800	3,695
15,1000	3,643
15,1200	3,583
15,1400	3,515
15,1600	3,442
15,1800	3,362
15,2000	3,277
15,2200	3,184
15,2400	3,087
15,2600	2,985
15,2800	2,878
15,3000	2,768
15,3200	2,653
15,3400	2,537
15,3600	2,417
15,3800	2,298
15,4000	2,176
15,4200	2,053
15,4400	1,929
15,4600	1,806
15,4800	1,684
15,5000	1,563
15,5200	1,445
15,5400	1,327
15,5600	1,214
15,5800	1,104
15,6000	0,999
15,6200	0,897
15,6400	0,801
15,6600	0,710
15,6800	0,625
15,7000	0,547
15,7200	0,474
15,7400	0,408
15,7600	0,352
15,7800	0,302
15,8000	0,259
15,8200	0,225
15,8400	0,199
15,8600	0,182
15,8800	0,174
15,9000	0,173
15,9200	0,182
15,9400	0,198
15,9600	0,221
15,9800	0,253
16,0000	0,291
16,0200	0,336
16,0400	0,388
16,0600	0,448
16,0800	0,514
16,1000	0,587
16,1200	0,666
16,1400	0,751
16,1600	0,842
16,1800	0,938
16,2000	1,038
16,2200	1,144
16,2400	1,252
16,2600	1,365
16,2800	1,480
16,3000	1,598
16,3200	1,718
16,3400	1,839
16,3600	1,962
16,3800	2,084
16,4000	2,207
16,4200	2,329
16,4400	2,449
16,4600	2,568
16,4800	2,684
16,5000	2,799
16,5200	2,909
16,5400	3,016
16,5600	3,118
16,5800	3,215
16,6000	3,308
16,6200	3,394
16,6400	3,475
16,6600	3,547
16,6800	3,613
16,7000	3,671
16,7200	3,721
16,7400	3,764
16,7600	3,798
16,7800	3,823
16,8000	3,841
16,8200	3,848
16,8400	3,850
16,8600	3,841
16,8800	3,825
16,9000	3,800
16,9200	3,768
16,9400	3,728
16,9600	3,680
16,9800	3,627
17,0000	3,564
17,0200	3,495
17,0400	3,420
17,0600	3,338
17,0800	3,250
17,1000	3,157
17,1200	3,058
17,1400	2,955
17,1600	2,846
17,1800	2,736
17,2000	2,622
17,2200	2,504
17,2400	2,384
17,2600	2,264
17,2800	2,141
17,3000	2,017
17,3200	1,894
17,3400	1,772
17,3600	1,651
17,3800	1,530
17,4000	1,412
17,4200	1,297
17,4400	1,184
17,4600	1,076
17,4800	0,972
17,5000	0,872
17,5200	0,778
17,5400	0,688
17,5600	0,605
17,5800	0,529
17,6000	0,459
17,6200	0,396
17,6400	0,341
17,6600	0,292
17,6800	0,253
17,7000	0,221
17,7200	0,198
17,7400	0,184
17,7600	0,178
17,7800	0,179
17,8000	0,190
17,8200	0,209
17,8400	0,234
17,8600	0,267
17,8800	0,306
17,9000	0,353
17,9200	0,408
17,9400	0,470
17,9600	0,537
17,9800	0,611
18,0000	0,691
18,0200	0,778
18,0400	0,869
18,0600	0,966
18,0800	1,067
18,1000	1,172
18,1200	1,282
18,1400	1,395
18,1600	1,510
18,1800	1,627
18,2000	1,747
18,2200	1,869
18,2400	1,990
18,2600	2,113
18,2800	2,234
18,3000	2,355
18,3200	2,474
18,3400	2,592
18,3600	2,708
18,3800	2,820
18,4000	2,930
18,4200	3,035
18,4400	3,135
18,4600	3,231
18,4800	3,321
18,5000	3,405
18,5200	3,484
18,5400	3,555
18,5600	3,619
18,5800	3,676
18,6000	3,724
18,6200	3,765
18,6400	3,797
18,6600	3,822
18,6800	3,836
18,7000	3,842
18,7200	3,842
18,7400	3,831
18,7600	3,814
18,7800	3,787
18,8000	3,754
18,8200	3,713
18,8400	3,665
18,8600	3,608
18,8800	3,545
18,9000	3,476
18,9200	3,399
18,9400	3,318
18,9600	3,230
18,9800	3,135
19,0000	3,036
19,0200	2,933
19,0400	2,826
19,0600	2,714
19,0800	2,600
19,1000	2,483
19,1200	2,366
19,1400	2,245
19,1600	2,124
19,1800	2,001
19,2000	1,880
19,2200	1,758
19,2400	1,637
19,2600	1,519
19,2800	1,403
19,3000	1,288
19,3200	1,178
19,3400	1,071
19,3600	0,968
19,3800	0,870
