Winkelposition, Messreihe #10
Zeit ( s )	Winkelposition ( rad )
4,3600	0,509
4,3800	0,608
4,4000	0,713
4,4200	0,823
4,4400	0,938
4,4600	1,054
4,4800	1,175
4,5000	1,297
4,5200	1,422
4,5400	1,546
4,5600	1,671
4,5800	1,797
4,6000	1,921
4,6200	2,045
4,6400	2,166
4,6600	2,286
4,6800	2,400
4,7000	2,513
4,7200	2,620
4,7400	2,722
4,7600	2,821
4,7800	2,911
4,8000	2,996
4,8200	3,074
4,8400	3,143
4,8600	3,206
4,8800	3,259
4,9000	3,305
4,9200	3,341
4,9400	3,368
4,9600	3,385
4,9800	3,394
5,0000	3,394
5,0200	3,383
5,0400	3,365
5,0600	3,338
5,0800	3,302
5,1000	3,258
5,1200	3,206
5,1400	3,146
5,1600	3,079
5,1800	3,003
5,2000	2,922
5,2200	2,834
5,2400	2,738
5,2600	2,637
5,2800	2,532
5,3000	2,422
5,3200	2,308
5,3400	2,190
5,3600	2,069
5,3800	1,946
5,4000	1,821
5,4200	1,695
5,4400	1,568
5,4600	1,442
5,4800	1,315
5,5000	1,191
5,5200	1,068
5,5400	0,949
5,5600	0,831
5,5800	0,718
5,6000	0,609
5,6200	0,506
5,6400	0,408
5,6600	0,316
5,6800	0,231
5,7000	0,151
5,7200	0,080
5,7400	0,017
5,7600	-0,038
5,7800	-0,085
5,8000	-0,123
5,8200	-0,151
5,8400	-0,171
5,8600	-0,182
5,8800	-0,184
5,9000	-0,176
5,9200	-0,159
5,9400	-0,135
5,9600	-0,102
5,9800	-0,061
6,0000	-0,013
6,0200	0,044
6,0400	0,108
6,0600	0,179
6,0800	0,258
6,1000	0,341
6,1200	0,434
6,1400	0,529
6,1600	0,631
6,1800	0,738
6,2000	0,850
6,2200	0,966
6,2400	1,084
6,2600	1,206
6,2800	1,329
6,3000	1,453
6,3200	1,579
6,3400	1,706
6,3600	1,832
6,3800	1,957
6,4000	2,080
6,4200	2,201
6,4400	2,320
6,4600	2,435
6,4800	2,546
6,5000	2,653
6,5200	2,755
6,5400	2,851
6,5600	2,941
6,5800	3,024
6,6000	3,099
6,6200	3,167
6,6400	3,226
6,6600	3,278
6,6800	3,321
6,7000	3,354
6,7200	3,379
6,7400	3,393
6,7600	3,399
6,7800	3,396
6,8000	3,383
6,8200	3,363
6,8400	3,333
6,8600	3,294
6,8800	3,248
6,9000	3,193
6,9200	3,131
6,9400	3,061
6,9600	2,985
6,9800	2,900
7,0000	2,810
7,0200	2,713
7,0400	2,611
7,0600	2,504
7,0800	2,392
7,1000	2,276
7,1200	2,157
7,1400	2,036
7,1600	1,912
7,1800	1,786
7,2000	1,660
7,2200	1,533
7,2400	1,407
7,2600	1,282
7,2800	1,158
7,3000	1,035
7,3200	0,917
7,3400	0,801
7,3600	0,690
7,3800	0,581
7,4000	0,479
7,4200	0,383
7,4400	0,292
7,4600	0,209
7,4800	0,132
7,5000	0,063
7,5200	0,002
7,5400	-0,052
7,5600	-0,096
7,5800	-0,132
7,6000	-0,157
7,6200	-0,176
7,6400	-0,182
7,6600	-0,182
7,6800	-0,173
7,7000	-0,154
7,7200	-0,127
7,7400	-0,093
7,7600	-0,049
7,7800	0,002
7,8000	0,061
7,8200	0,126
7,8400	0,199
7,8600	0,280
7,8800	0,366
7,9000	0,459
7,9200	0,558
7,9400	0,661
7,9600	0,768
7,9800	0,881
8,0000	0,997
8,0200	1,117
8,0400	1,239
8,0600	1,363
8,0800	1,489
8,1000	1,615
8,1200	1,740
8,1400	1,866
8,1600	1,992
8,1800	2,114
8,2000	2,235
8,2200	2,353
8,2400	2,468
8,2600	2,576
8,2800	2,683
8,3000	2,782
8,3200	2,876
8,3400	2,964
8,3600	3,044
8,3800	3,118
8,4000	3,184
8,4200	3,241
8,4400	3,289
8,4600	3,330
8,4800	3,360
8,5000	3,382
8,5200	3,394
8,5400	3,398
8,5600	3,391
8,5800	3,376
8,6000	3,352
8,6200	3,321
8,6400	3,280
8,6600	3,231
8,6800	3,175
8,7000	3,110
8,7200	3,038
8,7400	2,959
8,7600	2,873
8,7800	2,780
8,8000	2,683
8,8200	2,579
8,8400	2,471
8,8600	2,359
8,8800	2,242
8,9000	2,122
8,9200	2,000
8,9400	1,876
8,9600	1,750
8,9800	1,623
9,0000	1,497
9,0200	1,371
9,0400	1,246
9,0600	1,122
9,0800	1,001
9,1000	0,883
9,1200	0,768
9,1400	0,658
9,1600	0,553
9,1800	0,452
9,2000	0,357
9,2200	0,269
9,2400	0,187
9,2600	0,112
9,2800	0,046
9,3000	-0,014
9,3200	-0,064
9,3400	-0,107
9,3600	-0,138
9,3800	-0,163
9,4000	-0,178
9,4200	-0,182
9,4400	-0,179
9,4600	-0,167
9,4800	-0,146
9,5000	-0,116
9,5200	-0,080
9,5400	-0,035
9,5600	0,019
9,5800	0,079
9,6000	0,148
9,6200	0,221
9,6400	0,305
9,6600	0,393
9,6800	0,487
9,7000	0,587
9,7200	0,691
9,7400	0,803
9,7600	0,916
9,7800	1,032
9,8000	1,153
9,8200	1,275
9,8400	1,401
9,8600	1,527
9,8800	1,652
9,9000	1,780
9,9200	1,904
9,9400	2,029
9,9600	2,150
9,9800	2,271
10,0000	2,388
10,0200	2,501
10,0400	2,611
10,0600	2,714
10,0800	2,813
10,1000	2,906
10,1200	2,992
10,1400	3,071
10,1600	3,142
10,1800	3,206
10,2000	3,261
10,2200	3,307
10,2400	3,344
10,2600	3,374
10,2800	3,393
10,3000	3,402
10,3200	3,404
10,3400	3,394
10,3600	3,377
10,3800	3,351
10,4000	3,316
10,4200	3,272
10,4400	3,220
10,4600	3,160
10,4800	3,094
10,5000	3,019
10,5200	2,937
10,5400	2,849
10,5600	2,755
10,5800	2,655
10,6000	2,549
10,6200	2,439
10,6400	2,325
10,6600	2,207
10,6800	2,086
10,7000	1,963
10,7200	1,839
10,7400	1,712
10,7600	1,587
10,7800	1,459
10,8000	1,334
10,8200	1,208
10,8400	1,085
10,8600	0,966
10,8800	0,848
10,9000	0,735
10,9200	0,625
10,9400	0,522
10,9600	0,423
10,9800	0,330
11,0000	0,243
11,0200	0,165
11,0400	0,093
11,0600	0,028
11,0800	-0,028
11,1000	-0,075
11,1200	-0,115
11,1400	-0,145
11,1600	-0,165
11,1800	-0,176
11,2000	-0,179
11,2200	-0,173
11,2400	-0,159
11,2600	-0,135
11,2800	-0,102
11,3000	-0,063
11,3200	-0,016
11,3400	0,039
11,3600	0,102
11,3800	0,173
11,4000	0,251
11,4200	0,335
11,4400	0,424
11,4600	0,522
11,4800	0,622
11,5000	0,729
11,5200	0,840
11,5400	0,955
11,5600	1,073
11,5800	1,194
11,6000	1,316
11,6200	1,442
11,6400	1,568
11,6600	1,693
11,6800	1,819
11,7000	1,945
11,7200	2,067
11,7400	2,190
11,7600	2,308
11,7800	2,422
11,8000	2,534
11,8200	2,641
11,8400	2,743
11,8600	2,840
11,8800	2,930
11,9000	3,013
11,9200	3,090
11,9400	3,157
11,9600	3,219
11,9800	3,270
12,0000	3,314
12,0200	3,349
12,0400	3,376
12,0600	3,391
12,0800	3,398
12,1000	3,396
12,1200	3,385
12,1400	3,363
12,1600	3,335
12,1800	3,297
12,2000	3,250
12,2200	3,197
12,2400	3,135
12,2600	3,066
12,2800	2,989
12,3000	2,906
12,3200	2,816
12,3400	2,721
12,3600	2,619
12,3800	2,512
12,4000	2,402
12,4200	2,287
12,4400	2,169
12,4600	2,048
12,4800	1,924
12,5000	1,800
12,5200	1,674
12,5400	1,549
12,5600	1,423
12,5800	1,299
12,6000	1,177
12,6200	1,056
12,6400	0,936
12,6600	0,822
12,6800	0,710
12,7000	0,603
12,7200	0,501
12,7400	0,405
12,7600	0,314
12,7800	0,231
12,8000	0,154
12,8200	0,083
12,8400	0,022
12,8600	-0,031
12,8800	-0,077
12,9000	-0,113
12,9200	-0,140
12,9400	-0,159
12,9600	-0,168
12,9800	-0,168
13,0000	-0,160
13,0200	-0,143
13,0400	-0,118
13,0600	-0,085
13,0800	-0,044
13,1000	0,006
13,1200	0,063
13,1400	0,126
13,1600	0,196
13,1800	0,275
13,2000	0,360
13,2200	0,451
13,2400	0,547
13,2600	0,647
13,2800	0,754
13,3000	0,864
13,3200	0,979
13,3400	1,095
13,3600	1,214
13,3800	1,337
13,4000	1,459
13,4200	1,585
13,4400	1,709
13,4600	1,833
13,4800	1,956
13,5000	2,078
13,5200	2,198
13,5400	2,314
13,5600	2,427
13,5800	2,537
13,6000	2,642
13,6200	2,743
13,6400	2,837
13,6600	2,925
13,6800	3,007
13,7000	3,080
13,7200	3,148
13,7400	3,206
13,7600	3,256
13,7800	3,299
13,8000	3,332
13,8200	3,355
13,8400	3,371
13,8600	3,376
13,8800	3,373
13,9000	3,360
13,9200	3,338
13,9400	3,308
13,9600	3,269
13,9800	3,223
14,0000	3,168
14,0200	3,105
14,0400	3,036
14,0600	2,959
14,0800	2,876
14,1000	2,785
14,1200	2,689
14,1400	2,589
14,1600	2,482
14,1800	2,370
14,2000	2,257
14,2200	2,139
14,2400	2,018
14,2600	1,896
14,2800	1,773
14,3000	1,648
14,3200	1,524
14,3400	1,398
14,3600	1,275
14,3800	1,151
14,4000	1,032
14,4200	0,914
14,4400	0,801
14,4600	0,691
14,4800	0,586
14,5000	0,487
14,5200	0,391
14,5400	0,303
14,5600	0,221
14,5800	0,146
14,6000	0,080
14,6200	0,020
14,6400	-0,031
14,6600	-0,074
14,6800	-0,108
14,7000	-0,134
14,7200	-0,149
14,7400	-0,157
14,7600	-0,156
14,7800	-0,145
14,8000	-0,126
14,8200	-0,099
14,8400	-0,063
14,8600	-0,020
14,8800	0,031
14,9000	0,090
14,9200	0,156
14,9400	0,228
14,9600	0,308
14,9800	0,394
15,0000	0,487
15,0200	0,584
