Winkelposition, Messreihe #2
Zeit ( s )	Winkelposition ( rad )
2,5400	-0,578
2,5600	-0,636
2,5800	-0,693
2,6000	-0,745
2,6200	-0,793
2,6400	-0,839
2,6600	-0,880
2,6800	-0,916
2,7000	-0,947
2,7200	-0,974
2,7400	-0,994
2,7600	-1,008
2,7800	-1,018
2,8000	-1,021
2,8200	-1,019
2,8400	-1,012
2,8600	-0,999
2,8800	-0,982
2,9000	-0,960
2,9200	-0,933
2,9400	-0,902
2,9600	-0,866
2,9800	-0,826
3,0000	-0,782
3,0200	-0,735
3,0400	-0,685
3,0600	-0,631
3,0800	-0,575
3,1000	-0,515
3,1200	-0,454
3,1400	-0,391
3,1600	-0,328
3,1800	-0,264
3,2000	-0,198
3,2200	-0,134
3,2400	-0,071
3,2600	-0,008
3,2800	0,053
3,3000	0,112
3,3200	0,167
3,3400	0,220
3,3600	0,270
3,3800	0,316
3,4000	0,357
3,4200	0,394
3,4400	0,427
3,4600	0,456
3,4800	0,478
3,5000	0,495
3,5200	0,506
3,5400	0,512
3,5600	0,512
3,5800	0,507
3,6000	0,496
3,6200	0,481
3,6400	0,460
3,6600	0,435
3,6800	0,404
3,7000	0,369
3,7200	0,331
3,7400	0,287
3,7600	0,242
3,7800	0,192
3,8000	0,138
3,8200	0,082
3,8400	0,024
3,8600	-0,036
3,8800	-0,099
3,9000	-0,162
3,9200	-0,226
3,9400	-0,291
3,9600	-0,355
3,9800	-0,418
4,0000	-0,482
4,0200	-0,543
4,0400	-0,603
4,0600	-0,660
4,0800	-0,715
4,1000	-0,767
4,1200	-0,814
4,1400	-0,858
4,1600	-0,897
4,1800	-0,931
4,2000	-0,961
4,2200	-0,985
4,2400	-1,004
4,2600	-1,016
4,2800	-1,023
4,3000	-1,024
4,3200	-1,019
4,3400	-1,010
4,3600	-0,996
4,3800	-0,977
4,4000	-0,952
4,4200	-0,924
4,4400	-0,891
4,4600	-0,853
4,4800	-0,812
4,5000	-0,768
4,5200	-0,719
4,5400	-0,666
4,5600	-0,611
4,5800	-0,553
4,6000	-0,493
4,6200	-0,430
4,6400	-0,368
4,6600	-0,303
4,6800	-0,239
4,7000	-0,173
4,7200	-0,108
4,7400	-0,046
4,7600	0,017
4,7800	0,077
4,8000	0,135
4,8200	0,190
4,8400	0,242
4,8600	0,291
4,8800	0,335
4,9000	0,374
4,9200	0,410
4,9400	0,441
4,9600	0,467
4,9800	0,487
5,0000	0,503
5,0200	0,512
5,0400	0,515
5,0600	0,514
5,0800	0,507
5,1000	0,495
5,1200	0,478
5,1400	0,454
5,1600	0,427
5,1800	0,396
5,2000	0,360
5,2200	0,320
5,2400	0,275
5,2600	0,228
5,2800	0,178
5,3000	0,123
5,3200	0,066
5,3400	0,008
5,3600	-0,053
5,3800	-0,115
5,4000	-0,179
5,4200	-0,242
5,4400	-0,306
5,4600	-0,371
5,4800	-0,434
5,5000	-0,496
5,5200	-0,558
5,5400	-0,616
5,5600	-0,672
5,5800	-0,726
5,6000	-0,776
5,6200	-0,823
5,6400	-0,866
5,6600	-0,903
5,6800	-0,935
5,7000	-0,963
5,7200	-0,985
5,7400	-1,002
5,7600	-1,013
5,7800	-1,018
5,8000	-1,018
5,8200	-1,012
5,8400	-0,999
5,8600	-0,983
5,8800	-0,961
5,9000	-0,936
5,9200	-0,905
5,9400	-0,870
5,9600	-0,831
5,9800	-0,789
6,0000	-0,740
6,0200	-0,690
6,0400	-0,636
6,0600	-0,580
6,0800	-0,520
6,1000	-0,459
6,1200	-0,396
6,1400	-0,331
6,1600	-0,267
6,1800	-0,201
6,2000	-0,135
6,2200	-0,069
6,2400	-0,006
6,2600	0,055
6,2800	0,115
6,3000	0,173
6,3200	0,226
6,3400	0,278
6,3600	0,325
6,3800	0,368
6,4000	0,407
6,4200	0,441
6,4400	0,470
6,4600	0,493
6,4800	0,512
6,5000	0,525
6,5200	0,531
6,5400	0,531
6,5600	0,528
6,5800	0,517
6,6000	0,503
6,6200	0,482
6,6400	0,457
6,6600	0,429
6,6800	0,394
6,7000	0,355
6,7200	0,313
6,7400	0,265
6,7600	0,215
6,7800	0,162
6,8000	0,105
6,8200	0,046
6,8400	-0,016
6,8600	-0,079
6,8800	-0,143
6,9000	-0,209
6,9200	-0,275
6,9400	-0,341
6,9600	-0,405
6,9800	-0,471
7,0000	-0,534
7,0200	-0,595
7,0400	-0,655
7,0600	-0,713
7,0800	-0,765
7,1000	-0,815
7,1200	-0,861
7,1400	-0,903
7,1600	-0,939
7,1800	-0,971
7,2000	-0,997
7,2200	-1,018
7,2400	-1,032
7,2600	-1,041
7,2800	-1,043
7,3000	-1,041
7,3200	-1,034
7,3400	-1,021
7,3600	-1,002
7,3800	-0,979
7,4000	-0,952
7,4200	-0,919
7,4400	-0,883
7,4600	-0,842
7,4800	-0,796
7,5000	-0,749
7,5200	-0,697
7,5400	-0,641
7,5600	-0,583
7,5800	-0,523
7,6000	-0,460
7,6200	-0,396
7,6400	-0,331
7,6600	-0,265
7,6800	-0,199
7,7000	-0,132
7,7200	-0,068
7,7400	-0,003
7,7600	0,058
7,7800	0,118
7,8000	0,176
7,8200	0,229
7,8400	0,280
7,8600	0,327
7,8800	0,369
7,9000	0,407
7,9200	0,440
7,9400	0,468
7,9600	0,492
7,9800	0,507
8,0000	0,518
8,0200	0,525
8,0400	0,525
8,0600	0,520
8,0800	0,509
8,1000	0,493
8,1200	0,473
8,1400	0,446
8,1600	0,416
8,1800	0,382
8,2000	0,342
8,2200	0,300
8,2400	0,253
8,2600	0,203
8,2800	0,149
8,3000	0,094
8,3200	0,035
8,3400	-0,025
8,3600	-0,086
8,3800	-0,149
8,4000	-0,214
8,4200	-0,278
8,4400	-0,342
8,4600	-0,407
8,4800	-0,470
8,5000	-0,531
8,5200	-0,591
8,5400	-0,647
8,5600	-0,702
8,5800	-0,754
8,6000	-0,801
8,6200	-0,845
8,6400	-0,883
8,6600	-0,917
8,6800	-0,947
8,7000	-0,971
8,7200	-0,990
8,7400	-1,002
8,7600	-1,008
8,7800	-1,010
8,8000	-1,005
8,8200	-0,996
8,8400	-0,983
8,8600	-0,964
8,8800	-0,939
8,9000	-0,913
8,9200	-0,880
8,9400	-0,844
8,9600	-0,803
8,9800	-0,759
9,0000	-0,710
9,0200	-0,660
9,0400	-0,605
9,0600	-0,548
9,0800	-0,489
9,1000	-0,427
9,1200	-0,366
9,1400	-0,302
9,1600	-0,239
9,1800	-0,174
9,2000	-0,110
9,2200	-0,049
9,2400	0,013
9,2600	0,071
9,2800	0,127
9,3000	0,181
9,3200	0,232
9,3400	0,280
9,3600	0,322
9,3800	0,361
9,4000	0,396
9,4200	0,426
9,4400	0,449
9,4600	0,470
9,4800	0,484
9,5000	0,492
9,5200	0,495
9,5400	0,493
9,5600	0,485
9,5800	0,471
9,6000	0,454
9,6200	0,432
9,6400	0,405
9,6600	0,374
9,6800	0,338
9,7000	0,298
9,7200	0,254
9,7400	0,207
9,7600	0,157
9,7800	0,104
9,8000	0,049
9,8200	-0,009
9,8400	-0,068
9,8600	-0,129
9,8800	-0,190
9,9000	-0,253
9,9200	-0,316
9,9400	-0,379
9,9600	-0,440
9,9800	-0,501
10,0000	-0,559
10,0200	-0,617
10,0400	-0,671
10,0600	-0,723
10,0800	-0,771
10,1000	-0,815
10,1200	-0,856
10,1400	-0,891
10,1600	-0,922
10,1800	-0,949
10,2000	-0,969
10,2200	-0,985
10,2400	-0,993
10,2600	-0,997
10,2800	-0,996
10,3000	-0,990
10,3200	-0,977
10,3400	-0,961
10,3600	-0,939
10,3800	-0,914
10,4000	-0,884
10,4200	-0,851
10,4400	-0,812
10,4600	-0,771
10,4800	-0,726
10,5000	-0,675
10,5200	-0,624
10,5400	-0,569
10,5600	-0,511
10,5800	-0,451
10,6000	-0,390
10,6200	-0,327
10,6400	-0,264
10,6600	-0,199
10,6800	-0,137
10,7000	-0,074
10,7200	-0,013
10,7400	0,047
10,7600	0,105
10,7800	0,160
10,8000	0,212
10,8200	0,261
10,8400	0,306
10,8600	0,347
10,8800	0,385
10,9000	0,418
10,9200	0,445
10,9400	0,467
10,9600	0,484
10,9800	0,495
11,0000	0,501
11,0200	0,501
11,0400	0,496
11,0600	0,487
11,0800	0,471
11,1000	0,451
11,1200	0,426
11,1400	0,397
11,1600	0,363
11,1800	0,325
11,2000	0,283
11,2200	0,237
11,2400	0,188
11,2600	0,137
11,2800	0,082
11,3000	0,025
11,3200	-0,035
11,3400	-0,094
11,3600	-0,157
11,3800	-0,220
11,4000	-0,283
11,4200	-0,346
11,4400	-0,408
11,4600	-0,471
11,4800	-0,531
11,5000	-0,591
11,5200	-0,647
11,5400	-0,702
11,5600	-0,752
11,5800	-0,801
11,6000	-0,845
11,6200	-0,884
11,6400	-0,919
11,6600	-0,947
11,6800	-0,972
11,7000	-0,991
11,7200	-1,004
11,7400	-1,012
11,7600	-1,013
11,7800	-1,010
11,8000	-1,002
11,8200	-0,988
11,8400	-0,968
11,8600	-0,944
11,8800	-0,916
11,9000	-0,883
11,9200	-0,845
11,9400	-0,804
11,9600	-0,759
11,9800	-0,710
12,0000	-0,658
12,0200	-0,602
12,0400	-0,543
12,0600	-0,484
12,0800	-0,421
12,1000	-0,358
12,1200	-0,292
12,1400	-0,228
12,1600	-0,162
12,1800	-0,096
12,2000	-0,031
12,2200	0,030
12,2400	0,091
12,2600	0,149
12,2800	0,204
12,3000	0,256
12,3200	0,305
12,3400	0,350
12,3600	0,391
12,3800	0,427
12,4000	0,457
12,4200	0,484
12,4400	0,504
12,4600	0,518
12,4800	0,528
12,5000	0,531
12,5200	0,529
12,5400	0,523
12,5600	0,511
12,5800	0,492
12,6000	0,470
12,6200	0,443
12,6400	0,412
12,6600	0,375
12,6800	0,335
12,7000	0,291
12,7200	0,242
12,7400	0,192
12,7600	0,137
12,7800	0,080
12,8000	0,022
12,8200	-0,039
12,8400	-0,101
12,8600	-0,165
12,8800	-0,228
12,9000	-0,292
12,9200	-0,357
12,9400	-0,421
12,9600	-0,484
12,9800	-0,545
13,0000	-0,603
13,0200	-0,661
13,0400	-0,715
13,0600	-0,765
13,0800	-0,812
13,1000	-0,855
13,1200	-0,892
13,1400	-0,927
13,1600	-0,953
13,1800	-0,977
13,2000	-0,994
13,2200	-1,005
13,2400	-1,012
13,2600	-1,012
13,2800	-1,007
13,3000	-0,996
13,3200	-0,980
13,3400	-0,960
13,3600	-0,936
13,3800	-0,906
13,4000	-0,873
13,4200	-0,836
13,4400	-0,795
13,4600	-0,749
13,4800	-0,701
13,5000	-0,647
13,5200	-0,592
13,5400	-0,536
13,5600	-0,474
13,5800	-0,413
13,6000	-0,350
13,6200	-0,286
13,6400	-0,223
13,6600	-0,157
13,6800	-0,094
13,7000	-0,031
13,7200	0,030
13,7400	0,090
13,7600	0,146
13,7800	0,199
13,8000	0,250
13,8200	0,297
13,8400	0,339
13,8600	0,379
13,8800	0,412
13,9000	0,441
13,9200	0,467
13,9400	0,485
13,9600	0,498
13,9800	0,506
14,0000	0,507
14,0200	0,504
14,0400	0,496
14,0600	0,482
14,0800	0,463
14,1000	0,441
14,1200	0,413
14,1400	0,380
14,1600	0,344
14,1800	0,303
14,2000	0,259
14,2200	0,210
14,2400	0,159
14,2600	0,105
14,2800	0,049
14,3000	-0,009
14,3200	-0,071
14,3400	-0,130
14,3600	-0,193
14,3800	-0,256
14,4000	-0,320
14,4200	-0,383
14,4400	-0,445
14,4600	-0,506
14,4800	-0,565
14,5000	-0,624
14,5200	-0,679
14,5400	-0,730
14,5600	-0,778
14,5800	-0,823
14,6000	-0,864
14,6200	-0,898
14,6400	-0,930
14,6600	-0,955
14,6800	-0,977
14,7000	-0,991
14,7200	-1,001
14,7400	-1,004
14,7600	-1,002
14,7800	-0,994
14,8000	-0,982
14,8200	-0,964
14,8400	-0,942
14,8600	-0,916
14,8800	-0,883
14,9000	-0,848
14,9200	-0,807
14,9400	-0,765
14,9600	-0,716
14,9800	-0,666
15,0000	-0,613
15,0200	-0,554
15,0400	-0,495
15,0600	-0,434
15,0800	-0,371
15,1000	-0,306
15,1200	-0,242
15,1400	-0,178
15,1600	-0,112
15,1800	-0,049
15,2000	0,014
15,2200	0,074
15,2400	0,132
15,2600	0,187
15,2800	0,240
15,3000	0,289
15,3200	0,335
15,3400	0,375
15,3600	0,412
15,3800	0,443
15,4000	0,470
15,4200	0,492
15,4400	0,507
15,4600	0,518
15,4800	0,522
15,5000	0,522
15,5200	0,515
15,5400	0,504
15,5600	0,487
15,5800	0,467
15,6000	0,440
15,6200	0,410
15,6400	0,374
15,6600	0,335
15,6800	0,292
15,7000	0,245
15,7200	0,196
15,7400	0,141
15,7600	0,086
15,7800	0,028
15,8000	-0,031
15,8200	-0,093
15,8400	-0,156
15,8600	-0,218
15,8800	-0,283
15,9000	-0,346
15,9200	-0,408
15,9400	-0,471
15,9600	-0,533
15,9800	-0,591
16,0000	-0,647
16,0200	-0,702
16,0400	-0,752
16,0600	-0,798
16,0800	-0,842
16,1000	-0,880
16,1200	-0,914
16,1400	-0,942
16,1600	-0,966
16,1800	-0,985
16,2000	-0,996
16,2200	-1,002
16,2400	-1,004
16,2600	-1,001
16,2800	-0,990
16,3000	-0,975
16,3200	-0,957
16,3400	-0,933
16,3600	-0,905
16,3800	-0,872
16,4000	-0,836
16,4200	-0,795
16,4400	-0,751
16,4600	-0,702
16,4800	-0,650
16,5000	-0,595
16,5200	-0,539
16,5400	-0,479
16,5600	-0,418
16,5800	-0,355
16,6000	-0,291
16,6200	-0,228
16,6400	-0,163
16,6600	-0,099
16,6800	-0,038
16,7000	0,024
16,7200	0,083
16,7400	0,140
16,7600	0,193
16,7800	0,243
16,8000	0,291
16,8200	0,335
16,8400	0,374
16,8600	0,408
16,8800	0,438
16,9000	0,462
16,9200	0,482
16,9400	0,496
16,9600	0,504
16,9800	0,506
17,0000	0,504
17,0200	0,496
17,0400	0,484
17,0600	0,465
17,0800	0,443
17,1000	0,415
17,1200	0,383
17,1400	0,347
17,1600	0,306
17,1800	0,262
17,2000	0,214
17,2200	0,162
17,2400	0,108
17,2600	0,052
17,2800	-0,008
17,3000	-0,069
17,3200	-0,130
17,3400	-0,195
17,3600	-0,258
17,3800	-0,322
17,4000	-0,386
17,4200	-0,449
17,4400	-0,512
17,4600	-0,572
17,4800	-0,631
17,5000	-0,686
17,5200	-0,740
17,5400	-0,789
17,5600	-0,834
17,5800	-0,877
17,6000	-0,913
17,6200	-0,946
17,6400	-0,972
17,6600	-0,993
17,6800	-1,008
17,7000	-1,018
17,7200	-1,021
17,7400	-1,021
17,7600	-1,015
17,7800	-1,002
17,8000	-0,985
17,8200	-0,961
17,8400	-0,935
17,8600	-0,903
17,8800	-0,869
17,9000	-0,828
17,9200	-0,784
17,9400	-0,737
17,9600	-0,685
17,9800	-0,630
18,0000	-0,572
18,0200	-0,512
18,0400	-0,449
18,0600	-0,385
18,0800	-0,320
18,1000	-0,254
18,1200	-0,188
18,1400	-0,123
18,1600	-0,057
18,1800	0,008
18,2000	0,069
18,2200	0,129
18,2400	0,185
18,2600	0,240
18,2800	0,291
18,3000	0,336
18,3200	0,380
18,3400	0,418
18,3600	0,451
18,3800	0,479
18,4000	0,503
18,4200	0,520
18,4400	0,531
18,4600	0,537
18,4800	0,537
18,5000	0,531
18,5200	0,520
18,5400	0,504
18,5600	0,484
18,5800	0,457
18,6000	0,427
18,6200	0,393
18,6400	0,353
18,6600	0,309
18,6800	0,262
18,7000	0,212
18,7200	0,159
18,7400	0,102
18,7600	0,042
18,7800	-0,019
18,8000	-0,082
18,8200	-0,145
18,8400	-0,210
18,8600	-0,276
18,8800	-0,341
18,9000	-0,407
18,9200	-0,470
18,9400	-0,533
18,9600	-0,594
18,9800	-0,652
19,0000	-0,708
19,0200	-0,760
19,0400	-0,809
19,0600	-0,855
19,0800	-0,895
19,1000	-0,930
19,1200	-0,961
19,1400	-0,986
19,1600	-1,005
19,1800	-1,019
19,2000	-1,027
19,2200	-1,029
19,2400	-1,027
19,2600	-1,018
19,2800	-1,004
19,3000	-0,986
19,3200	-0,963
19,3400	-0,935
19,3600	-0,903
19,3800	-0,867
19,4000	-0,826
19,4200	-0,782
19,4400	-0,734
19,4600	-0,682
19,4800	-0,627
19,5000	-0,570
19,5200	-0,509
19,5400	-0,448
19,5600	-0,383
19,5800	-0,320
19,6000	-0,254
19,6200	-0,190
19,6400	-0,124
19,6600	-0,060
19,6800	0,003
19,7000	0,063
19,7200	0,123
19,7400	0,178
19,7600	0,231
19,7800	0,280
19,8000	0,327
19,8200	0,368
19,8400	0,405
19,8600	0,437
19,8800	0,465
19,9000	0,487
19,9200	0,503
19,9400	0,514
19,9600	0,518
19,9800	0,518
20,0000	0,512
20,0200	0,501
20,0400	0,485
20,0600	0,463
20,0800	0,438
20,1000	0,407
20,1200	0,372
20,1400	0,333
20,1600	0,289
20,1800	0,242
20,2000	0,192
20,2200	0,137
20,2400	0,082
20,2600	0,022
20,2800	-0,039
20,3000	-0,101
20,3200	-0,165
20,3400	-0,229
20,3600	-0,294
20,3800	-0,358
20,4000	-0,424
20,4200	-0,487
20,4400	-0,548
20,4600	-0,608
20,4800	-0,666
20,5000	-0,719
20,5200	-0,771
20,5400	-0,818
20,5600	-0,861
20,5800	-0,900
20,6000	-0,933
20,6200	-0,961
20,6400	-0,985
20,6600	-1,002
20,6800	-1,015
20,7000	-1,019
20,7200	-1,021
20,7400	-1,015
20,7600	-1,004
20,7800	-0,990
20,8000	-0,969
20,8200	-0,944
20,8400	-0,916
20,8600	-0,881
20,8800	-0,844
20,9000	-0,803
20,9200	-0,757
20,9400	-0,707
20,9600	-0,655
20,9800	-0,600
21,0000	-0,542
21,0200	-0,481
21,0400	-0,419
21,0600	-0,357
21,0800	-0,292
21,1000	-0,228
21,1200	-0,162
21,1400	-0,099
21,1600	-0,036
21,1800	0,025
21,2000	0,085
21,2200	0,141
21,2400	0,196
21,2600	0,247
21,2800	0,294
21,3000	0,338
21,3200	0,377
21,3400	0,412
21,3600	0,441
21,3800	0,467
21,4000	0,485
21,4200	0,500
21,4400	0,507
21,4600	0,511
21,4800	0,507
21,5000	0,500
21,5200	0,485
21,5400	0,468
21,5600	0,445
21,5800	0,418
21,6000	0,385
21,6200	0,349
21,6400	0,308
21,6600	0,264
21,6800	0,215
21,7000	0,165
