Winkelposition, Messreihe #9
Zeit ( s )	Winkelposition ( rad )
8,9400	2,301
8,9600	2,410
8,9800	2,513
9,0000	2,612
9,0200	2,705
9,0400	2,793
9,0600	2,873
9,0800	2,947
9,1000	3,014
9,1200	3,072
9,1400	3,123
9,1600	3,165
9,1800	3,200
9,2000	3,225
9,2200	3,241
9,2400	3,247
9,2600	3,245
9,2800	3,234
9,3000	3,214
9,3200	3,186
9,3400	3,148
9,3600	3,104
9,3800	3,050
9,4000	2,991
9,4200	2,923
9,4400	2,849
9,4600	2,768
9,4800	2,680
9,5000	2,587
9,5200	2,488
9,5400	2,384
9,5600	2,278
9,5800	2,166
9,6000	2,051
9,6200	1,935
9,6400	1,816
9,6600	1,696
9,6800	1,576
9,7000	1,455
9,7200	1,334
9,7400	1,213
9,7600	1,095
9,7800	0,979
9,8000	0,864
9,8200	0,756
9,8400	0,649
9,8600	0,548
9,8800	0,452
9,9000	0,361
9,9200	0,278
9,9400	0,199
9,9600	0,129
9,9800	0,066
10,0000	0,011
10,0200	-0,035
10,0400	-0,074
10,0600	-0,104
10,0800	-0,124
10,1000	-0,135
10,1200	-0,138
10,1400	-0,132
10,1600	-0,118
10,1800	-0,096
10,2000	-0,064
10,2200	-0,027
10,2400	0,020
10,2600	0,074
10,2800	0,135
10,3000	0,204
10,3200	0,280
10,3400	0,361
10,3600	0,448
10,3800	0,542
10,4000	0,639
10,4200	0,743
10,4400	0,850
10,4600	0,961
10,4800	1,076
10,5000	1,192
10,5200	1,310
10,5400	1,431
10,5600	1,550
10,5800	1,673
10,6000	1,792
10,6200	1,912
10,6400	2,029
10,6600	2,146
10,6800	2,257
10,7000	2,367
10,7200	2,472
10,7400	2,571
10,7600	2,667
10,7800	2,757
10,8000	2,840
10,8200	2,917
10,8400	2,986
10,8600	3,047
10,8800	3,101
10,9000	3,146
10,9200	3,184
10,9400	3,212
10,9600	3,231
10,9800	3,241
11,0000	3,242
11,0200	3,234
11,0400	3,217
11,0600	3,192
11,0800	3,159
11,1000	3,116
11,1200	3,066
11,1400	3,010
11,1600	2,944
11,1800	2,873
11,2000	2,794
11,2200	2,708
11,2400	2,619
11,2600	2,521
11,2800	2,421
11,3000	2,314
11,3200	2,204
11,3400	2,092
11,3600	1,976
11,3800	1,858
11,4000	1,739
11,4200	1,618
11,4400	1,499
11,4600	1,378
11,4800	1,258
11,5000	1,139
11,5200	1,023
11,5400	0,908
11,5600	0,796
11,5800	0,690
11,6000	0,587
11,6200	0,490
11,6400	0,397
11,6600	0,311
11,6800	0,231
11,7000	0,159
11,7200	0,093
11,7400	0,035
11,7600	-0,016
11,7800	-0,057
11,8000	-0,090
11,8200	-0,115
11,8400	-0,129
11,8600	-0,135
11,8800	-0,134
11,9000	-0,121
11,9200	-0,102
11,9400	-0,074
11,9600	-0,039
11,9800	0,005
12,0000	0,055
12,0200	0,113
12,0400	0,178
12,0600	0,250
12,0800	0,328
12,1000	0,413
12,1200	0,504
12,1400	0,600
12,1600	0,701
12,1800	0,806
12,2000	0,914
12,2200	1,027
12,2400	1,142
12,2600	1,260
12,2800	1,378
12,3000	1,499
12,3200	1,618
12,3400	1,739
12,3600	1,858
12,3800	1,978
12,4000	2,094
12,4200	2,207
12,4400	2,318
12,4600	2,425
12,4800	2,529
12,5000	2,626
12,5200	2,719
12,5400	2,805
12,5600	2,886
12,5800	2,958
12,6000	3,024
12,6200	3,080
12,6400	3,129
12,6600	3,171
12,6800	3,203
12,7000	3,226
12,7200	3,239
12,7400	3,244
12,7600	3,241
12,7800	3,228
12,8000	3,206
12,8200	3,176
12,8400	3,138
12,8600	3,091
12,8800	3,038
12,9000	2,977
12,9200	2,908
12,9400	2,832
12,9600	2,749
12,9800	2,661
13,0000	2,567
13,0200	2,466
13,0400	2,362
13,0600	2,254
13,0800	2,143
13,1000	2,026
13,1200	1,910
13,1400	1,789
13,1600	1,670
13,1800	1,549
13,2000	1,426
13,2200	1,305
13,2400	1,186
13,2600	1,068
13,2800	0,952
13,3000	0,839
13,3200	0,730
13,3400	0,625
13,3600	0,525
13,3800	0,430
13,4000	0,341
13,4200	0,259
13,4400	0,182
13,4600	0,113
13,4800	0,052
13,5000	-0,002
13,5200	-0,047
13,5400	-0,083
13,5600	-0,112
13,5800	-0,130
13,6000	-0,140
13,6200	-0,141
13,6400	-0,134
13,6600	-0,118
13,6800	-0,093
13,7000	-0,061
13,7200	-0,020
13,7400	0,027
13,7600	0,082
13,7800	0,145
13,8000	0,215
13,8200	0,292
13,8400	0,375
13,8600	0,463
13,8800	0,559
13,9000	0,658
13,9200	0,763
13,9400	0,872
13,9600	0,983
13,9800	1,100
14,0000	1,217
14,0200	1,337
14,0400	1,458
14,0600	1,579
14,0800	1,701
14,1000	1,822
14,1200	1,942
14,1400	2,059
14,1600	2,174
14,1800	2,287
14,2000	2,395
14,2200	2,501
14,2400	2,600
14,2600	2,695
14,2800	2,783
14,3000	2,867
14,3200	2,942
14,3400	3,010
14,3600	3,069
14,3800	3,121
14,4000	3,165
14,4200	3,201
14,4400	3,226
14,4600	3,244
14,4800	3,252
14,5000	3,252
14,5200	3,241
14,5400	3,222
14,5600	3,193
14,5800	3,157
14,6000	3,113
14,6200	3,063
14,6400	3,003
14,6600	2,936
14,6800	2,862
14,7000	2,782
14,7200	2,695
14,7400	2,603
14,7600	2,505
14,7800	2,402
14,8000	2,295
14,8200	2,183
14,8400	2,070
14,8600	1,954
14,8800	1,835
14,9000	1,715
14,9200	1,594
14,9400	1,475
14,9600	1,354
14,9800	1,235
15,0000	1,115
15,0200	0,999
15,0400	0,886
15,0600	0,776
15,0800	0,671
15,1000	0,569
15,1200	0,471
15,1400	0,380
15,1600	0,295
15,1800	0,217
15,2000	0,146
15,2200	0,080
15,2400	0,024
15,2600	-0,024
15,2800	-0,064
