Winkelposition, Messreihe #19
Zeit ( s )	Winkelposition ( rad )
3,4200	2,592
3,4400	2,582
3,4600	2,570
3,4800	2,554
3,5000	2,535
3,5200	2,515
3,5400	2,491
3,5600	2,465
3,5800	2,436
3,6000	2,405
3,6200	2,372
3,6400	2,336
3,6600	2,298
3,6800	2,259
3,7000	2,216
3,7200	2,172
3,7400	2,125
3,7600	2,078
3,7800	2,028
3,8000	1,976
3,8200	1,924
3,8400	1,869
3,8600	1,814
3,8800	1,758
3,9000	1,700
3,9200	1,641
3,9400	1,583
3,9600	1,524
3,9800	1,466
4,0000	1,406
4,0200	1,346
4,0400	1,288
4,0600	1,230
4,0800	1,172
4,1000	1,115
4,1200	1,060
4,1400	1,007
4,1600	0,955
4,1800	0,905
4,2000	0,856
4,2200	0,811
4,2400	0,767
4,2600	0,724
4,2800	0,686
4,3000	0,649
4,3200	0,616
4,3400	0,586
4,3600	0,558
4,3800	0,534
4,4000	0,514
4,4200	0,498
4,4400	0,484
4,4600	0,474
4,4800	0,468
4,5000	0,467
4,5200	0,467
4,5400	0,470
4,5600	0,478
4,5800	0,487
4,6000	0,500
4,6200	0,517
4,6400	0,534
4,6600	0,556
4,6800	0,580
4,7000	0,606
4,7200	0,635
4,7400	0,666
4,7600	0,701
4,7800	0,737
4,8000	0,776
4,8200	0,817
4,8400	0,861
4,8600	0,906
4,8800	0,953
4,9000	1,002
4,9200	1,054
4,9400	1,107
4,9600	1,162
4,9800	1,217
5,0000	1,274
5,0200	1,332
5,0400	1,392
5,0600	1,450
5,0800	1,510
5,1000	1,571
5,1200	1,630
5,1400	1,690
5,1600	1,748
5,1800	1,808
5,2000	1,866
5,2200	1,923
5,2400	1,978
5,2600	2,033
5,2800	2,084
5,3000	2,136
5,3200	2,187
5,3400	2,234
5,3600	2,279
5,3800	2,323
5,4000	2,364
5,4200	2,403
5,4400	2,438
5,4600	2,471
5,4800	2,501
5,5000	2,527
5,5200	2,549
5,5400	2,570
5,5600	2,586
5,5800	2,597
5,6000	2,604
5,6200	2,609
5,6400	2,611
5,6600	2,608
5,6800	2,603
5,7000	2,592
5,7200	2,581
5,7400	2,565
5,7600	2,546
5,7800	2,526
5,8000	2,502
5,8200	2,477
5,8400	2,447
5,8600	2,416
5,8800	2,383
5,9000	2,345
5,9200	2,308
5,9400	2,265
5,9600	2,223
5,9800	2,177
6,0000	2,130
6,0200	2,080
6,0400	2,028
6,0600	1,974
6,0800	1,921
6,1000	1,865
6,1200	1,808
6,1400	1,748
6,1600	1,690
6,1800	1,630
6,2000	1,569
6,2200	1,508
6,2400	1,447
6,2600	1,385
6,2800	1,324
6,3000	1,264
6,3200	1,205
6,3400	1,147
6,3600	1,089
6,3800	1,032
6,4000	0,977
6,4200	0,925
6,4400	0,873
6,4600	0,825
6,4800	0,778
6,5000	0,734
6,5200	0,691
6,5400	0,652
6,5600	0,616
6,5800	0,583
6,6000	0,553
6,6200	0,526
6,6400	0,504
6,6600	0,484
6,6800	0,468
6,7000	0,456
6,7200	0,448
6,7400	0,443
6,7600	0,441
6,7800	0,443
6,8000	0,449
6,8200	0,457
6,8400	0,468
6,8600	0,482
6,8800	0,500
6,9000	0,520
6,9200	0,542
6,9400	0,567
6,9600	0,595
6,9800	0,625
7,0000	0,660
7,0200	0,694
7,0400	0,732
7,0600	0,773
7,0800	0,815
7,1000	0,861
7,1200	0,908
7,1400	0,957
7,1600	1,007
7,1800	1,060
7,2000	1,114
7,2200	1,170
7,2400	1,227
7,2600	1,285
7,2800	1,345
7,3000	1,404
7,3200	1,464
7,3400	1,524
7,3600	1,585
7,3800	1,646
7,4000	1,706
7,4200	1,767
7,4400	1,825
7,4600	1,883
7,4800	1,940
7,5000	1,995
7,5200	2,050
7,5400	2,102
7,5600	2,154
7,5800	2,202
7,6000	2,251
7,6200	2,297
7,6400	2,339
7,6600	2,380
7,6800	2,417
7,7000	2,454
7,7200	2,485
7,7400	2,515
7,7600	2,540
7,7800	2,562
7,8000	2,581
7,8200	2,595
7,8400	2,606
7,8600	2,614
7,8800	2,617
7,9000	2,617
7,9200	2,614
7,9400	2,608
7,9600	2,597
7,9800	2,584
8,0000	2,567
8,0200	2,548
8,0400	2,527
8,0600	2,502
8,0800	2,476
8,1000	2,447
8,1200	2,414
8,1400	2,381
8,1600	2,344
8,1800	2,304
8,2000	2,264
8,2200	2,221
8,2400	2,176
8,2600	2,128
8,2800	2,080
8,3000	2,028
8,3200	1,976
8,3400	1,923
8,3600	1,868
8,3800	1,811
8,4000	1,753
8,4200	1,695
8,4400	1,635
8,4600	1,576
8,4800	1,516
8,5000	1,456
8,5200	1,396
8,5400	1,335
8,5600	1,277
8,5800	1,217
8,6000	1,159
8,6200	1,103
8,6400	1,046
8,6600	0,993
8,6800	0,939
8,7000	0,889
8,7200	0,840
8,7400	0,793
8,7600	0,749
8,7800	0,708
8,8000	0,669
8,8200	0,633
8,8400	0,598
8,8600	0,569
8,8800	0,542
8,9000	0,518
8,9200	0,498
8,9400	0,482
8,9600	0,470
8,9800	0,460
9,0000	0,456
9,0200	0,454
9,0400	0,454
9,0600	0,459
9,0800	0,467
9,1000	0,478
9,1200	0,492
9,1400	0,509
9,1600	0,528
9,1800	0,550
9,2000	0,573
9,2200	0,600
9,2400	0,630
9,2600	0,661
9,2800	0,696
9,3000	0,734
9,3200	0,771
9,3400	0,814
9,3600	0,856
9,3800	0,902
9,4000	0,950
9,4200	0,999
9,4400	1,049
9,4600	1,103
9,4800	1,156
9,5000	1,213
9,5200	1,269
9,5400	1,327
9,5600	1,385
9,5800	1,445
9,6000	1,503
9,6200	1,565
9,6400	1,624
9,6600	1,684
9,6800	1,744
9,7000	1,802
9,7200	1,860
9,7400	1,916
9,7600	1,971
9,7800	2,026
9,8000	2,080
9,8200	2,132
9,8400	2,182
9,8600	2,229
9,8800	2,276
9,9000	2,320
9,9200	2,361
9,9400	2,400
9,9600	2,436
9,9800	2,469
10,0000	2,499
10,0200	2,527
10,0400	2,549
10,0600	2,570
10,0800	2,586
10,1000	2,598
10,1200	2,608
10,1400	2,612
10,1600	2,614
10,1800	2,612
10,2000	2,606
10,2200	2,598
10,2400	2,586
10,2600	2,570
10,2800	2,553
10,3000	2,532
10,3200	2,509
10,3400	2,482
10,3600	2,454
10,3800	2,422
10,4000	2,389
10,4200	2,353
10,4400	2,314
10,4600	2,273
10,4800	2,231
10,5000	2,185
10,5200	2,138
10,5400	2,089
10,5600	2,039
10,5800	1,987
10,6000	1,932
10,6200	1,877
10,6400	1,822
10,6600	1,764
10,6800	1,706
10,7000	1,646
10,7200	1,587
10,7400	1,527
10,7600	1,467
10,7800	1,406
10,8000	1,346
10,8200	1,286
10,8400	1,227
10,8600	1,170
10,8800	1,112
10,9000	1,056
10,9200	1,002
10,9400	0,949
10,9600	0,897
10,9800	0,848
11,0000	0,801
11,0200	0,756
11,0400	0,713
11,0600	0,674
11,0800	0,638
11,1000	0,603
11,1200	0,573
11,1400	0,545
11,1600	0,522
11,1800	0,500
11,2000	0,484
11,2200	0,470
11,2400	0,460
11,2600	0,454
11,2800	0,452
11,3000	0,452
11,3200	0,457
11,3400	0,465
11,3600	0,474
11,3800	0,489
11,4000	0,504
11,4200	0,523
11,4400	0,545
11,4600	0,570
11,4800	0,597
11,5000	0,627
11,5200	0,660
11,5400	0,694
11,5600	0,732
11,5800	0,771
11,6000	0,814
11,6200	0,858
11,6400	0,905
11,6600	0,953
11,6800	1,004
11,7000	1,056
11,7200	1,109
11,7400	1,166
11,7600	1,222
11,7800	1,279
11,8000	1,338
11,8200	1,398
11,8400	1,459
11,8600	1,519
11,8800	1,580
11,9000	1,641
11,9200	1,701
11,9400	1,761
11,9600	1,821
11,9800	1,879
12,0000	1,935
12,0200	1,992
12,0400	2,045
12,0600	2,099
12,0800	2,150
12,1000	2,201
12,1200	2,248
12,1400	2,293
12,1600	2,337
12,1800	2,378
12,2000	2,416
12,2200	2,452
12,2400	2,483
12,2600	2,513
12,2800	2,540
12,3000	2,562
12,3200	2,581
12,3400	2,597
12,3600	2,608
12,3800	2,615
12,4000	2,620
12,4200	2,620
12,4400	2,617
12,4600	2,611
12,4800	2,601
12,5000	2,587
12,5200	2,571
12,5400	2,553
12,5600	2,532
12,5800	2,507
12,6000	2,480
12,6200	2,450
12,6400	2,419
12,6600	2,384
12,6800	2,347
12,7000	2,308
12,7200	2,267
12,7400	2,223
12,7600	2,177
12,7800	2,128
12,8000	2,078
12,8200	2,028
12,8400	1,974
12,8600	1,920
12,8800	1,863
12,9000	1,806
12,9200	1,748
12,9400	1,690
12,9600	1,630
12,9800	1,571
13,0000	1,510
13,0200	1,450
13,0400	1,390
13,0600	1,329
13,0800	1,269
13,1000	1,211
13,1200	1,153
13,1400	1,095
13,1600	1,040
13,1800	0,985
13,2000	0,933
13,2200	0,881
13,2400	0,833
13,2600	0,787
13,2800	0,743
13,3000	0,701
13,3200	0,661
13,3400	0,625
13,3600	0,592
13,3800	0,562
13,4000	0,536
13,4200	0,514
13,4400	0,493
13,4600	0,478
13,4800	0,465
13,5000	0,456
13,5200	0,451
13,5400	0,449
13,5600	0,451
13,5800	0,457
13,6000	0,465
13,6200	0,476
13,6400	0,490
13,6600	0,507
13,6800	0,526
13,7000	0,550
13,7200	0,573
13,7400	0,602
13,7600	0,631
13,7800	0,666
13,8000	0,701
13,8200	0,738
13,8400	0,779
13,8600	0,822
13,8800	0,866
13,9000	0,913
13,9200	0,961
13,9400	1,012
13,9600	1,065
13,9800	1,118
14,0000	1,173
14,0200	1,232
14,0400	1,288
14,0600	1,348
14,0800	1,407
14,1000	1,467
14,1200	1,528
14,1400	1,590
14,1600	1,649
14,1800	1,709
14,2000	1,769
14,2200	1,828
14,2400	1,885
14,2600	1,942
14,2800	1,998
14,3000	2,051
14,3200	2,105
14,3400	2,155
14,3600	2,205
14,3800	2,253
14,4000	2,298
14,4200	2,340
14,4400	2,381
14,4600	2,419
14,4800	2,454
14,5000	2,485
14,5200	2,515
14,5400	2,540
14,5600	2,562
14,5800	2,581
14,6000	2,595
14,6200	2,606
14,6400	2,614
14,6600	2,617
14,6800	2,617
14,7000	2,614
14,7200	2,606
14,7400	2,597
14,7600	2,582
14,7800	2,567
14,8000	2,548
14,8200	2,526
14,8400	2,501
14,8600	2,474
14,8800	2,446
14,9000	2,413
14,9200	2,378
14,9400	2,342
14,9600	2,303
14,9800	2,262
15,0000	2,218
15,0200	2,172
15,0400	2,125
15,0600	2,075
15,0800	2,025
15,1000	1,971
15,1200	1,918
15,1400	1,863
15,1600	1,806
15,1800	1,748
15,2000	1,690
15,2200	1,632
15,2400	1,572
15,2600	1,513
15,2800	1,453
15,3000	1,393
15,3200	1,334
15,3400	1,274
15,3600	1,216
15,3800	1,158
15,4000	1,101
15,4200	1,046
15,4400	0,991
15,4600	0,939
15,4800	0,889
15,5000	0,840
15,5200	0,795
15,5400	0,749
15,5600	0,708
15,5800	0,669
15,6000	0,633
15,6200	0,600
15,6400	0,570
15,6600	0,543
15,6800	0,520
15,7000	0,500
15,7200	0,484
15,7400	0,470
15,7600	0,462
15,7800	0,456
15,8000	0,454
15,8200	0,456
15,8400	0,460
15,8600	0,468
15,8800	0,479
15,9000	0,492
15,9200	0,509
15,9400	0,528
15,9600	0,550
15,9800	0,575
16,0000	0,602
16,0200	0,631
16,0400	0,664
16,0600	0,699
16,0800	0,737
16,1000	0,778
16,1200	0,820
16,1400	0,864
16,1600	0,911
16,1800	0,958
16,2000	1,008
16,2200	1,060
16,2400	1,115
16,2600	1,170
16,2800	1,227
16,3000	1,283
16,3200	1,343
16,3400	1,403
16,3600	1,462
16,3800	1,524
16,4000	1,583
16,4200	1,645
16,4400	1,704
16,4600	1,764
16,4800	1,824
16,5000	1,880
16,5200	1,937
16,5400	1,993
16,5600	2,047
16,5800	2,100
16,6000	2,152
16,6200	2,201
16,6400	2,249
16,6600	2,295
16,6800	2,337
16,7000	2,378
16,7200	2,416
16,7400	2,452
16,7600	2,483
16,7800	2,512
16,8000	2,538
16,8200	2,560
16,8400	2,579
16,8600	2,593
16,8800	2,606
16,9000	2,614
16,9200	2,617
16,9400	2,617
16,9600	2,614
16,9800	2,608
17,0000	2,597
17,0200	2,584
17,0400	2,568
17,0600	2,549
17,0800	2,527
17,1000	2,502
17,1200	2,476
17,1400	2,446
17,1600	2,414
17,1800	2,380
17,2000	2,344
17,2200	2,304
17,2400	2,264
17,2600	2,220
17,2800	2,174
17,3000	2,127
17,3200	2,077
17,3400	2,026
17,3600	1,973
17,3800	1,918
17,4000	1,863
17,4200	1,806
17,4400	1,748
17,4600	1,690
17,4800	1,630
17,5000	1,572
17,5200	1,511
17,5400	1,451
17,5600	1,392
17,5800	1,332
17,6000	1,272
17,6200	1,214
17,6400	1,158
17,6600	1,101
17,6800	1,045
17,7000	0,991
17,7200	0,939
17,7400	0,889
17,7600	0,840
17,7800	0,795
17,8000	0,751
17,8200	0,708
17,8400	0,671
17,8600	0,635
17,8800	0,602
17,9000	0,572
17,9200	0,543
17,9400	0,522
17,9600	0,501
17,9800	0,485
18,0000	0,473
18,0200	0,463
18,0400	0,459
18,0600	0,457
18,0800	0,459
18,1000	0,463
18,1200	0,471
18,1400	0,482
18,1600	0,495
18,1800	0,512
18,2000	0,531
18,2200	0,553
18,2400	0,578
18,2600	0,605
18,2800	0,635
18,3000	0,666
18,3200	0,701
18,3400	0,738
18,3600	0,778
18,3800	0,820
18,4000	0,864
18,4200	0,911
18,4400	0,958
18,4600	1,008
18,4800	1,060
18,5000	1,114
18,5200	1,169
18,5400	1,225
18,5600	1,282
18,5800	1,341
18,6000	1,400
18,6200	1,461
18,6400	1,521
18,6600	1,580
18,6800	1,641
18,7000	1,701
18,7200	1,761
18,7400	1,819
18,7600	1,877
18,7800	1,934
18,8000	1,989
18,8200	2,044
18,8400	2,097
18,8600	2,147
18,8800	2,198
18,9000	2,245
18,9200	2,290
18,9400	2,333
18,9600	2,373
18,9800	2,413
19,0000	2,447
19,0200	2,479
19,0400	2,509
19,0600	2,534
19,0800	2,557
19,1000	2,576
19,1200	2,590
19,1400	2,603
19,1600	2,611
19,1800	2,614
19,2000	2,615
19,2200	2,612
19,2400	2,606
19,2600	2,595
19,2800	2,582
19,3000	2,567
19,3200	2,548
19,3400	2,527
19,3600	2,504
19,3800	2,477
19,4000	2,449
19,4200	2,417
19,4400	2,383
19,4600	2,347
19,4800	2,308
19,5000	2,267
19,5200	2,224
19,5400	2,179
19,5600	2,132
19,5800	2,083
19,6000	2,033
19,6200	1,981
19,6400	1,927
19,6600	1,872
19,6800	1,816
19,7000	1,758
19,7200	1,700
19,7400	1,641
19,7600	1,582
19,7800	1,522
19,8000	1,464
19,8200	1,404
19,8400	1,345
19,8600	1,285
19,8800	1,227
19,9000	1,170
19,9200	1,114
19,9400	1,057
19,9600	1,004
19,9800	0,952
20,0000	0,902
20,0200	0,853
20,0400	0,806
20,0600	0,762
20,0800	0,719
20,1000	0,680
20,1200	0,644
20,1400	0,611
20,1600	0,580
20,1800	0,553
20,2000	0,529
20,2200	0,509
20,2400	0,492
20,2600	0,479
20,2800	0,468
20,3000	0,462
20,3200	0,460
20,3400	0,460
20,3600	0,465
20,3800	0,473
20,4000	0,484
20,4200	0,496
20,4400	0,512
20,4600	0,531
20,4800	0,551
20,5000	0,576
20,5200	0,603
20,5400	0,631
20,5600	0,664
20,5800	0,699
20,6000	0,735
20,6200	0,774
20,6400	0,815
20,6600	0,859
20,6800	0,905
20,7000	0,953
20,7200	1,002
20,7400	1,054
20,7600	1,107
20,7800	1,162
20,8000	1,219
20,8200	1,275
20,8400	1,334
20,8600	1,393
20,8800	1,453
20,9000	1,513
20,9200	1,574
20,9400	1,634
20,9600	1,695
20,9800	1,753
21,0000	1,813
21,0200	1,871
21,0400	1,927
21,0600	1,982
21,0800	2,037
21,1000	2,091
21,1200	2,141
21,1400	2,191
21,1600	2,240
21,1800	2,286
21,2000	2,328
21,2200	2,370
21,2400	2,408
21,2600	2,444
21,2800	2,476
21,3000	2,505
21,3200	2,532
21,3400	2,554
21,3600	2,573
21,3800	2,589
21,4000	2,601
21,4200	2,609
21,4400	2,614
21,4600	2,614
21,4800	2,612
