Winkelposition, Messreihe #1
Zeit ( s )	Winkelposition ( rad )
2,1200	0,320
2,1400	0,283
2,1600	0,243
2,1800	0,199
2,2000	0,154
2,2200	0,105
2,2400	0,057
2,2600	0,005
2,2800	-0,049
2,3000	-0,102
2,3200	-0,157
2,3400	-0,210
2,3600	-0,264
2,3800	-0,317
2,4000	-0,369
2,4200	-0,419
2,4400	-0,467
2,4600	-0,512
2,4800	-0,554
2,5000	-0,594
2,5200	-0,628
2,5400	-0,660
2,5600	-0,686
2,5800	-0,708
2,6000	-0,726
2,6200	-0,738
2,6400	-0,746
2,6600	-0,748
2,6800	-0,745
2,7000	-0,737
2,7200	-0,726
2,7400	-0,710
2,7600	-0,690
2,7800	-0,664
2,8000	-0,636
2,8200	-0,605
2,8400	-0,570
2,8600	-0,531
2,8800	-0,489
2,9000	-0,445
2,9200	-0,396
2,9400	-0,347
2,9600	-0,295
2,9800	-0,243
3,0000	-0,190
3,0200	-0,137
3,0400	-0,082
3,0600	-0,028
3,0800	0,025
3,1000	0,077
3,1200	0,127
3,1400	0,176
3,1600	0,221
3,1800	0,265
3,2000	0,305
3,2200	0,341
3,2400	0,372
3,2600	0,402
3,2800	0,426
3,3000	0,445
3,3200	0,459
3,3400	0,468
3,3600	0,473
3,3800	0,473
3,4000	0,468
3,4200	0,457
3,4400	0,443
3,4600	0,424
3,4800	0,401
3,5000	0,374
3,5200	0,342
3,5400	0,308
3,5600	0,270
3,5800	0,228
3,6000	0,184
3,6200	0,137
3,6400	0,088
3,6600	0,038
3,6800	-0,016
3,7000	-0,069
3,7200	-0,124
3,7400	-0,178
3,7600	-0,232
3,7800	-0,287
3,8000	-0,339
3,8200	-0,391
3,8400	-0,441
3,8600	-0,489
3,8800	-0,534
3,9000	-0,575
3,9200	-0,614
3,9400	-0,647
3,9600	-0,677
3,9800	-0,702
4,0000	-0,724
4,0200	-0,740
4,0400	-0,749
4,0600	-0,756
4,0800	-0,756
4,1000	-0,751
4,1200	-0,741
4,1400	-0,729
4,1600	-0,710
4,1800	-0,690
4,2000	-0,663
4,2200	-0,633
4,2400	-0,600
4,2600	-0,564
4,2800	-0,523
4,3000	-0,479
4,3200	-0,434
4,3400	-0,386
4,3600	-0,335
4,3800	-0,283
4,4000	-0,229
4,4200	-0,176
4,4400	-0,121
4,4600	-0,068
4,4800	-0,013
4,5000	0,041
4,5200	0,093
4,5400	0,143
4,5600	0,190
4,5800	0,236
4,6000	0,278
4,6200	0,316
4,6400	0,352
4,6600	0,383
4,6800	0,410
4,7000	0,432
4,7200	0,451
4,7400	0,463
4,7600	0,471
4,7800	0,473
4,8000	0,471
4,8200	0,465
4,8400	0,454
4,8600	0,437
4,8800	0,418
4,9000	0,393
4,9200	0,364
4,9400	0,333
4,9600	0,297
4,9800	0,258
5,0000	0,215
5,0200	0,170
5,0400	0,123
5,0600	0,072
5,0800	0,020
5,1000	-0,033
5,1200	-0,086
5,1400	-0,141
5,1600	-0,196
5,1800	-0,251
5,2000	-0,306
5,2200	-0,358
5,2400	-0,410
5,2600	-0,460
5,2800	-0,507
5,3000	-0,551
5,3200	-0,592
5,3400	-0,630
5,3600	-0,663
5,3800	-0,693
5,4000	-0,716
5,4200	-0,737
5,4400	-0,752
5,4600	-0,762
5,4800	-0,765
5,5000	-0,765
5,5200	-0,759
5,5400	-0,749
5,5600	-0,734
5,5800	-0,715
5,6000	-0,693
5,6200	-0,666
5,6400	-0,635
5,6600	-0,598
5,6800	-0,561
5,7000	-0,520
5,7200	-0,474
5,7400	-0,427
5,7600	-0,377
5,7800	-0,324
5,8000	-0,270
5,8200	-0,215
5,8400	-0,159
5,8600	-0,102
5,8800	-0,047
5,9000	0,009
5,9200	0,064
5,9400	0,116
5,9600	0,168
5,9800	0,217
6,0000	0,262
6,0200	0,305
6,0400	0,344
6,0600	0,379
6,0800	0,410
6,1000	0,437
6,1200	0,459
6,1400	0,476
6,1600	0,489
6,1800	0,495
6,2000	0,496
6,2200	0,492
6,2400	0,484
6,2600	0,470
6,2800	0,452
6,3000	0,430
6,3200	0,404
6,3400	0,372
6,3600	0,338
6,3800	0,300
6,4000	0,259
6,4200	0,215
6,4400	0,168
6,4600	0,118
6,4800	0,066
6,5000	0,014
6,5200	-0,041
6,5400	-0,096
6,5600	-0,151
6,5800	-0,206
6,6000	-0,262
6,6200	-0,316
6,6400	-0,369
6,6600	-0,419
6,6800	-0,470
6,7000	-0,515
6,7200	-0,559
6,7400	-0,600
6,7600	-0,636
6,7800	-0,669
6,8000	-0,696
6,8200	-0,719
6,8400	-0,738
6,8600	-0,751
6,8800	-0,759
6,9000	-0,760
6,9200	-0,759
6,9400	-0,752
6,9600	-0,740
6,9800	-0,724
7,0000	-0,704
7,0200	-0,680
7,0400	-0,652
7,0600	-0,620
7,0800	-0,584
7,1000	-0,545
7,1200	-0,503
7,1400	-0,459
7,1600	-0,412
7,1800	-0,361
7,2000	-0,309
7,2200	-0,256
7,2400	-0,203
7,2600	-0,148
7,2800	-0,093
7,3000	-0,038
7,3200	0,017
7,3400	0,069
7,3600	0,119
7,3800	0,170
7,4000	0,215
7,4200	0,259
7,4400	0,300
7,4600	0,336
7,4800	0,369
7,5000	0,399
7,5200	0,423
7,5400	0,443
7,5600	0,459
7,5800	0,468
7,6000	0,473
7,6200	0,473
7,6400	0,468
7,6600	0,459
7,6800	0,445
7,7000	0,426
7,7200	0,404
7,7400	0,375
7,7600	0,346
7,7800	0,309
7,8000	0,272
7,8200	0,231
7,8400	0,187
7,8600	0,140
7,8800	0,090
7,9000	0,039
7,9200	-0,014
7,9400	-0,068
7,9600	-0,123
7,9800	-0,178
8,0000	-0,232
8,0200	-0,287
8,0400	-0,341
8,0600	-0,394
8,0800	-0,445
8,1000	-0,492
8,1200	-0,537
8,1400	-0,580
8,1600	-0,619
8,1800	-0,653
8,2000	-0,683
8,2200	-0,710
8,2400	-0,732
8,2600	-0,748
8,2800	-0,759
8,3000	-0,765
8,3200	-0,765
8,3400	-0,762
8,3600	-0,752
8,3800	-0,740
8,4000	-0,721
8,4200	-0,699
8,4400	-0,674
8,4600	-0,644
8,4800	-0,609
8,5000	-0,573
8,5200	-0,533
8,5400	-0,489
8,5600	-0,441
8,5800	-0,391
8,6000	-0,341
8,6200	-0,287
8,6400	-0,232
8,6600	-0,176
8,6800	-0,119
8,7000	-0,064
8,7200	-0,008
8,7400	0,047
8,7600	0,101
8,7800	0,152
8,8000	0,201
8,8200	0,247
8,8400	0,291
8,8600	0,331
8,8800	0,368
8,9000	0,399
8,9200	0,427
8,9400	0,451
8,9600	0,470
8,9800	0,482
9,0000	0,490
9,0200	0,493
9,0400	0,492
9,0600	0,484
9,0800	0,473
9,1000	0,456
9,1200	0,435
9,1400	0,410
9,1600	0,382
9,1800	0,349
9,2000	0,311
9,2200	0,272
9,2400	0,228
9,2600	0,182
9,2800	0,134
9,3000	0,083
9,3200	0,033
9,3400	-0,020
9,3600	-0,075
9,3800	-0,130
9,4000	-0,185
9,4200	-0,239
9,4400	-0,294
9,4600	-0,346
9,4800	-0,397
9,5000	-0,448
9,5200	-0,495
9,5400	-0,539
9,5600	-0,578
9,5800	-0,616
9,6000	-0,649
9,6200	-0,677
9,6400	-0,701
9,6600	-0,721
9,6800	-0,734
9,7000	-0,743
9,7200	-0,746
9,7400	-0,746
9,7600	-0,740
9,7800	-0,729
9,8000	-0,715
9,8200	-0,696
9,8400	-0,672
9,8600	-0,646
9,8800	-0,616
9,9000	-0,581
9,9200	-0,543
9,9400	-0,503
9,9600	-0,459
9,9800	-0,413
10,0000	-0,364
10,0200	-0,314
10,0400	-0,261
10,0600	-0,207
10,0800	-0,154
10,1000	-0,101
10,1200	-0,046
10,1400	0,008
10,1600	0,060
10,1800	0,110
10,2000	0,159
10,2200	0,206
10,2400	0,248
10,2600	0,289
10,2800	0,327
10,3000	0,360
10,3200	0,390
10,3400	0,415
10,3600	0,435
10,3800	0,451
10,4000	0,460
10,4200	0,467
10,4400	0,467
10,4600	0,463
10,4800	0,454
10,5000	0,441
10,5200	0,424
10,5400	0,402
10,5600	0,375
10,5800	0,346
10,6000	0,313
10,6200	0,276
10,6400	0,236
10,6600	0,192
10,6800	0,146
10,7000	0,099
10,7200	0,049
10,7400	-0,003
10,7600	-0,055
10,7800	-0,110
10,8000	-0,163
10,8200	-0,218
10,8400	-0,272
10,8600	-0,325
10,8800	-0,375
10,9000	-0,426
10,9200	-0,473
10,9400	-0,518
10,9600	-0,561
10,9800	-0,598
11,0000	-0,633
11,0200	-0,664
11,0400	-0,690
11,0600	-0,712
11,0800	-0,727
11,1000	-0,740
11,1200	-0,745
11,1400	-0,746
11,1600	-0,743
11,1800	-0,735
11,2000	-0,723
11,2200	-0,705
11,2400	-0,685
11,2600	-0,660
11,2800	-0,630
11,3000	-0,598
11,3200	-0,562
11,3400	-0,522
11,3600	-0,479
11,3800	-0,434
11,4000	-0,386
11,4200	-0,336
11,4400	-0,284
11,4600	-0,232
11,4800	-0,178
11,5000	-0,124
11,5200	-0,069
11,5400	-0,014
11,5600	0,039
11,5800	0,090
11,6000	0,140
11,6200	0,188
11,6400	0,234
11,6600	0,276
11,6800	0,316
11,7000	0,350
11,7200	0,383
11,7400	0,410
11,7600	0,434
11,7800	0,452
11,8000	0,465
11,8200	0,473
11,8400	0,478
11,8600	0,476
11,8800	0,470
11,9000	0,459
11,9200	0,443
11,9400	0,423
11,9600	0,399
11,9800	0,371
12,0000	0,339
12,0200	0,303
12,0400	0,264
12,0600	0,221
12,0800	0,178
12,1000	0,129
12,1200	0,080
12,1400	0,028
12,1600	-0,024
12,1800	-0,077
12,2000	-0,132
12,2200	-0,185
12,2400	-0,240
12,2600	-0,294
12,2800	-0,346
12,3000	-0,397
12,3200	-0,446
12,3400	-0,493
12,3600	-0,536
12,3800	-0,576
12,4000	-0,614
12,4200	-0,647
12,4400	-0,675
12,4600	-0,699
12,4800	-0,718
12,5000	-0,734
12,5200	-0,741
12,5400	-0,746
12,5600	-0,746
12,5800	-0,740
12,6000	-0,729
12,6200	-0,715
12,6400	-0,696
12,6600	-0,674
12,6800	-0,647
12,7000	-0,617
12,7200	-0,583
12,7400	-0,545
12,7600	-0,504
12,7800	-0,460
12,8000	-0,413
12,8200	-0,364
12,8400	-0,313
12,8600	-0,261
12,8800	-0,207
12,9000	-0,152
12,9200	-0,097
12,9400	-0,042
12,9600	0,011
12,9800	0,064
13,0000	0,116
13,0200	0,165
13,0400	0,212
13,0600	0,258
13,0800	0,298
13,1000	0,336
13,1200	0,371
13,1400	0,401
13,1600	0,427
13,1800	0,448
13,2000	0,465
13,2200	0,476
13,2400	0,482
13,2600	0,484
13,2800	0,481
13,3000	0,471
13,3200	0,459
13,3400	0,441
13,3600	0,419
13,3800	0,393
13,4000	0,363
13,4200	0,330
13,4400	0,292
13,4600	0,251
13,4800	0,209
13,5000	0,163
13,5200	0,115
13,5400	0,064
13,5600	0,013
13,5800	-0,039
13,6000	-0,094
13,6200	-0,148
13,6400	-0,203
13,6600	-0,256
13,6800	-0,309
13,7000	-0,361
13,7200	-0,412
13,7400	-0,460
13,7600	-0,506
13,7800	-0,548
13,8000	-0,589
13,8200	-0,624
13,8400	-0,655
13,8600	-0,683
13,8800	-0,705
13,9000	-0,723
13,9200	-0,735
13,9400	-0,743
13,9600	-0,745
13,9800	-0,743
14,0000	-0,735
14,0200	-0,724
14,0400	-0,708
14,0600	-0,690
14,0800	-0,664
14,1000	-0,636
14,1200	-0,605
14,1400	-0,570
14,1600	-0,531
14,1800	-0,490
14,2000	-0,445
14,2200	-0,397
14,2400	-0,349
14,2600	-0,297
14,2800	-0,245
14,3000	-0,190
14,3200	-0,137
14,3400	-0,082
14,3600	-0,027
14,3800	0,027
14,4000	0,079
14,4200	0,129
14,4400	0,178
14,4600	0,223
14,4800	0,267
14,5000	0,306
14,5200	0,344
14,5400	0,377
14,5600	0,405
14,5800	0,429
14,6000	0,448
14,6200	0,463
14,6400	0,473
14,6600	0,478
14,6800	0,478
14,7000	0,471
14,7200	0,462
14,7400	0,448
14,7600	0,429
14,7800	0,405
14,8000	0,379
14,8200	0,347
14,8400	0,311
14,8600	0,273
14,8800	0,232
14,9000	0,187
14,9200	0,140
14,9400	0,090
14,9600	0,039
14,9800	-0,014
15,0000	-0,069
15,0200	-0,124
15,0400	-0,179
15,0600	-0,232
15,0800	-0,287
15,1000	-0,341
15,1200	-0,393
15,1400	-0,443
15,1600	-0,490
15,1800	-0,536
15,2000	-0,578
15,2200	-0,616
15,2400	-0,650
15,2600	-0,680
15,2800	-0,705
15,3000	-0,726
15,3200	-0,741
15,3400	-0,752
15,3600	-0,757
15,3800	-0,759
15,4000	-0,754
15,4200	-0,745
15,4400	-0,730
15,4600	-0,713
15,4800	-0,691
15,5000	-0,666
15,5200	-0,636
15,5400	-0,602
15,5600	-0,565
15,5800	-0,525
15,6000	-0,481
15,6200	-0,434
15,6400	-0,385
15,6600	-0,333
15,6800	-0,280
15,7000	-0,225
15,7200	-0,170
15,7400	-0,115
15,7600	-0,058
15,7800	-0,002
15,8000	0,052
15,8200	0,105
15,8400	0,156
15,8600	0,204
15,8800	0,250
15,9000	0,294
15,9200	0,333
15,9400	0,369
15,9600	0,401
15,9800	0,429
16,0000	0,451
16,0200	0,470
16,0400	0,482
16,0600	0,490
16,0800	0,492
16,1000	0,490
16,1200	0,484
16,1400	0,471
16,1600	0,454
16,1800	0,434
16,2000	0,408
16,2200	0,380
16,2400	0,347
16,2600	0,309
16,2800	0,270
16,3000	0,226
16,3200	0,181
16,3400	0,132
16,3600	0,080
16,3800	0,028
16,4000	-0,027
16,4200	-0,083
16,4400	-0,138
16,4600	-0,195
16,4800	-0,251
16,5000	-0,306
16,5200	-0,361
16,5400	-0,413
16,5600	-0,463
16,5800	-0,512
16,6000	-0,558
16,6200	-0,598
16,6400	-0,636
16,6600	-0,671
16,6800	-0,699
16,7000	-0,724
16,7200	-0,745
16,7400	-0,759
16,7600	-0,768
16,7800	-0,773
16,8000	-0,771
16,8200	-0,765
16,8400	-0,754
16,8600	-0,740
16,8800	-0,719
16,9000	-0,696
16,9200	-0,668
16,9400	-0,636
16,9600	-0,600
16,9800	-0,561
17,0000	-0,518
17,0200	-0,473
17,0400	-0,424
17,0600	-0,374
17,0800	-0,320
17,1000	-0,265
17,1200	-0,210
17,1400	-0,154
17,1600	-0,096
17,1800	-0,039
17,2000	0,017
17,2200	0,072
17,2400	0,126
17,2600	0,176
17,2800	0,225
17,3000	0,272
17,3200	0,314
17,3400	0,353
17,3600	0,388
17,3800	0,419
17,4000	0,446
17,4200	0,468
17,4400	0,485
17,4600	0,498
17,4800	0,504
17,5000	0,504
17,5200	0,501
17,5400	0,492
17,5600	0,479
17,5800	0,460
17,6000	0,438
17,6200	0,412
17,6400	0,380
17,6600	0,346
17,6800	0,308
17,7000	0,265
17,7200	0,221
17,7400	0,173
17,7600	0,123
17,7800	0,069
17,8000	0,016
17,8200	-0,041
17,8400	-0,097
17,8600	-0,156
17,8800	-0,212
17,9000	-0,269
17,9200	-0,325
17,9400	-0,380
17,9600	-0,432
17,9800	-0,484
18,0000	-0,531
18,0200	-0,576
18,0400	-0,617
18,0600	-0,655
18,0800	-0,688
18,1000	-0,716
18,1200	-0,740
18,1400	-0,759
18,1600	-0,773
18,1800	-0,781
18,2000	-0,784
18,2200	-0,782
18,2400	-0,774
18,2600	-0,763
18,2800	-0,746
18,3000	-0,726
18,3200	-0,701
18,3400	-0,671
18,3600	-0,638
18,3800	-0,602
18,4000	-0,561
18,4200	-0,517
18,4400	-0,470
18,4600	-0,421
18,4800	-0,369
18,5000	-0,314
18,5200	-0,259
18,5400	-0,203
18,5600	-0,146
18,5800	-0,088
18,6000	-0,031
18,6200	0,025
18,6400	0,080
18,6600	0,134
18,6800	0,185
18,7000	0,234
18,7200	0,280
18,7400	0,322
18,7600	0,360
18,7800	0,394
18,8000	0,426
18,8200	0,451
18,8400	0,473
18,8600	0,489
18,8800	0,500
18,9000	0,504
18,9200	0,506
18,9400	0,501
18,9600	0,490
18,9800	0,476
19,0000	0,457
19,0200	0,434
19,0400	0,407
19,0600	0,374
19,0800	0,339
19,1000	0,298
19,1200	0,258
19,1400	0,212
19,1600	0,163
19,1800	0,112
19,2000	0,060
19,2200	0,006
19,2400	-0,050
19,2600	-0,107
19,2800	-0,163
19,3000	-0,220
19,3200	-0,275
19,3400	-0,330
19,3600	-0,383
19,3800	-0,435
19,4000	-0,484
19,4200	-0,531
19,4400	-0,573
19,4600	-0,613
19,4800	-0,647
19,5000	-0,679
19,5200	-0,705
19,5400	-0,727
19,5600	-0,743
19,5800	-0,754
19,6000	-0,760
19,6200	-0,760
19,6400	-0,757
19,6600	-0,748
19,6800	-0,735
19,7000	-0,718
19,7200	-0,696
19,7400	-0,671
19,7600	-0,641
19,7800	-0,608
19,8000	-0,570
19,8200	-0,529
19,8400	-0,487
19,8600	-0,440
19,8800	-0,393
19,9000	-0,342
19,9200	-0,289
19,9400	-0,236
19,9600	-0,182
19,9800	-0,127
20,0000	-0,072
20,0200	-0,017
20,0400	0,035
20,0600	0,088
20,0800	0,137
20,1000	0,185
20,1200	0,231
20,1400	0,272
20,1600	0,311
20,1800	0,347
20,2000	0,379
20,2200	0,405
20,2400	0,429
20,2600	0,446
20,2800	0,459
20,3000	0,467
20,3200	0,470
20,3400	0,470
20,3600	0,462
20,3800	0,451
20,4000	0,435
20,4200	0,415
20,4400	0,391
20,4600	0,361
20,4800	0,330
20,5000	0,294
20,5200	0,254
20,5400	0,212
20,5600	0,167
20,5800	0,119
20,6000	0,069
20,6200	0,017
20,6400	-0,036
20,6600	-0,091
20,6800	-0,146
20,7000	-0,201
20,7200	-0,256
20,7400	-0,309
20,7600	-0,361
20,7800	-0,413
20,8000	-0,462
20,8200	-0,509
20,8400	-0,553
20,8600	-0,592
20,8800	-0,628
20,9000	-0,661
20,9200	-0,690
20,9400	-0,713
20,9600	-0,732
20,9800	-0,746
21,0000	-0,754
21,0200	-0,757
21,0400	-0,756
21,0600	-0,749
21,0800	-0,738
21,1000	-0,723
21,1200	-0,702
21,1400	-0,679
21,1600	-0,652
21,1800	-0,620
21,2000	-0,584
21,2200	-0,545
21,2400	-0,503
21,2600	-0,457
21,2800	-0,410
21,3000	-0,360
21,3200	-0,308
21,3400	-0,253
21,3600	-0,199
21,3800	-0,143
21,4000	-0,086
21,4200	-0,031
21,4400	0,024
21,4600	0,077
21,4800	0,130
21,5000	0,179
21,5200	0,228
21,5400	0,272
21,5600	0,313
21,5800	0,352
21,6000	0,385
21,6200	0,415
21,6400	0,440
21,6600	0,460
21,6800	0,478
21,7000	0,487
21,7200	0,493
21,7400	0,493
21,7600	0,489
21,7800	0,479
21,8000	0,465
21,8200	0,446
21,8400	0,423
21,8600	0,396
21,8800	0,364
21,9000	0,330
21,9200	0,291
21,9400	0,250
21,9600	0,204
21,9800	0,157
22,0000	0,107
22,0200	0,053
22,0400	0,000
22,0600	-0,055
22,0800	-0,110
22,1000	-0,167
22,1200	-0,223
22,1400	-0,278
22,1600	-0,333
22,1800	-0,386
22,2000	-0,437
22,2200	-0,487
22,2400	-0,533
22,2600	-0,576
22,2800	-0,616
22,3000	-0,650
22,3200	-0,682
22,3400	-0,708
22,3600	-0,730
22,3800	-0,748
22,4000	-0,759
22,4200	-0,765
22,4400	-0,767
22,4600	-0,763
22,4800	-0,754
22,5000	-0,741
22,5200	-0,724
22,5400	-0,704
22,5600	-0,679
22,5800	-0,649
22,6000	-0,616
22,6200	-0,578
22,6400	-0,539
22,6600	-0,495
22,6800	-0,449
22,7000	-0,401
22,7200	-0,349
22,7400	-0,295
22,7600	-0,242
22,7800	-0,187
22,8000	-0,132
22,8200	-0,077
22,8400	-0,020
22,8600	0,033
22,8800	0,085
22,9000	0,137
22,9200	0,185
22,9400	0,231
22,9600	0,275
22,9800	0,314
23,0000	0,350
23,0200	0,383
23,0400	0,412
23,0600	0,435
23,0800	0,454
23,1000	0,468
23,1200	0,478
23,1400	0,481
23,1600	0,481
23,1800	0,474
23,2000	0,463
23,2200	0,448
23,2400	0,429
23,2600	0,404
23,2800	0,377
23,3000	0,344
23,3200	0,309
23,3400	0,270
23,3600	0,228
23,3800	0,182
23,4000	0,134
23,4200	0,085
23,4400	0,033
23,4600	-0,020
23,4800	-0,075
23,5000	-0,130
23,5200	-0,187
23,5400	-0,242
23,5600	-0,295
23,5800	-0,350
23,6000	-0,402
23,6200	-0,451
23,6400	-0,500
23,6600	-0,543
23,6800	-0,584
23,7000	-0,622
23,7200	-0,657
23,7400	-0,685
23,7600	-0,710
23,7800	-0,730
23,8000	-0,745
23,8200	-0,756
23,8400	-0,760
23,8600	-0,760
23,8800	-0,754
23,9000	-0,745
23,9200	-0,730
23,9400	-0,713
23,9600	-0,690
23,9800	-0,664
24,0000	-0,633
