Winkelposition, Messreihe #17
Zeit ( s )	Winkelposition ( rad )
5,4200	1,272
5,4400	1,175
5,4600	1,081
5,4800	0,988
5,5000	0,898
5,5200	0,814
5,5400	0,734
5,5600	0,657
5,5800	0,584
5,6000	0,518
5,6200	0,457
5,6400	0,401
5,6600	0,352
5,6800	0,308
5,7000	0,272
5,7200	0,242
5,7400	0,218
5,7600	0,203
5,7800	0,193
5,8000	0,192
5,8200	0,195
5,8400	0,206
5,8600	0,223
5,8800	0,245
5,9000	0,275
5,9200	0,309
5,9400	0,350
5,9600	0,397
5,9800	0,449
6,0000	0,507
6,0200	0,570
6,0400	0,638
6,0600	0,710
6,0800	0,787
6,1000	0,869
6,1200	0,953
6,1400	1,043
6,1600	1,134
6,1800	1,230
6,2000	1,327
6,2200	1,426
6,2400	1,527
6,2600	1,630
6,2800	1,734
6,3000	1,838
6,3200	1,943
6,3400	2,047
6,3600	2,149
6,3800	2,251
6,4000	2,351
6,4200	2,450
6,4400	2,546
6,4600	2,639
6,4800	2,730
6,5000	2,816
6,5200	2,900
6,5400	2,977
6,5600	3,050
6,5800	3,120
6,6000	3,182
6,6200	3,239
6,6400	3,289
6,6600	3,335
6,6800	3,373
6,7000	3,404
6,7200	3,427
6,7400	3,445
6,7600	3,456
6,7800	3,457
6,8000	3,454
6,8200	3,443
6,8400	3,426
6,8600	3,402
6,8800	3,373
6,9000	3,335
6,9200	3,292
6,9400	3,244
6,9600	3,190
6,9800	3,131
7,0000	3,066
7,0200	2,996
7,0400	2,920
7,0600	2,840
7,0800	2,757
7,1000	2,670
7,1200	2,578
7,1400	2,485
7,1600	2,388
7,1800	2,289
7,2000	2,188
7,2200	2,086
7,2400	1,982
7,2600	1,879
7,2800	1,773
7,3000	1,668
7,3200	1,565
7,3400	1,461
7,3600	1,360
7,3800	1,260
7,4000	1,162
7,4200	1,068
7,4400	0,975
7,4600	0,886
7,4800	0,803
7,5000	0,721
7,5200	0,646
7,5400	0,573
7,5600	0,507
7,5800	0,446
7,6000	0,391
7,6200	0,342
7,6400	0,300
7,6600	0,264
7,6800	0,236
7,7000	0,214
7,7200	0,198
7,7400	0,190
7,7600	0,188
7,7800	0,193
7,8000	0,204
7,8200	0,223
7,8400	0,247
7,8600	0,276
7,8800	0,313
7,9000	0,355
7,9200	0,402
7,9400	0,456
7,9600	0,514
7,9800	0,576
8,0000	0,646
8,0200	0,719
8,0400	0,796
8,0600	0,878
8,0800	0,964
8,1000	1,054
8,1200	1,147
8,1400	1,241
8,1600	1,340
8,1800	1,439
8,2000	1,541
8,2200	1,645
8,2400	1,748
8,2600	1,852
8,2800	1,957
8,3000	2,061
8,3200	2,165
8,3400	2,265
8,3600	2,366
8,3800	2,463
8,4000	2,559
8,4200	2,652
8,4400	2,741
8,4600	2,827
8,4800	2,909
8,5000	2,986
8,5200	3,060
8,5400	3,126
8,5600	3,189
8,5800	3,244
8,6000	3,294
8,6200	3,338
8,6400	3,374
8,6600	3,405
8,6800	3,427
8,7000	3,445
8,7200	3,453
8,7400	3,456
8,7600	3,451
8,7800	3,438
8,8000	3,420
8,8200	3,396
8,8400	3,365
8,8600	3,327
8,8800	3,285
8,9000	3,236
8,9200	3,181
8,9400	3,121
8,9600	3,055
8,9800	2,986
9,0000	2,911
9,0200	2,832
9,0400	2,749
9,0600	2,661
9,0800	2,571
9,1000	2,477
9,1200	2,381
9,1400	2,282
9,1600	2,182
9,1800	2,081
9,2000	1,979
9,2200	1,876
9,2400	1,772
9,2600	1,668
9,2800	1,565
9,3000	1,462
9,3200	1,362
9,3400	1,263
9,3600	1,166
9,3800	1,071
9,4000	0,980
9,4200	0,892
9,4400	0,809
9,4600	0,729
9,4800	0,652
9,5000	0,581
9,5200	0,515
9,5400	0,456
9,5600	0,401
9,5800	0,352
9,6000	0,309
9,6200	0,275
9,6400	0,245
9,6600	0,223
9,6800	0,209
9,7000	0,199
9,7200	0,198
9,7400	0,203
9,7600	0,215
9,7800	0,232
9,8000	0,256
9,8200	0,286
9,8400	0,322
9,8600	0,363
9,8800	0,410
9,9000	0,463
9,9200	0,522
9,9400	0,584
9,9600	0,652
9,9800	0,724
10,0000	0,801
10,0200	0,881
10,0400	0,966
10,0600	1,056
10,0800	1,147
10,1000	1,241
10,1200	1,337
10,1400	1,436
10,1600	1,536
10,1800	1,638
10,2000	1,742
10,2200	1,844
10,2400	1,948
10,2600	2,051
10,2800	2,154
10,3000	2,254
10,3200	2,353
10,3400	2,450
10,3600	2,546
10,3800	2,637
10,4000	2,727
10,4200	2,812
10,4400	2,893
10,4600	2,970
10,4800	3,043
10,5000	3,110
10,5200	3,173
10,5400	3,230
10,5600	3,280
10,5800	3,324
10,6000	3,360
10,6200	3,391
10,6400	3,415
10,6600	3,431
10,6800	3,440
10,7000	3,443
10,7200	3,440
10,7400	3,429
10,7600	3,410
10,7800	3,387
10,8000	3,357
10,8200	3,319
10,8400	3,277
10,8600	3,230
10,8800	3,175
10,9000	3,115
10,9200	3,050
10,9400	2,981
10,9600	2,906
10,9800	2,827
11,0000	2,744
11,0200	2,658
11,0400	2,567
11,0600	2,474
11,0800	2,378
11,1000	2,279
11,1200	2,180
11,1400	2,078
11,1600	1,976
11,1800	1,872
11,2000	1,769
11,2200	1,665
11,2400	1,561
11,2600	1,459
11,2800	1,359
11,3000	1,260
11,3200	1,162
11,3400	1,068
11,3600	0,977
11,3800	0,889
11,4000	0,806
11,4200	0,726
11,4400	0,650
11,4600	0,580
11,4800	0,514
11,5000	0,454
11,5200	0,399
11,5400	0,352
11,5600	0,309
11,5800	0,273
11,6000	0,245
11,6200	0,223
11,6400	0,209
11,6600	0,201
11,6800	0,199
11,7000	0,206
11,7200	0,217
11,7400	0,236
11,7600	0,259
11,7800	0,289
11,8000	0,325
11,8200	0,368
11,8400	0,415
11,8600	0,468
11,8800	0,526
11,9000	0,589
11,9200	0,658
11,9400	0,730
11,9600	0,809
11,9800	0,891
12,0000	0,975
12,0200	1,065
12,0400	1,156
12,0600	1,250
12,0800	1,348
12,1000	1,447
12,1200	1,547
12,1400	1,649
12,1600	1,753
12,1800	1,857
12,2000	1,960
12,2200	2,062
12,2400	2,166
12,2600	2,267
12,2800	2,366
12,3000	2,463
12,3200	2,559
12,3400	2,650
12,3600	2,739
12,3800	2,824
12,4000	2,906
12,4200	2,983
12,4400	3,055
12,4600	3,123
12,4800	3,184
12,5000	3,239
12,5200	3,289
12,5400	3,332
12,5600	3,369
12,5800	3,399
12,6000	3,421
12,6200	3,437
12,6400	3,446
12,6600	3,448
12,6800	3,443
12,7000	3,431
12,7200	3,412
12,7400	3,387
12,7600	3,355
12,7800	3,318
12,8000	3,275
12,8200	3,225
12,8400	3,170
12,8600	3,110
12,8800	3,044
12,9000	2,974
12,9200	2,898
12,9400	2,818
12,9600	2,733
12,9800	2,645
13,0000	2,554
13,0200	2,460
13,0400	2,364
13,0600	2,265
13,0800	2,165
13,1000	2,062
13,1200	1,960
13,1400	1,855
13,1600	1,751
13,1800	1,648
13,2000	1,546
13,2200	1,444
13,2400	1,341
13,2600	1,243
13,2800	1,147
13,3000	1,052
13,3200	0,961
13,3400	0,875
13,3600	0,792
13,3800	0,712
13,4000	0,636
13,4200	0,567
13,4400	0,503
13,4600	0,443
13,4800	0,390
13,5000	0,342
13,5200	0,302
13,5400	0,267
13,5600	0,239
13,5800	0,218
13,6000	0,204
13,6200	0,198
13,6400	0,198
13,6600	0,204
13,6800	0,217
13,7000	0,236
13,7200	0,261
13,7400	0,292
13,7600	0,330
13,7800	0,372
13,8000	0,421
13,8200	0,474
13,8400	0,534
13,8600	0,598
13,8800	0,668
13,9000	0,741
13,9200	0,818
13,9400	0,902
13,9600	0,986
13,9800	1,076
14,0000	1,169
14,0200	1,264
14,0400	1,360
14,0600	1,461
14,0800	1,561
14,1000	1,663
14,1200	1,767
14,1400	1,871
14,1600	1,974
14,1800	2,077
14,2000	2,179
14,2200	2,279
14,2400	2,378
14,2600	2,476
14,2800	2,570
14,3000	2,663
14,3200	2,750
14,3400	2,835
14,3600	2,917
14,3800	2,992
14,4000	3,065
14,4200	3,131
14,4400	3,192
14,4600	3,247
14,4800	3,296
14,5000	3,338
14,5200	3,374
14,5400	3,402
14,5600	3,424
14,5800	3,440
14,6000	3,448
14,6200	3,449
14,6400	3,443
14,6600	3,431
14,6800	3,412
14,7000	3,385
14,7200	3,354
14,7400	3,314
14,7600	3,272
14,7800	3,222
14,8000	3,165
14,8200	3,104
14,8400	3,038
14,8600	2,967
14,8800	2,890
14,9000	2,810
14,9200	2,725
14,9400	2,637
14,9600	2,545
14,9800	2,450
15,0000	2,353
15,0200	2,254
15,0400	2,154
15,0600	2,050
15,0800	1,948
15,1000	1,843
15,1200	1,739
15,1400	1,635
15,1600	1,533
15,1800	1,431
15,2000	1,329
15,2200	1,232
15,2400	1,134
15,2600	1,041
15,2800	0,950
15,3000	0,864
15,3200	0,781
15,3400	0,702
15,3600	0,627
15,3800	0,558
15,4000	0,493
15,4200	0,435
15,4400	0,382
15,4600	0,335
15,4800	0,295
15,5000	0,261
15,5200	0,234
15,5400	0,214
15,5600	0,201
15,5800	0,195
15,6000	0,196
15,6200	0,203
15,6400	0,217
15,6600	0,236
15,6800	0,262
15,7000	0,294
15,7200	0,331
15,7400	0,374
15,7600	0,424
15,7800	0,478
15,8000	0,537
15,8200	0,603
15,8400	0,672
15,8600	0,748
15,8800	0,826
15,9000	0,908
15,9200	0,994
15,9400	1,085
15,9600	1,178
15,9800	1,275
16,0000	1,373
16,0200	1,473
16,0400	1,576
16,0600	1,679
16,0800	1,783
16,1000	1,888
16,1200	1,992
16,1400	2,095
16,1600	2,199
16,1800	2,300
16,2000	2,400
16,2200	2,498
16,2400	2,592
16,2600	2,684
16,2800	2,774
16,3000	2,859
16,3200	2,939
16,3400	3,016
16,3600	3,087
16,3800	3,153
16,4000	3,214
16,4200	3,267
16,4400	3,316
16,4600	3,358
16,4800	3,393
16,5000	3,421
16,5200	3,443
16,5400	3,456
16,5600	3,464
16,5800	3,464
16,6000	3,456
16,6200	3,442
16,6400	3,421
16,6600	3,394
16,6800	3,362
16,7000	3,322
16,7200	3,277
16,7400	3,225
16,7600	3,168
16,7800	3,105
16,8000	3,038
16,8200	2,964
16,8400	2,886
16,8600	2,804
16,8800	2,717
16,9000	2,628
16,9200	2,534
16,9400	2,438
16,9600	2,339
16,9800	2,238
17,0000	2,135
17,0200	2,031
17,0400	1,927
17,0600	1,821
17,0800	1,715
17,1000	1,610
17,1200	1,506
17,1400	1,403
17,1600	1,301
17,1800	1,202
17,2000	1,104
17,2200	1,010
17,2400	0,919
17,2600	0,833
17,2800	0,749
17,3000	0,669
17,3200	0,595
17,3400	0,526
17,3600	0,462
17,3800	0,404
17,4000	0,352
17,4200	0,306
17,4400	0,267
17,4600	0,234
17,4800	0,209
17,5000	0,190
17,5200	0,179
17,5400	0,174
17,5600	0,176
17,5800	0,184
17,6000	0,199
17,6200	0,221
17,6400	0,248
17,6600	0,281
17,6800	0,320
17,7000	0,366
17,7200	0,418
17,7400	0,473
17,7600	0,536
17,7800	0,602
17,8000	0,674
17,8200	0,749
17,8400	0,831
17,8600	0,914
17,8800	1,004
17,9000	1,095
17,9200	1,191
17,9400	1,288
17,9600	1,387
17,9800	1,489
18,0000	1,591
18,0200	1,696
18,0400	1,802
18,0600	1,907
18,0800	2,012
18,1000	2,116
18,1200	2,220
18,1400	2,322
18,1600	2,421
18,1800	2,520
18,2000	2,614
18,2200	2,706
18,2400	2,794
18,2600	2,879
18,2800	2,959
18,3000	3,035
18,3200	3,105
18,3400	3,171
18,3600	3,231
18,3800	3,285
18,4000	3,332
18,4200	3,373
18,4400	3,407
18,4600	3,434
18,4800	3,454
18,5000	3,467
18,5200	3,473
18,5400	3,471
18,5600	3,464
18,5800	3,448
18,6000	3,426
18,6200	3,398
18,6400	3,363
18,6600	3,324
18,6800	3,277
18,7000	3,225
18,7200	3,167
18,7400	3,104
18,7600	3,035
18,7800	2,961
18,8000	2,882
18,8200	2,799
18,8400	2,713
18,8600	2,622
18,8800	2,529
18,9000	2,432
18,9200	2,333
18,9400	2,232
18,9600	2,130
18,9800	2,026
19,0000	1,921
19,0200	1,816
19,0400	1,711
19,0600	1,605
19,0800	1,502
19,1000	1,398
19,1200	1,296
19,1400	1,197
19,1600	1,101
19,1800	1,007
19,2000	0,916
19,2200	0,829
19,2400	0,746
19,2600	0,668
19,2800	0,594
19,3000	0,526
19,3200	0,462
19,3400	0,404
19,3600	0,352
19,3800	0,308
19,4000	0,269
19,4200	0,237
19,4400	0,212
19,4600	0,193
19,4800	0,182
19,5000	0,178
19,5200	0,181
19,5400	0,188
19,5600	0,204
19,5800	0,226
19,6000	0,254
19,6200	0,287
19,6400	0,327
19,6600	0,372
19,6800	0,423
19,7000	0,479
19,7200	0,542
19,7400	0,608
19,7600	0,680
19,7800	0,756
19,8000	0,836
19,8200	0,920
19,8400	1,008
19,8600	1,100
19,8800	1,195
19,9000	1,293
19,9200	1,392
19,9400	1,494
19,9600	1,596
19,9800	1,701
20,0000	1,805
20,0200	1,910
20,0400	2,015
20,0600	2,119
20,0800	2,223
20,1000	2,323
20,1200	2,422
20,1400	2,521
20,1600	2,615
20,1800	2,708
20,2000	2,796
20,2200	2,879
20,2400	2,959
20,2600	3,036
20,2800	3,105
20,3000	3,171
20,3200	3,230
20,3400	3,283
20,3600	3,330
20,3800	3,371
20,4000	3,405
20,4200	3,432
20,4400	3,451
20,4600	3,465
20,4800	3,470
20,5000	3,468
20,5200	3,460
20,5400	3,445
20,5600	3,424
20,5800	3,394
20,6000	3,362
20,6200	3,321
20,6400	3,274
20,6600	3,220
20,6800	3,162
20,7000	3,099
20,7200	3,030
20,7400	2,956
20,7600	2,878
20,7800	2,794
20,8000	2,706
20,8200	2,617
20,8400	2,523
20,8600	2,425
20,8800	2,326
20,9000	2,226
20,9200	2,124
20,9400	2,018
20,9600	1,915
20,9800	1,808
21,0000	1,703
21,0200	1,598
21,0400	1,494
21,0600	1,390
21,0800	1,290
21,1000	1,191
21,1200	1,093
21,1400	1,001
21,1600	0,909
21,1800	0,823
21,2000	0,741
21,2200	0,663
21,2400	0,589
21,2600	0,522
21,2800	0,457
21,3000	0,401
21,3200	0,349
21,3400	0,305
21,3600	0,265
21,3800	0,234
21,4000	0,209
21,4200	0,192
21,4400	0,181
21,4600	0,178
21,4800	0,179
21,5000	0,188
21,5200	0,204
21,5400	0,226
21,5600	0,254
21,5800	0,287
21,6000	0,328
21,6200	0,374
21,6400	0,424
21,6600	0,481
21,6800	0,543
21,7000	0,609
21,7200	0,682
21,7400	0,759
21,7600	0,839
21,7800	0,924
21,8000	1,012
21,8200	1,104
21,8400	1,199
21,8600	1,296
21,8800	1,396
21,9000	1,497
21,9200	1,601
21,9400	1,704
21,9600	1,810
21,9800	1,915
22,0000	2,018
22,0200	2,124
22,0400	2,226
22,0600	2,326
22,0800	2,427
22,1000	2,524
