Winkelposition, Messreihe #11
Zeit ( s )	Winkelposition ( rad )
4,6800	3,140
4,7000	3,094
4,7200	3,043
4,7400	2,980
4,7600	2,912
4,7800	2,835
4,8000	2,752
4,8200	2,663
4,8400	2,567
4,8600	2,465
4,8800	2,356
4,9000	2,245
4,9200	2,130
4,9400	2,009
4,9600	1,888
4,9800	1,762
5,0000	1,637
5,0200	1,508
5,0400	1,379
5,0600	1,252
5,0800	1,123
5,1000	0,997
5,1200	0,872
5,1400	0,751
5,1600	0,631
5,1800	0,515
5,2000	0,405
5,2200	0,298
5,2400	0,198
5,2600	0,102
5,2800	0,014
5,3000	-0,068
5,3200	-0,143
5,3400	-0,209
5,3600	-0,269
5,3800	-0,319
5,4000	-0,360
5,4200	-0,393
5,4400	-0,418
5,4600	-0,432
5,4800	-0,437
5,5000	-0,434
5,5200	-0,421
5,5400	-0,401
5,5600	-0,372
5,5800	-0,335
5,6000	-0,291
5,6200	-0,237
5,6400	-0,178
5,6600	-0,110
5,6800	-0,035
5,7000	0,047
5,7200	0,135
5,7400	0,229
5,7600	0,328
5,7800	0,434
5,8000	0,543
5,8200	0,657
5,8400	0,774
5,8600	0,895
5,8800	1,018
5,9000	1,144
5,9200	1,271
5,9400	1,398
5,9600	1,525
5,9800	1,652
6,0000	1,778
6,0200	1,902
6,0400	2,025
6,0600	2,144
6,0800	2,259
6,1000	2,370
6,1200	2,479
6,1400	2,581
6,1600	2,677
6,1800	2,766
6,2000	2,851
6,2200	2,926
6,2400	2,994
6,2600	3,055
6,2800	3,107
6,3000	3,151
6,3200	3,184
6,3400	3,211
6,3600	3,225
6,3800	3,231
6,4000	3,230
6,4200	3,219
6,4400	3,198
6,4600	3,168
6,4800	3,132
6,5000	3,087
6,5200	3,033
6,5400	2,970
6,5600	2,903
6,5800	2,826
6,6000	2,743
6,6200	2,653
6,6400	2,557
6,6600	2,455
6,6800	2,348
6,7000	2,237
6,7200	2,121
6,7400	2,001
6,7600	1,880
6,7800	1,756
6,8000	1,630
6,8200	1,503
6,8400	1,374
6,8600	1,247
6,8800	1,120
6,9000	0,994
6,9200	0,870
6,9400	0,748
6,9600	0,630
6,9800	0,515
7,0000	0,405
7,0200	0,298
7,0400	0,198
7,0600	0,104
7,0800	0,016
7,1000	-0,066
7,1200	-0,140
7,1400	-0,206
7,1600	-0,264
7,1800	-0,314
7,2000	-0,355
7,2200	-0,388
7,2400	-0,412
7,2600	-0,424
7,2800	-0,430
7,3000	-0,426
7,3200	-0,413
7,3400	-0,393
7,3600	-0,363
7,3800	-0,327
7,4000	-0,281
7,4200	-0,228
7,4400	-0,168
7,4600	-0,101
7,4800	-0,025
7,5000	0,057
7,5200	0,145
7,5400	0,239
7,5600	0,338
7,5800	0,443
7,6000	0,551
7,6200	0,666
7,6400	0,782
7,6600	0,903
7,6800	1,026
7,7000	1,151
7,7200	1,277
7,7400	1,403
7,7600	1,530
7,7800	1,656
7,8000	1,781
7,8200	1,905
7,8400	2,026
7,8600	2,146
7,8800	2,260
7,9000	2,372
7,9200	2,479
7,9400	2,579
7,9600	2,675
7,9800	2,765
8,0000	2,848
8,0200	2,923
8,0400	2,991
8,0600	3,050
8,0800	3,101
8,1000	3,143
8,1200	3,176
8,1400	3,201
8,1600	3,215
8,1800	3,222
8,2000	3,219
8,2200	3,206
8,2400	3,186
8,2600	3,156
8,2800	3,116
8,3000	3,071
8,3200	3,016
8,3400	2,955
8,3600	2,884
8,3800	2,807
8,4000	2,724
8,4200	2,633
8,4400	2,535
8,4600	2,433
8,4800	2,326
8,5000	2,215
8,5200	2,099
8,5400	1,979
8,5600	1,858
8,5800	1,734
8,6000	1,608
8,6200	1,481
8,6400	1,354
8,6600	1,227
8,6800	1,100
8,7000	0,975
8,7200	0,851
8,7400	0,730
8,7600	0,613
8,7800	0,500
8,8000	0,390
8,8200	0,286
8,8400	0,185
8,8600	0,093
8,8800	0,006
8,9000	-0,074
8,9200	-0,148
8,9400	-0,212
8,9600	-0,269
8,9800	-0,317
9,0000	-0,358
9,0200	-0,390
9,0400	-0,412
9,0600	-0,424
9,0800	-0,427
9,1000	-0,424
9,1200	-0,410
9,1400	-0,388
9,1600	-0,357
9,1800	-0,319
9,2000	-0,273
9,2200	-0,218
9,2400	-0,157
9,2600	-0,090
9,2800	-0,013
9,3000	0,069
9,3200	0,159
9,3400	0,253
9,3600	0,353
9,3800	0,459
9,4000	0,569
9,4200	0,682
9,4400	0,800
9,4600	0,920
9,4800	1,043
9,5000	1,169
9,5200	1,294
9,5400	1,422
9,5600	1,549
9,5800	1,674
9,6000	1,800
9,6200	1,923
9,6400	2,044
9,6600	2,163
9,6800	2,278
9,7000	2,388
9,7200	2,494
9,7400	2,595
9,7600	2,689
9,7800	2,779
9,8000	2,860
9,8200	2,934
9,8400	3,000
9,8600	3,060
9,8800	3,110
9,9000	3,151
9,9200	3,184
9,9400	3,208
9,9600	3,220
9,9800	3,225
10,0000	3,222
10,0200	3,208
10,0400	3,187
10,0600	3,156
10,0800	3,116
10,1000	3,069
10,1200	3,014
10,1400	2,952
10,1600	2,881
10,1800	2,802
10,2000	2,717
10,2200	2,626
10,2400	2,529
10,2600	2,425
10,2800	2,317
10,3000	2,205
10,3200	2,089
10,3400	1,970
10,3600	1,846
10,3800	1,722
10,4000	1,596
10,4200	1,469
10,4400	1,341
10,4600	1,213
10,4800	1,087
10,5000	0,960
10,5200	0,837
10,5400	0,716
10,5600	0,598
10,5800	0,485
10,6000	0,375
10,6200	0,272
10,6400	0,173
10,6600	0,080
10,6800	-0,006
10,7000	-0,086
10,7200	-0,159
10,7400	-0,223
10,7600	-0,280
10,7800	-0,328
10,8000	-0,368
10,8200	-0,397
10,8400	-0,418
10,8600	-0,430
10,8800	-0,434
10,9000	-0,427
10,9200	-0,413
10,9400	-0,390
10,9600	-0,360
10,9800	-0,320
11,0000	-0,273
11,0200	-0,218
11,0400	-0,156
11,0600	-0,086
11,0800	-0,011
11,1000	0,072
11,1200	0,163
11,1400	0,258
11,1600	0,360
11,1800	0,465
11,2000	0,575
11,2200	0,691
11,2400	0,809
11,2600	0,930
11,2800	1,054
11,3000	1,178
11,3200	1,305
11,3400	1,433
11,3600	1,560
11,3800	1,685
11,4000	1,811
11,4200	1,934
11,4400	2,055
11,4600	2,174
11,4800	2,287
11,5000	2,397
11,5200	2,504
11,5400	2,604
11,5600	2,697
11,5800	2,785
11,6000	2,867
11,6200	2,941
11,6400	3,007
11,6600	3,063
11,6800	3,113
11,7000	3,154
11,7200	3,186
11,7400	3,208
11,7600	3,220
11,7800	3,225
11,8000	3,220
11,8200	3,204
11,8400	3,182
11,8600	3,151
11,8800	3,110
11,9000	3,063
11,9200	3,007
11,9400	2,942
11,9600	2,871
11,9800	2,793
12,0000	2,706
12,0200	2,615
12,0400	2,518
12,0600	2,414
12,0800	2,306
12,1000	2,194
12,1200	2,077
12,1400	1,957
12,1600	1,835
12,1800	1,711
12,2000	1,585
12,2200	1,458
12,2400	1,330
12,2600	1,203
12,2800	1,076
12,3000	0,952
12,3200	0,828
12,3400	0,708
12,3600	0,592
12,3800	0,478
12,4000	0,369
12,4200	0,265
12,4400	0,167
12,4600	0,075
12,4800	-0,011
12,5000	-0,091
12,5200	-0,162
12,5400	-0,226
12,5600	-0,281
12,5800	-0,328
12,6000	-0,368
12,6200	-0,397
12,6400	-0,418
12,6600	-0,429
12,6800	-0,432
12,7000	-0,426
12,7200	-0,410
12,7400	-0,386
12,7600	-0,355
12,7800	-0,316
12,8000	-0,269
12,8200	-0,212
12,8400	-0,149
12,8600	-0,080
12,8800	-0,003
12,9000	0,080
12,9200	0,171
12,9400	0,267
12,9600	0,368
12,9800	0,474
13,0000	0,586
13,0200	0,701
13,0400	0,818
13,0600	0,939
13,0800	1,063
13,1000	1,189
13,1200	1,315
13,1400	1,442
13,1600	1,569
13,1800	1,696
13,2000	1,821
13,2200	1,945
13,2400	2,066
13,2600	2,183
13,2800	2,297
13,3000	2,408
13,3200	2,513
13,3400	2,612
13,3600	2,706
13,3800	2,794
13,4000	2,875
13,4200	2,948
13,4400	3,013
13,4600	3,071
13,4800	3,120
13,5000	3,159
13,5200	3,189
13,5400	3,211
13,5600	3,223
13,5800	3,225
13,6000	3,220
13,6200	3,204
13,6400	3,181
13,6600	3,148
13,6800	3,107
13,7000	3,058
13,7200	3,002
13,7400	2,937
13,7600	2,865
13,7800	2,787
13,8000	2,700
13,8200	2,609
13,8400	2,510
13,8600	2,406
13,8800	2,298
13,9000	2,185
13,9200	2,069
13,9400	1,948
13,9600	1,825
13,9800	1,701
14,0000	1,576
14,0200	1,447
14,0400	1,321
14,0600	1,192
14,0800	1,067
14,1000	0,942
14,1200	0,818
14,1400	0,699
14,1600	0,583
14,1800	0,470
14,2000	0,361
14,2200	0,258
14,2400	0,160
14,2600	0,068
14,2800	-0,017
14,3000	-0,097
14,3200	-0,168
14,3400	-0,231
14,3600	-0,286
14,3800	-0,333
14,4000	-0,371
14,4200	-0,401
14,4400	-0,419
14,4600	-0,430
14,4800	-0,434
14,5000	-0,426
14,5200	-0,410
14,5400	-0,386
14,5600	-0,353
14,5800	-0,314
14,6000	-0,265
14,6200	-0,210
14,6400	-0,146
14,6600	-0,075
14,6800	0,002
14,7000	0,086
14,7200	0,178
14,7400	0,273
14,7600	0,375
14,7800	0,482
14,8000	0,594
14,8200	0,710
14,8400	0,828
14,8600	0,950
14,8800	1,074
14,9000	1,200
14,9200	1,327
14,9400	1,453
14,9600	1,582
14,9800	1,707
15,0000	1,833
15,0200	1,956
15,0400	2,077
15,0600	2,194
15,0800	2,308
15,1000	2,417
15,1200	2,523
15,1400	2,622
15,1600	2,716
15,1800	2,802
15,2000	2,882
15,2200	2,955
15,2400	3,019
15,2600	3,076
15,2800	3,123
15,3000	3,162
15,3200	3,190
15,3400	3,211
15,3600	3,222
15,3800	3,225
15,4000	3,217
15,4200	3,201
15,4400	3,176
15,4600	3,143
15,4800	3,101
15,5000	3,050
15,5200	2,994
15,5400	2,928
15,5600	2,856
15,5800	2,776
15,6000	2,689
15,6200	2,597
15,6400	2,498
15,6600	2,392
15,6800	2,284
15,7000	2,171
15,7200	2,055
15,7400	1,934
15,7600	1,811
15,7800	1,685
15,8000	1,560
15,8200	1,433
15,8400	1,304
15,8600	1,177
15,8800	1,051
15,9000	0,927
15,9200	0,803
15,9400	0,683
15,9600	0,567
15,9800	0,456
16,0000	0,347
16,0200	0,245
16,0400	0,148
16,0600	0,055
16,0800	-0,030
16,1000	-0,107
16,1200	-0,178
16,1400	-0,240
16,1600	-0,294
16,1800	-0,339
16,2000	-0,377
16,2200	-0,405
16,2400	-0,424
16,2600	-0,434
16,2800	-0,435
16,3000	-0,426
16,3200	-0,410
16,3400	-0,385
16,3600	-0,350
16,3800	-0,309
16,4000	-0,261
16,4200	-0,204
16,4400	-0,138
16,4600	-0,068
16,4800	0,011
16,5000	0,097
16,5200	0,188
16,5400	0,286
16,5600	0,388
16,5800	0,496
16,6000	0,608
16,6200	0,724
16,6400	0,844
16,6600	0,966
16,6800	1,090
16,7000	1,216
16,7200	1,343
16,7400	1,470
16,7600	1,598
16,7800	1,725
16,8000	1,849
16,8200	1,971
16,8400	2,092
16,8600	2,209
16,8800	2,323
16,9000	2,433
16,9200	2,537
16,9400	2,636
16,9600	2,728
16,9800	2,813
17,0000	2,893
17,0200	2,964
17,0400	3,027
17,0600	3,083
17,0800	3,129
17,1000	3,167
17,1200	3,195
17,1400	3,215
17,1600	3,225
17,1800	3,226
17,2000	3,217
17,2200	3,200
17,2400	3,175
17,2600	3,140
17,2800	3,098
17,3000	3,047
17,3200	2,988
