Winkelposition, Messreihe #3
Zeit ( s )	Winkelposition ( rad )
2,5200	0,196
2,5400	0,121
2,5600	0,042
2,5800	-0,036
2,6000	-0,116
2,6200	-0,195
2,6400	-0,275
2,6600	-0,353
2,6800	-0,432
2,7000	-0,507
2,7200	-0,583
2,7400	-0,653
2,7600	-0,723
2,7800	-0,787
2,8000	-0,848
2,8200	-0,905
2,8400	-0,957
2,8600	-1,002
2,8800	-1,043
2,9000	-1,078
2,9200	-1,106
2,9400	-1,128
2,9600	-1,144
2,9800	-1,151
3,0000	-1,153
3,0200	-1,150
3,0400	-1,139
3,0600	-1,123
3,0800	-1,101
3,1000	-1,074
3,1200	-1,041
3,1400	-1,004
3,1600	-0,960
3,1800	-0,913
3,2000	-0,859
3,2200	-0,803
3,2400	-0,741
3,2600	-0,675
3,2800	-0,608
3,3000	-0,536
3,3200	-0,460
3,3400	-0,383
3,3600	-0,306
3,3800	-0,226
3,4000	-0,146
3,4200	-0,064
3,4400	0,016
3,4600	0,096
3,4800	0,173
3,5000	0,250
3,5200	0,324
3,5400	0,394
3,5600	0,462
3,5800	0,526
3,6000	0,586
3,6200	0,641
3,6400	0,693
3,6600	0,737
3,6800	0,778
3,7000	0,811
3,7200	0,839
3,7400	0,859
3,7600	0,873
3,7800	0,881
3,8000	0,883
3,8200	0,877
3,8400	0,864
3,8600	0,845
3,8800	0,820
3,9000	0,790
3,9200	0,754
3,9400	0,712
3,9600	0,666
3,9800	0,614
4,0000	0,558
4,0200	0,496
4,0400	0,432
4,0600	0,363
4,0800	0,291
4,1000	0,217
4,1200	0,140
4,1400	0,063
4,1600	-0,017
4,1800	-0,099
4,2000	-0,181
4,2200	-0,262
4,2400	-0,342
4,2600	-0,423
4,2800	-0,501
4,3000	-0,578
4,3200	-0,653
4,3400	-0,723
4,3600	-0,792
4,3800	-0,855
4,4000	-0,914
4,4200	-0,968
4,4400	-1,016
4,4600	-1,060
4,4800	-1,098
4,5000	-1,128
4,5200	-1,153
4,5400	-1,170
4,5600	-1,181
4,5800	-1,186
4,6000	-1,183
4,6200	-1,175
4,6400	-1,159
4,6600	-1,139
4,6800	-1,112
4,7000	-1,081
4,7200	-1,043
4,7400	-1,001
4,7600	-0,952
4,7800	-0,900
4,8000	-0,842
4,8200	-0,781
4,8400	-0,715
4,8600	-0,646
4,8800	-0,573
4,9000	-0,496
4,9200	-0,419
4,9400	-0,339
4,9600	-0,258
4,9800	-0,176
5,0000	-0,094
5,0200	-0,011
5,0400	0,071
5,0600	0,151
5,0800	0,231
5,1000	0,306
5,1200	0,380
5,1400	0,451
5,1600	0,518
5,1800	0,581
5,2000	0,639
5,2200	0,693
5,2400	0,743
5,2600	0,785
5,2800	0,822
5,3000	0,853
5,3200	0,877
5,3400	0,894
5,3600	0,903
5,3800	0,906
5,4000	0,903
5,4200	0,892
5,4400	0,875
5,4600	0,851
5,4800	0,823
5,5000	0,789
5,5200	0,748
5,5400	0,702
5,5600	0,650
5,5800	0,595
5,6000	0,534
5,6200	0,470
5,6400	0,401
5,6600	0,328
5,6800	0,254
5,7000	0,178
5,7200	0,097
5,7400	0,016
5,7600	-0,066
5,7800	-0,149
5,8000	-0,232
5,8200	-0,314
5,8400	-0,397
5,8600	-0,478
5,8800	-0,556
5,9000	-0,633
5,9200	-0,705
5,9400	-0,776
5,9600	-0,842
5,9800	-0,903
6,0000	-0,960
6,0200	-1,012
6,0400	-1,057
6,0600	-1,098
6,0800	-1,131
6,1000	-1,158
6,1200	-1,178
6,1400	-1,192
6,1600	-1,199
6,1800	-1,199
6,2000	-1,191
6,2200	-1,178
6,2400	-1,159
6,2600	-1,134
6,2800	-1,103
6,3000	-1,065
6,3200	-1,023
6,3400	-0,975
6,3600	-0,924
6,3800	-0,866
6,4000	-0,804
6,4200	-0,738
6,4400	-0,668
6,4600	-0,595
6,4800	-0,518
6,5000	-0,440
6,5200	-0,358
6,5400	-0,276
6,5600	-0,193
6,5800	-0,108
6,6000	-0,024
6,6200	0,060
6,6400	0,141
6,6600	0,223
6,6800	0,302
6,7000	0,377
6,7200	0,449
6,7400	0,518
6,7600	0,584
6,7800	0,644
6,8000	0,699
6,8200	0,749
6,8400	0,795
6,8600	0,833
6,8800	0,866
6,9000	0,891
6,9200	0,909
6,9400	0,920
6,9600	0,925
6,9800	0,924
7,0000	0,913
7,0200	0,897
7,0400	0,875
7,0600	0,847
7,0800	0,812
7,1000	0,773
7,1200	0,727
7,1400	0,677
7,1600	0,620
7,1800	0,561
7,2000	0,496
7,2200	0,427
7,2400	0,355
7,2600	0,280
7,2800	0,201
7,3000	0,121
7,3200	0,039
7,3400	-0,044
7,3600	-0,127
7,3800	-0,212
7,4000	-0,295
7,4200	-0,379
7,4400	-0,460
7,4600	-0,540
7,4800	-0,619
7,5000	-0,693
7,5200	-0,765
7,5400	-0,833
7,5600	-0,897
7,5800	-0,955
7,6000	-1,008
7,6200	-1,057
7,6400	-1,100
7,6600	-1,134
7,6800	-1,164
7,7000	-1,186
7,7200	-1,202
7,7400	-1,211
7,7600	-1,213
7,7800	-1,208
7,8000	-1,197
7,8200	-1,180
7,8400	-1,156
7,8600	-1,126
7,8800	-1,092
7,9000	-1,051
7,9200	-1,005
7,9400	-0,955
7,9600	-0,898
7,9800	-0,839
8,0000	-0,774
8,0200	-0,705
8,0400	-0,633
8,0600	-0,558
8,0800	-0,481
8,1000	-0,401
8,1200	-0,317
8,1400	-0,234
8,1600	-0,151
8,1800	-0,066
8,2000	0,019
8,2200	0,101
8,2400	0,182
8,2600	0,261
8,2800	0,338
8,3000	0,412
8,3200	0,481
8,3400	0,548
8,3600	0,609
8,3800	0,666
8,4000	0,718
8,4200	0,765
8,4400	0,806
8,4600	0,840
8,4800	0,867
8,5000	0,889
8,5200	0,903
8,5400	0,911
8,5600	0,911
8,5800	0,905
8,6000	0,892
8,6200	0,872
8,6400	0,847
8,6600	0,815
8,6800	0,778
8,7000	0,735
8,7200	0,686
8,7400	0,635
8,7600	0,576
8,7800	0,515
8,8000	0,448
8,8200	0,379
8,8400	0,306
8,8600	0,231
8,8800	0,154
8,9000	0,074
8,9200	-0,006
8,9400	-0,088
8,9600	-0,171
8,9800	-0,253
9,0000	-0,335
9,0200	-0,416
9,0400	-0,495
9,0600	-0,572
9,0800	-0,647
9,1000	-0,718
9,1200	-0,787
9,1400	-0,850
9,1600	-0,909
9,1800	-0,964
9,2000	-1,013
9,2200	-1,057
9,2400	-1,095
9,2600	-1,126
9,2800	-1,151
9,3000	-1,170
9,3200	-1,181
9,3400	-1,186
9,3600	-1,184
9,3800	-1,175
9,4000	-1,161
9,4200	-1,139
9,4400	-1,112
9,4600	-1,081
9,4800	-1,041
9,5000	-0,999
9,5200	-0,949
9,5400	-0,895
9,5600	-0,837
9,5800	-0,774
9,6000	-0,707
9,6200	-0,636
9,6400	-0,562
9,6600	-0,485
9,6800	-0,407
9,7000	-0,325
9,7200	-0,243
9,7400	-0,160
9,7600	-0,075
9,7800	0,008
9,8000	0,090
9,8200	0,171
9,8400	0,250
9,8600	0,327
9,8800	0,401
9,9000	0,470
9,9200	0,536
9,9400	0,598
9,9600	0,655
9,9800	0,707
10,0000	0,754
10,0200	0,795
10,0400	0,829
10,0600	0,856
10,0800	0,878
10,1000	0,894
10,1200	0,900
10,1400	0,902
10,1600	0,897
10,1800	0,884
10,2000	0,866
10,2200	0,840
10,2400	0,809
10,2600	0,773
10,2800	0,732
10,3000	0,685
10,3200	0,633
10,3400	0,576
10,3600	0,515
10,3800	0,451
10,4000	0,382
10,4200	0,309
10,4400	0,236
10,4600	0,159
10,4800	0,080
10,5000	0,002
10,5200	-0,080
10,5400	-0,162
10,5600	-0,243
10,5800	-0,325
10,6000	-0,405
10,6200	-0,484
10,6400	-0,561
10,6600	-0,635
10,6800	-0,707
10,7000	-0,774
10,7200	-0,839
10,7400	-0,898
10,7600	-0,953
10,7800	-1,002
10,8000	-1,048
10,8200	-1,085
10,8400	-1,117
10,8600	-1,144
10,8800	-1,162
10,9000	-1,173
10,9200	-1,180
10,9400	-1,180
10,9600	-1,170
10,9800	-1,156
11,0000	-1,137
11,0200	-1,112
11,0400	-1,081
11,0600	-1,045
11,0800	-1,002
11,1000	-0,955
11,1200	-0,903
11,1400	-0,847
11,1600	-0,787
11,1800	-0,721
11,2000	-0,653
11,2200	-0,581
11,2400	-0,507
11,2600	-0,430
11,2800	-0,350
11,3000	-0,270
11,3200	-0,188
11,3400	-0,105
11,3600	-0,024
11,3800	0,058
11,4000	0,138
11,4200	0,217
11,4400	0,292
11,4600	0,366
11,4800	0,435
11,5000	0,501
11,5200	0,564
11,5400	0,620
11,5600	0,674
11,5800	0,721
11,6000	0,762
11,6200	0,798
11,6400	0,828
11,6600	0,850
11,6800	0,867
11,7000	0,875
11,7200	0,878
11,7400	0,875
11,7600	0,864
11,7800	0,848
11,8000	0,825
11,8200	0,796
11,8400	0,762
11,8600	0,723
11,8800	0,677
11,9000	0,628
11,9200	0,573
11,9400	0,514
11,9600	0,451
11,9800	0,385
12,0000	0,314
12,0200	0,242
12,0400	0,167
12,0600	0,090
12,0800	0,013
12,1000	-0,068
12,1200	-0,148
12,1400	-0,228
12,1600	-0,308
12,1800	-0,388
12,2000	-0,465
12,2200	-0,540
12,2400	-0,614
12,2600	-0,685
12,2800	-0,752
12,3000	-0,815
12,3200	-0,875
12,3400	-0,930
12,3600	-0,979
12,3800	-1,024
12,4000	-1,062
12,4200	-1,095
12,4400	-1,122
12,4600	-1,140
12,4800	-1,153
12,5000	-1,159
12,5200	-1,159
12,5400	-1,153
12,5600	-1,140
12,5800	-1,122
12,6000	-1,098
12,6200	-1,067
12,6400	-1,032
12,6600	-0,991
12,6800	-0,946
12,7000	-0,895
12,7200	-0,840
12,7400	-0,781
12,7600	-0,718
12,7800	-0,652
12,8000	-0,581
12,8200	-0,507
12,8400	-0,432
12,8600	-0,353
12,8800	-0,275
12,9000	-0,193
12,9200	-0,113
12,9400	-0,031
12,9600	0,049
12,9800	0,129
13,0000	0,206
13,0200	0,283
13,0400	0,355
13,0600	0,426
13,0800	0,493
13,1000	0,556
13,1200	0,614
13,1400	0,668
13,1600	0,718
13,1800	0,760
13,2000	0,798
13,2200	0,829
13,2400	0,855
13,2600	0,873
13,2800	0,884
13,3000	0,888
13,3200	0,888
13,3400	0,878
13,3600	0,862
13,3800	0,842
13,4000	0,815
13,4200	0,782
13,4400	0,745
13,4600	0,701
13,4800	0,652
13,5000	0,598
13,5200	0,540
13,5400	0,478
13,5600	0,410
13,5800	0,341
13,6000	0,267
13,6200	0,192
13,6400	0,113
13,6600	0,033
13,6800	-0,047
13,7000	-0,129
13,7200	-0,210
13,7400	-0,292
13,7600	-0,374
13,7800	-0,452
13,8000	-0,531
13,8200	-0,608
13,8400	-0,680
13,8600	-0,749
13,8800	-0,815
13,9000	-0,877
13,9200	-0,933
13,9400	-0,985
13,9600	-1,032
13,9800	-1,073
14,0000	-1,106
14,0200	-1,134
14,0400	-1,156
14,0600	-1,170
14,0800	-1,178
14,1000	-1,180
14,1200	-1,173
14,1400	-1,162
14,1600	-1,145
14,1800	-1,122
14,2000	-1,092
14,2200	-1,057
14,2400	-1,016
14,2600	-0,971
14,2800	-0,920
14,3000	-0,866
14,3200	-0,806
14,3400	-0,743
14,3600	-0,675
14,3800	-0,605
14,4000	-0,529
14,4200	-0,454
14,4400	-0,375
14,4600	-0,294
14,4800	-0,214
14,5000	-0,132
14,5200	-0,049
14,5400	0,033
14,5600	0,113
14,5800	0,192
14,6000	0,269
14,6200	0,342
14,6400	0,415
14,6600	0,482
14,6800	0,547
14,7000	0,606
14,7200	0,661
14,7400	0,712
14,7600	0,757
14,7800	0,795
14,8000	0,828
14,8200	0,855
14,8400	0,875
14,8600	0,888
14,8800	0,894
14,9000	0,892
14,9200	0,886
14,9400	0,870
14,9600	0,850
14,9800	0,823
15,0000	0,792
15,0200	0,754
15,0400	0,710
15,0600	0,661
15,0800	0,608
15,1000	0,550
15,1200	0,487
15,1400	0,421
15,1600	0,352
15,1800	0,280
15,2000	0,204
15,2200	0,127
15,2400	0,049
15,2600	-0,031
15,2800	-0,112
15,3000	-0,193
15,3200	-0,273
15,3400	-0,353
15,3600	-0,432
15,3800	-0,509
15,4000	-0,584
15,4200	-0,657
15,4400	-0,726
15,4600	-0,792
15,4800	-0,853
15,5000	-0,909
15,5200	-0,961
15,5400	-1,007
15,5600	-1,048
15,5800	-1,082
15,6000	-1,111
15,6200	-1,133
15,6400	-1,147
15,6600	-1,156
15,6800	-1,156
15,7000	-1,153
15,7200	-1,142
15,7400	-1,125
15,7600	-1,104
15,7800	-1,076
15,8000	-1,043
15,8200	-1,005
15,8400	-0,961
15,8600	-0,913
15,8800	-0,859
15,9000	-0,803
15,9200	-0,741
15,9400	-0,675
15,9600	-0,608
15,9800	-0,536
16,0000	-0,460
16,0200	-0,385
16,0400	-0,306
16,0600	-0,226
16,0800	-0,146
16,1000	-0,066
16,1200	0,014
16,1400	0,093
16,1600	0,171
16,1800	0,247
16,2000	0,320
16,2200	0,391
16,2400	0,459
16,2600	0,522
16,2800	0,581
16,3000	0,636
16,3200	0,686
16,3400	0,732
16,3600	0,771
16,3800	0,804
16,4000	0,831
16,4200	0,851
16,4400	0,866
16,4600	0,872
16,4800	0,873
16,5000	0,867
16,5200	0,853
16,5400	0,834
16,5600	0,809
16,5800	0,779
16,6000	0,743
16,6200	0,701
16,6400	0,653
16,6600	0,602
16,6800	0,545
16,7000	0,484
16,7200	0,419
16,7400	0,352
16,7600	0,280
16,7800	0,206
16,8000	0,129
16,8200	0,050
16,8400	-0,028
16,8600	-0,110
16,8800	-0,190
16,9000	-0,272
16,9200	-0,352
16,9400	-0,432
16,9600	-0,509
16,9800	-0,584
17,0000	-0,658
17,0200	-0,727
17,0400	-0,793
17,0600	-0,855
17,0800	-0,913
17,1000	-0,964
17,1200	-1,012
17,1400	-1,054
17,1600	-1,089
17,1800	-1,118
17,2000	-1,140
17,2200	-1,156
17,2400	-1,166
17,2600	-1,167
17,2800	-1,164
17,3000	-1,155
17,3200	-1,137
17,3400	-1,117
17,3600	-1,089
17,3800	-1,056
17,4000	-1,018
17,4200	-0,974
17,4400	-0,925
17,4600	-0,873
17,4800	-0,815
17,5000	-0,754
17,5200	-0,688
17,5400	-0,619
17,5600	-0,547
17,5800	-0,473
17,6000	-0,396
17,6200	-0,316
17,6400	-0,236
17,6600	-0,156
17,6800	-0,074
17,7000	0,008
17,7200	0,088
17,7400	0,165
17,7600	0,243
17,7800	0,317
17,8000	0,390
17,8200	0,457
17,8400	0,522
17,8600	0,583
17,8800	0,639
17,9000	0,691
17,9200	0,737
17,9400	0,778
17,9600	0,811
17,9800	0,839
18,0000	0,861
18,0200	0,875
18,0400	0,884
18,0600	0,886
18,0800	0,880
18,1000	0,867
18,1200	0,850
18,1400	0,825
18,1600	0,795
18,1800	0,759
18,2000	0,716
18,2200	0,669
18,2400	0,617
18,2600	0,561
18,2800	0,500
18,3000	0,434
18,3200	0,366
18,3400	0,294
18,3600	0,218
18,3800	0,141
18,4000	0,061
18,4200	-0,019
18,4400	-0,102
18,4600	-0,184
18,4800	-0,267
18,5000	-0,349
18,5200	-0,429
18,5400	-0,509
18,5600	-0,586
18,5800	-0,660
18,6000	-0,732
18,6200	-0,800
18,6400	-0,862
18,6600	-0,922
18,6800	-0,975
18,7000	-1,024
18,7200	-1,068
18,7400	-1,106
18,7600	-1,136
18,7800	-1,161
18,8000	-1,177
18,8200	-1,188
18,8400	-1,191
18,8600	-1,189
18,8800	-1,180
18,9000	-1,164
18,9200	-1,142
18,9400	-1,115
18,9600	-1,081
18,9800	-1,043
19,0000	-0,997
19,0200	-0,949
19,0400	-0,894
19,0600	-0,836
19,0800	-0,771
19,1000	-0,704
19,1200	-0,633
19,1400	-0,559
19,1600	-0,481
19,1800	-0,402
19,2000	-0,320
19,2200	-0,237
19,2400	-0,154
19,2600	-0,071
19,2800	0,014
19,3000	0,096
19,3200	0,178
19,3400	0,258
19,3600	0,335
19,3800	0,408
19,4000	0,479
19,4200	0,547
19,4400	0,609
19,4600	0,668
19,4800	0,721
19,5000	0,768
19,5200	0,811
19,5400	0,845
19,5600	0,875
19,5800	0,897
19,6000	0,913
19,6200	0,920
19,6400	0,924
19,6600	0,917
19,6800	0,906
19,7000	0,888
19,7200	0,862
19,7400	0,831
19,7600	0,795
19,7800	0,752
19,8000	0,705
19,8200	0,652
19,8400	0,595
19,8600	0,533
19,8800	0,467
19,9000	0,397
19,9200	0,324
19,9400	0,247
19,9600	0,168
19,9800	0,088
20,0000	0,006
20,0200	-0,079
20,0400	-0,162
20,0600	-0,245
20,0800	-0,330
20,1000	-0,413
20,1200	-0,493
20,1400	-0,572
20,1600	-0,649
20,1800	-0,723
20,2000	-0,792
20,2200	-0,858
20,2400	-0,919
20,2600	-0,975
20,2800	-1,027
20,3000	-1,073
20,3200	-1,112
20,3400	-1,144
20,3600	-1,170
20,3800	-1,191
20,4000	-1,203
20,4200	-1,208
20,4400	-1,208
20,4600	-1,200
20,4800	-1,186
20,5000	-1,166
20,5200	-1,139
20,5400	-1,107
20,5600	-1,070
20,5800	-1,026
20,6000	-0,977
20,6200	-0,924
20,6400	-0,866
20,6600	-0,803
20,6800	-0,735
20,7000	-0,664
20,7200	-0,591
20,7400	-0,514
20,7600	-0,434
20,7800	-0,352
20,8000	-0,269
20,8200	-0,185
20,8400	-0,101
20,8600	-0,016
20,8800	0,069
20,9000	0,151
20,9200	0,232
20,9400	0,311
20,9600	0,386
20,9800	0,459
21,0000	0,528
21,0200	0,594
21,0400	0,653
21,0600	0,710
21,0800	0,759
21,1000	0,803
21,1200	0,842
21,1400	0,873
21,1600	0,898
21,1800	0,916
21,2000	0,927
21,2200	0,931
21,2400	0,928
21,2600	0,919
21,2800	0,902
21,3000	0,880
21,3200	0,850
21,3400	0,815
21,3600	0,774
21,3800	0,729
21,4000	0,677
21,4200	0,620
21,4400	0,559
21,4600	0,495
21,4800	0,426
21,5000	0,352
21,5200	0,276
21,5400	0,198
21,5600	0,118
21,5800	0,036
21,6000	-0,047
21,6200	-0,132
21,6400	-0,217
21,6600	-0,300
21,6800	-0,385
21,7000	-0,467
21,7200	-0,547
21,7400	-0,625
21,7600	-0,701
21,7800	-0,771
21,8000	-0,839
21,8200	-0,902
21,8400	-0,960
21,8600	-1,013
21,8800	-1,060
21,9000	-1,103
21,9200	-1,137
21,9400	-1,166
21,9600	-1,188
21,9800	-1,203
22,0000	-1,211
22,0200	-1,213
22,0400	-1,206
22,0600	-1,194
22,0800	-1,175
22,1000	-1,151
22,1200	-1,120
22,1400	-1,085
22,1600	-1,043
22,1800	-0,996
22,2000	-0,942
22,2200	-0,886
22,2400	-0,825
22,2600	-0,759
22,2800	-0,690
22,3000	-0,617
22,3200	-0,540
22,3400	-0,462
22,3600	-0,382
22,3800	-0,298
22,4000	-0,214
22,4200	-0,130
22,4400	-0,046
22,4600	0,039
22,4800	0,121
22,5000	0,203
22,5200	0,283
22,5400	0,360
22,5600	0,434
22,5800	0,503
22,6000	0,569
22,6200	0,631
22,6400	0,688
22,6600	0,740
22,6800	0,785
22,7000	0,825
22,7200	0,859
22,7400	0,886
22,7600	0,906
22,7800	0,919
22,8000	0,925
22,8200	0,925
22,8400	0,917
22,8600	0,903
22,8800	0,881
22,9000	0,855
22,9200	0,822
22,9400	0,782
22,9600	0,738
22,9800	0,688
23,0000	0,635
23,0200	0,575
23,0400	0,512
23,0600	0,445
23,0800	0,372
23,1000	0,298
23,1200	0,221
23,1400	0,143
23,1600	0,061
23,1800	-0,022
23,2000	-0,105
23,2200	-0,188
23,2400	-0,273
23,2600	-0,357
23,2800	-0,438
23,3000	-0,518
23,3200	-0,597
23,3400	-0,672
23,3600	-0,745
23,3800	-0,814
23,4000	-0,878
23,4200	-0,936
23,4400	-0,991
23,4600	-1,040
23,4800	-1,084
23,5000	-1,120
23,5200	-1,150
23,5400	-1,173
23,5600	-1,191
23,5800	-1,200
23,6000	-1,203
23,6200	-1,200
23,6400	-1,189
23,6600	-1,173
23,6800	-1,150
23,7000	-1,122
23,7200	-1,089
23,7400	-1,048
23,7600	-1,004
23,7800	-0,953
23,8000	-0,898
23,8200	-0,839
23,8400	-0,774
23,8600	-0,707
23,8800	-0,636
23,9000	-0,561
23,9200	-0,484
23,9400	-0,404
23,9600	-0,324
23,9800	-0,240
24,0000	-0,157
24,0200	-0,074
24,0400	0,009
24,0600	0,091
24,0800	0,171
24,1000	0,250
24,1200	0,327
24,1400	0,399
24,1600	0,468
24,1800	0,536
24,2000	0,597
24,2200	0,653
24,2400	0,707
24,2600	0,754
24,2800	0,793
24,3000	0,829
24,3200	0,856
24,3400	0,878
24,3600	0,894
24,3800	0,902
24,4000	0,902
24,4200	0,897
24,4400	0,884
24,4600	0,866
24,4800	0,840
24,5000	0,809
24,5200	0,773
24,5400	0,729
24,5600	0,682
24,5800	0,630
24,6000	0,573
24,6200	0,511
24,6400	0,446
24,6600	0,377
24,6800	0,303
24,7000	0,229
24,7200	0,151
24,7400	0,072
24,7600	-0,008
24,7800	-0,090
24,8000	-0,171
24,8200	-0,253
24,8400	-0,335
24,8600	-0,415
24,8800	-0,495
24,9000	-0,570
24,9200	-0,644
24,9400	-0,715
