0.1009	0.310
0.2010	0.349
0.3011	0.386
0.4012	0.417
0.5013	0.441
0.6013	0.458
0.7014	0.466
0.8014	0.465
0.9013	0.454
1.0013	0.434
1.1012	0.408
1.2011	0.377
1.3010	0.339
1.4009	0.301
1.5008	0.267
1.6007	0.238
1.7006	0.216
1.8006	0.202
1.9006	0.198
2.0006	0.203
2.1006	0.218
2.2007	0.241
2.3008	0.270
2.4009	0.304
2.5010	0.340
2.6011	0.379
2.7012	0.408
2.8013	0.436
2.9013	0.455
3.0014	0.467
3.1014	0.468
3.2013	0.458
3.3013	0.439
3.4012	0.413
3.5011	0.383
3.6010	0.345
3.7009	0.308
3.8008	0.274
3.9007	0.245
4.0006	0.222
4.1006	0.207
4.2006	0.202
4.3006	0.203
4.4006	0.215
4.5007	0.235
4.6008	0.263
4.7009	0.296
4.8010	0.332
4.9011	0.370
5.0012	0.404
5.1013	0.431
5.2013	0.451
5.3014	0.465
5.4014	0.465
5.5013	0.458
5.6013	0.442
5.7012	0.418
5.8011	0.390
5.9010	0.353
6.0009	0.316
6.1008	0.282
6.2007	0.252
6.3007	0.227
6.4006	0.209
6.5006	0.200
6.6006	0.202
6.7006	0.212
6.8007	0.232
6.9008	0.259
7.0008	0.290
7.1009	0.326
7.2011	0.362
7.3012	0.397
7.4012	0.424
7.5013	0.445
7.6013	0.459
7.7013	0.464
7.8013	0.459
7.9013	0.445
8.0012	0.423
8.1011	0.395
8.2010	0.360
8.3009	0.322
8.4008	0.288
8.5007	0.257
8.6007	0.232
8.7006	0.213
8.8006	0.204
8.9006	0.206
9.0006	0.214
9.1007	0.230
9.2007	0.254
9.3008	0.284
9.4009	0.318
9.5010	0.355
9.6011	0.390
9.7012	0.418
9.8013	0.441
9.9013	0.456
10.0013	0.462
10.1013	0.458
10.2013	0.445
10.3012	0.425
10.4012	0.399
10.5011	0.365
10.6010	0.330
10.7009	0.295
10.8008	0.264
10.9007	0.238
11.0006	0.219
11.1006	0.207
11.2006	0.205
11.3006	0.212
11.4007	0.228
11.5007	0.251
11.6008	0.280
11.7009	0.313
11.8010	0.349
11.9011	0.385
12.0012	0.413
12.1013	0.436
12.2013	0.451
12.3013	0.458
12.4013	0.456
12.5013	0.446
12.6012	0.427
12.7012	0.402
12.8011	0.372
12.9010	0.336
13.0009	0.301
13.1008	0.270
13.2007	0.243
13.3006	0.223
13.4006	0.211
13.5006	0.208
13.6006	0.214
13.7007	0.228
13.8007	0.250
13.9008	0.277
14.0009	0.308
14.1010	0.343
14.2011	0.377
14.3012	0.407
14.4013	0.430
14.5013	0.447
14.6013	0.456
14.7013	0.455
14.8013	0.446
14.9012	0.428
15.0012	0.404
15.1011	0.374
15.2010	0.340
15.3009	0.305
15.4008	0.275
15.5007	0.249
15.6007	0.228
15.7006	0.215
15.8006	0.211
15.9006	0.214
16.0007	0.227
16.1007	0.247
16.2008	0.273
16.3009	0.304
16.4010	0.339
16.5011	0.374
16.6012	0.403
16.7012	0.426
16.8013	0.443
16.9013	0.452
17.0013	0.453
17.1013	0.444
17.2012	0.428
17.3012	0.406
17.4011	0.379
17.5010	0.344
17.6009	0.310
17.7008	0.280
17.8007	0.252
17.9007	0.231
18.0006	0.217
18.1006	0.212
18.2006	0.215
18.3007	0.227
18.4007	0.247
18.5008	0.272
18.6009	0.302
18.7010	0.336
18.8011	0.368
18.9012	0.399
19.0012	0.422
19.1013	0.440
19.2013	0.450
19.3013	0.451
19.4013	0.444
19.5012	0.429
19.6012	0.407
19.7011	0.381
19.8010	0.347
19.9009	0.313
20.0008	0.282
20.1007	0.255
20.2007	0.234
20.3006	0.220
20.4006	0.215
20.5006	0.217
20.6007	0.227
20.7007	0.245
20.8008	0.270
20.9009	0.299
21.0010	0.331
21.1011	0.364
21.2012	0.396
21.3012	0.420
21.4013	0.438
21.5013	0.448
21.6013	0.450
21.7013	0.444
21.8012	0.429
21.9012	0.406
22.0011	0.382
22.1010	0.349
22.2009	0.316
22.3008	0.286
22.4008	0.259
22.5007	0.237
22.6006	0.222
22.7006	0.215
22.8006	0.216
22.9007	0.226
23.0007	0.244
23.1008	0.268
23.2009	0.297
23.3010	0.329
23.4011	0.362
23.5011	0.394
23.6012	0.417
23.7013	0.436
23.8013	0.447
23.9013	0.450
24.0013	0.444
24.1013	0.431
24.2012	0.410
24.3011	0.385
24.4010	0.352
24.5009	0.319
24.6008	0.288
24.7008	0.260
24.8007	0.238
24.9006	0.223
25.0006	0.216
25.1006	0.217
25.2007	0.226
25.3007	0.243
25.4008	0.266
25.5009	0.294
25.6009	0.325
25.7010	0.358
25.8011	0.391
25.9012	0.415
26.0013	0.434
26.1013	0.447
26.2013	0.450
26.3013	0.445
26.4013	0.432
26.5012	0.412
26.6011	0.387
26.7010	0.355
26.8009	0.321
26.9008	0.291
27.0008	0.263
27.1007	0.240
27.2007	0.224
27.3006	0.216
27.4006	0.215
27.5007	0.224
27.6007	0.240
27.7008	0.263
27.8008	0.291
27.9009	0.322
28.0010	0.356
28.1011	0.389
28.2012	0.414
28.3013	0.433
28.4013	0.446
28.5013	0.451
28.6013	0.447
28.7013	0.435
28.8012	0.415
28.9011	0.391
29.0010	0.359
29.1009	0.325
29.2009	0.294
29.3008	0.265
29.4007	0.241
29.5007	0.224
29.6006	0.214
29.7006	0.213
29.8006	0.221
29.9007	0.237
30.0008	0.260
30.1008	0.287
30.2009	0.318
30.3010	0.352
30.4011	0.386
30.5012	0.410
30.6013	0.432
30.7013	0.446
30.8013	0.452
30.9013	0.449
31.0013	0.438
31.1012	0.419
31.2011	0.395
31.3011	0.363
31.4010	0.328
31.5009	0.297
31.6008	0.267
31.7007	0.243
31.8007	0.225
31.9006	0.214
32.0006	0.212
32.1006	0.219
32.2007	0.233
32.3007	0.255
32.4008	0.283
32.5009	0.314
32.6010	0.348
32.7011	0.382
32.8012	0.408
32.9013	0.431
33.0013	0.446
33.1013	0.453
33.2013	0.451
33.3013	0.441
33.4012	0.423
33.5012	0.399
33.6011	0.368
33.7010	0.335
33.8009	0.301
33.9008	0.271
34.0007	0.246
34.1007	0.226
34.2006	0.214
34.3006	0.210
34.4006	0.216
34.5007	0.229
34.6007	0.251
34.7008	0.278
34.8009	0.309
34.9010	0.343
35.0011	0.378
35.1012	0.406
35.2012	0.429
35.3013	0.445
35.4013	0.454
35.5013	0.453
35.6013	0.444
35.7012	0.428
35.8012	0.404
35.9011	0.376
36.0010	0.341
36.1009	0.306
36.2008	0.275
36.3007	0.248
36.4007	0.228
36.5006	0.214
36.6006	0.210
36.7006	0.214
36.8007	0.226
36.9007	0.246
37.0008	0.272
37.1009	0.302
37.2010	0.335
37.3011	0.370
37.4012	0.402
37.5012	0.426
37.6013	0.444
37.7013	0.454
37.8013	0.455
37.9013	0.447
38.0013	0.432
38.1012	0.408
38.2011	0.381
38.3010	0.347
38.4009	0.312
38.5008	0.281
38.6007	0.253
38.7007	0.231
38.8006	0.216
38.9006	0.209
39.0006	0.211
39.1006	0.222
39.2007	0.241
39.3008	0.266
39.4009	0.296
39.5010	0.330
39.6011	0.364
39.7012	0.397
39.8012	0.422
39.9013	0.441
40.0013	0.453
40.1013	0.456
40.2013	0.450
40.3013	0.436
40.4012	0.414
40.5011	0.388
40.6010	0.354
40.7009	0.319
40.8008	0.287
40.9007	0.258
41.0007	0.234
41.1006	0.217
41.2006	0.209
41.3006	0.210
41.4006	0.219
41.5007	0.237
41.6008	0.261
41.7008	0.290
41.8009	0.322
41.9010	0.357
42.0011	0.391
42.1012	0.417
42.2013	0.438
42.3013	0.451
42.4013	0.456
42.5013	0.452
42.6013	0.439
