0.1008	1.276
0.2007	1.241
0.3006	1.214
0.4006	1.194
0.5005	1.185
0.6005	1.186
0.7006	1.199
0.8006	1.220
0.9007	1.250
1.0008	1.286
1.1009	1.327
1.2011	1.370
1.3012	1.410
1.4013	1.448
1.5014	1.475
1.6014	1.498
1.7015	1.509
1.8015	1.507
1.9014	1.491
2.0014	1.467
2.1013	1.436
2.2012	1.398
2.3010	1.356
2.4009	1.313
2.5008	1.274
2.6007	1.241
2.7006	1.213
2.8006	1.194
2.9005	1.184
3.0005	1.186
3.1006	1.199
3.2006	1.221
3.3007	1.252
3.4008	1.289
3.5010	1.330
3.6011	1.373
3.7012	1.412
3.8013	1.449
3.9014	1.478
4.0015	1.499
4.1015	1.508
4.2015	1.505
4.3014	1.490
4.4014	1.465
4.5013	1.433
4.6011	1.395
4.7010	1.353
4.8009	1.310
4.9008	1.271
5.0007	1.237
5.1006	1.210
5.2006	1.192
5.3005	1.184
5.4005	1.187
5.5006	1.201
5.6007	1.224
5.7007	1.255
5.8009	1.293
5.9010	1.333
6.0011	1.377
6.1012	1.416
6.2013	1.451
6.3014	1.480
6.4015	1.500
6.5015	1.507
6.6015	1.503
6.7014	1.487
6.8013	1.461
6.9012	1.430
7.0011	1.391
7.1010	1.349
7.2009	1.307
7.3008	1.269
7.4007	1.236
7.5006	1.210
7.6006	1.193
7.7005	1.186
7.8006	1.190
7.9006	1.205
8.0007	1.229
8.1008	1.259
8.2009	1.296
8.3010	1.338
8.4011	1.379
8.5012	1.419
8.6013	1.452
8.7014	1.480
8.8014	1.497
8.9015	1.506
9.0014	1.499
9.1014	1.482
9.2013	1.458
9.3012	1.426
9.4011	1.388
9.5010	1.346
9.6009	1.305
9.7008	1.267
9.8007	1.235
9.9006	1.211
10.0006	1.195
10.1005	1.189
10.2006	1.193
10.3006	1.208
10.4007	1.232
10.5008	1.262
10.6009	1.299
10.7010	1.339
10.8011	1.382
10.9012	1.419
11.0013	1.453
11.1014	1.478
11.2014	1.497
11.3015	1.502
11.4014	1.497
11.5014	1.481
11.6013	1.455
11.7012	1.423
11.8011	1.385
11.9010	1.344
12.0009	1.302
12.1008	1.266
12.2007	1.235
12.3006	1.211
12.4006	1.195
12.5005	1.189
12.6006	1.194
12.7006	1.209
12.8007	1.234
12.9008	1.266
13.0009	1.303
13.1010	1.342
13.2011	1.385
13.3012	1.422
13.4013	1.455
13.5014	1.481
13.6014	1.496
13.7015	1.503
13.8014	1.495
13.9014	1.479
14.0013	1.452
14.1012	1.420
14.2011	1.381
14.3010	1.340
14.4009	1.299
14.5008	1.263
14.6007	1.232
14.7006	1.208
14.8006	1.194
14.9006	1.190
15.0006	1.196
15.1006	1.212
15.2007	1.237
15.3008	1.269
15.4009	1.306
15.5010	1.348
15.6011	1.389
15.7012	1.426
15.8013	1.456
15.9014	1.481
16.0014	1.496
16.1015	1.502
16.2014	1.492
16.3014	1.475
16.4013	1.448
16.5012	1.414
16.6011	1.377
16.7010	1.335
16.8009	1.296
16.9008	1.261
17.0007	1.230
17.1006	1.208
17.2006	1.195
17.3006	1.191
17.4006	1.199
17.5006	1.216
17.6007	1.241
17.7008	1.273
17.8009	1.310
17.9010	1.351
18.0011	1.391
18.1012	1.428
18.2013	1.457
18.3014	1.481
18.4014	1.495
18.5014	1.498
18.6014	1.490
18.7014	1.470
18.8013	1.444
18.9012	1.410
19.0011	1.373
19.1010	1.332
19.2009	1.293
19.3008	1.259
19.4007	1.230
19.5006	1.210
19.6006	1.197
19.7006	1.195
19.8006	1.203
19.9006	1.220
20.0007	1.245
20.1008	1.277
20.2009	1.314
20.3010	1.354
20.4011	1.394
20.5012	1.430
20.6013	1.458
20.7014	1.480
20.8014	1.494
20.9014	1.496
21.0014	1.487
21.1014	1.467
21.2013	1.441
21.3012	1.406
21.4011	1.369
21.5010	1.329
21.6008	1.291
21.7007	1.258
21.8007	1.230
21.9006	1.209
22.0006	1.198
22.1006	1.195
22.2006	1.203
22.3006	1.222
22.4007	1.248
22.5008	1.281
22.6009	1.318
22.7010	1.358
22.8012	1.397
22.9013	1.432
23.0013	1.460
23.1014	1.482
23.2014	1.494
23.3014	1.495
23.4014	1.485
23.5014	1.466
23.6013	1.437
23.7012	1.403
23.8011	1.365
23.9009	1.325
24.0008	1.287
24.1007	1.254
24.2007	1.227
24.3006	1.207
24.4006	1.197
24.5006	1.196
24.6006	1.206
24.7007	1.225
24.8007	1.252
24.9008	1.285
25.0009	1.322
25.1011	1.362
25.2012	1.400
25.3013	1.435
25.4013	1.462
25.5014	1.483
25.6014	1.493
25.7014	1.493
25.8014	1.482
25.9013	1.460
26.0013	1.433
26.1012	1.399
26.2010	1.361
26.3009	1.321
26.4008	1.284
26.5007	1.252
26.6007	1.225
26.7006	1.207
26.8006	1.197
26.9006	1.198
27.0006	1.209
27.1007	1.229
27.2007	1.256
27.3008	1.289
27.4009	1.326
27.5011	1.366
27.6012	1.403
27.7013	1.437
27.8013	1.463
27.9014	1.483
28.0014	1.491
28.1014	1.490
28.2014	1.477
28.3013	1.457
28.4012	1.429
28.5011	1.394
28.6010	1.357
28.7009	1.317
28.8008	1.281
28.9007	1.250
29.0007	1.225
29.1006	1.208
29.2006	1.200
29.3006	1.202
29.4006	1.213
29.5007	1.234
29.6008	1.260
29.7009	1.293
29.8010	1.330
29.9011	1.369
30.0012	1.405
30.1013	1.439
30.2013	1.464
30.3014	1.481
30.4014	1.491
30.5014	1.488
30.6014	1.474
30.7013	1.454
30.8012	1.426
30.9011	1.392
31.0010	1.353
31.1009	1.314
31.2008	1.279
31.3007	1.249
31.4007	1.224
31.5006	1.208
31.6006	1.200
31.7006	1.202
31.8006	1.214
31.9007	1.235
32.0008	1.263
32.1009	1.297
32.2010	1.334
32.3011	1.373
32.4012	1.408
32.5013	1.441
32.6014	1.465
32.7014	1.484
32.8014	1.491
32.9014	1.487
33.0014	1.474
33.1013	1.451
33.2012	1.422
33.3011	1.388
33.4010	1.349
33.5009	1.310
33.6008	1.275
33.7007	1.245
33.8006	1.221
33.9006	1.205
34.0006	1.199
34.1006	1.203
34.2006	1.216
34.3007	1.238
34.4008	1.267
34.5009	1.301
34.6010	1.338
34.7011	1.378
34.8012	1.412
34.9013	1.444
35.0014	1.470
35.1014	1.485
35.2014	1.491
35.3014	1.485
35.4014	1.470
35.5013	1.447
35.6012	1.416
35.7011	1.382
35.8010	1.343
35.9009	1.306
36.0008	1.272
36.1007	1.242
36.2006	1.219
36.3006	1.205
36.4006	1.200
36.5006	1.205
36.6006	1.220
36.7007	1.243
36.8008	1.272
36.9009	1.306
37.0010	1.344
37.1011	1.382
37.2012	1.416
37.3013	1.447
37.4014	1.469
37.5014	1.484
37.6014	1.489
37.7014	1.482
37.8014	1.466
37.9013	1.444
38.0012	1.412
38.1011	1.378
38.2010	1.339
38.3009	1.302
38.4008	1.268
38.5007	1.240
38.6006	1.220
38.7006	1.207
38.8006	1.203
38.9006	1.209
39.0007	1.224
39.1007	1.247
39.2008	1.275
39.3009	1.309
39.4010	1.347
39.5011	1.385
39.6012	1.418
39.7013	1.449
39.8014	1.470
39.9014	1.483
40.0014	1.488
40.1014	1.480
40.2013	1.464
40.3013	1.440
40.4012	1.408
40.5011	1.374
40.6010	1.336
40.7009	1.299
40.8008	1.267
40.9007	1.239
41.0006	1.218
41.1006	1.206
41.2006	1.202
41.3006	1.208
41.4007	1.224
41.5007	1.248
41.6008	1.278
41.7009	1.313
41.8010	1.351
41.9011	1.389
42.0012	1.422
42.1013	1.451
42.2014	1.471
42.3014	1.486
42.4014	1.488
42.5014	1.481
42.6013	1.464
42.7013	1.438
42.8012	1.405
42.9011	1.370
43.0010	1.331
43.1009	1.295
43.2008	1.262
43.3007	1.235
43.4006	1.215
43.5006	1.203
43.6006	1.202
43.7006	1.209
43.8007	1.226
43.9007	1.251
44.0008	1.282
44.1009	1.317
44.2010	1.356
44.3011	1.394
44.4012	1.427
44.5013	1.454
44.6014	1.475
44.7014	1.486
44.8014	1.488
44.9014	1.479
45.0013	1.459
45.1013	1.434
45.2012	1.401
45.3011	1.365
45.4010	1.327
45.5008	1.291
45.6008	1.259
45.7007	1.233
45.8006	1.213
45.9006	1.203
46.0006	1.202
46.1006	1.212
46.2007	1.230
46.3007	1.255
46.4008	1.286
46.5009	1.322
46.6010	1.360
46.7012	1.398
46.8012	1.430
46.9013	1.456
47.0014	1.475
47.1014	1.486
47.2014	1.486
47.3014	1.475
47.4013	1.457
47.5013	1.431
47.6012	1.398
47.7011	1.362
47.8009	1.323
47.9008	1.288
48.0007	1.256
48.1007	1.231
48.2006	1.214
48.3006	1.205
48.4006	1.205
48.5006	1.215
48.6007	1.233
48.7007	1.258
48.8008	1.289
48.9009	1.325
49.0011	1.363
49.1012	1.399
49.2013	1.432
49.3013	1.458
49.4014	1.475
49.5014	1.486
49.6014	1.486
49.7014	1.473
49.8013	1.454
49.9012	1.428
50.0011	1.395
50.1010	1.358
50.2009	1.320
50.3008	1.285
50.4007	1.255
50.5007	1.230
50.6006	1.213
50.7006	1.204
50.8006	1.204
50.9006	1.214
51.0007	1.233
51.1008	1.260
